tab 	pmag_specimens
direction_type	er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_names	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_step_max	measurement_step_min	measurement_step_unit	specimen_Z	specimen_b	specimen_b_beta	specimen_b_sigma	specimen_correction	specimen_dang	specimen_dec	specimen_description	specimen_direction_type	specimen_drat	specimen_drats	specimen_f	specimen_fvds	specimen_gamma	specimen_grade	specimen_inc	specimen_int	specimen_int_mad	specimen_int_n	specimen_int_ptrm_n	specimen_lab_field_dc	specimen_md	specimen_q	specimen_rsc	specimen_tilt_correction
l	unknown	This study	470	0470a121018	0470a	0470a1210181	0470a1210181:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	8.230e+02	6.480e+02	K	-1.0	-0.225	0.147	0.033	u	6.7	216.6		l	9.6	6.3	0.771	0.378	4.7		-35.8	1.1262e-05	10.8	8	9	5.000e-05	-1	4.3	0.8753	-1
l	unknown	This study	470	0470a131039	0470a	0470a1310392	0470a1310392:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI:IE-TT	pmagpy-2.141	7.730e+02	3.730e+02	K	0.0	-0.885	0.040	0.035	u	5.5	227.1		l	8.8	14.6	0.900	0.808	1.2		71.1	3.5408e-05	4.6	14	9	4.000e-05	2	19.2	0.9809	-1
l	unknown	This study	470	0470a131039	0470a	0470a1310393	0470a1310393:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI:IE-TT	pmagpy-2.141	7.980e+02	3.730e+02	K	0.0	-0.983	0.022	0.022	u	0.7	157.1		l	8.7	9.7	0.950	0.906	1.4		42.9	3.9313e-05	2.6	15	9	4.000e-05	1	36.1	0.9936	-1
l	unknown	This study	470	0470a131039	0470a	0470a1310394	0470a1310394:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI:IE-TT	pmagpy-2.141	7.980e+02	3.730e+02	K	0.0	-0.817	0.030	0.024	u	1.4	109.7		l	8.0	12.8	0.969	0.842	1.0		38.0	3.2689e-05	3.6	15	9	4.000e-05	1	28.8	0.9887	-1
l	unknown	This study	470	0470a131039	0470a	0470a1310395	0470a1310395:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI:IE-TT	pmagpy-2.141	8.230e+02	3.730e+02	K	0.0	-0.715	0.080	0.057	u	3.6	48.4		l	13.6	45.3	0.716	0.404	0.8		20.1	2.8585e-05	5.5	16	9	4.000e-05	1	6.5	0.9125	-1
l	unknown	This study	470	0470a131039	0470a	0470a1310396	0470a1310396:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI:IE-TT	pmagpy-2.141	8.230e+02	3.730e+02	K	0.0	-0.607	0.103	0.063	u	1.5	7.4		l	13.6	43.9	0.769	0.438	1.1		-27.6	2.4270e-05	8.6	16	9	4.000e-05	1	5.1	0.8561	-1
l	unknown	This study	470	0470a131039	0470a	0470a1310397	0470a1310397:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI:IE-TT	pmagpy-2.141	8.230e+02	3.730e+02	K	0.0	-0.791	0.089	0.070	u	2.1	179.2		l	15.9	38.5	0.681	0.463	1.3		57.9	3.1629e-05	7.1	16	9	4.000e-05	1	5.6	0.8923	-1
l	unknown	This study	472	0472x152084	0472x	0472x1520841	0472x1520841:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.730e+02	4.980e+02	K	-1.0	-0.150	0.043	0.006	u	15.9	142.5		l	6.8	1.4	0.656	0.115	2.6		-22.3	7.4777e-06	13.3	12	9	5.000e-05	-1	13.5	0.9814	-1
l	unknown	This study	474	0474a463000	0474a	0474a4630001	0474a4630001:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.230e+02	4.730e+02	K	-1.0	-0.770	0.093	0.071	u	4.6	196.3		l	6.6	1.7	0.735	0.712	2.3		-36.9	2.3099e-05	4.7	9	7	3.000e-05	-1	6.6	0.9408	-1
l	unknown	This study	474	0474a463000	0474a	0474a4630002	0474a4630002:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.230e+02	5.230e+02	K	-1.0	-0.849	0.061	0.052	u	1.9	186.4		l	6.4	7.7	0.659	0.608	3.2		71.3	2.5455e-05	5.7	8	6	3.000e-05	-1	8.9	0.9779	-1
l	unknown	This study	474	0474a473000	0474a	0474a4730001	0474a4730001:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.730e+02	3.730e+02	K	-1.0	-0.892	0.084	0.075	u	18.0	194.5		l	16.6	19.7	0.467	0.269	1.7		64.9	2.6757e-05	20.9	9	5	3.000e-05	-1	4.2	0.9510	-1
l	unknown	This study	474	0474a473000	0474a	0474a4730002	0474a4730002:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.230e+02	4.730e+02	K	-1.0	-0.747	0.059	0.044	u	9.7	308.4		l	10.4	11.2	0.624	0.401	2.4		63.0	2.2405e-05	20.2	9	5	3.000e-05	-1	9.0	0.9758	-1
l	unknown	This study	474	0474a481p13	0474a	0474a481p131	0474a481p131:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.230e+02	5.230e+02	K	-1.0	-0.957	0.192	0.184	u	9.4	81.4		l	33.9	39.1	0.625	0.310	5.8		-49.9	2.8713e-05	5.6	8	5	3.000e-05	-1	2.6	0.7905	-1
l	unknown	This study	474	0474a481p13	0474a	0474a481p132	0474a481p132:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	5.980e+02	3.730e+02	K	-1.0	-0.754	0.069	0.052	u	6.0	103.9		l	26.5	21.9	0.706	0.516	2.7		12.8	2.2607e-05	11.4	6	4	3.000e-05	-1	7.8	0.9811	-1
l	unknown	This study	474	0474a483p01	0474a	0474a483p011	0474a483p011:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.230e+02	5.230e+02	K	-1.0	-0.546	0.034	0.019	u	3.7	253.5		l	9.5	13.3	0.622	0.372	2.8		5.4	1.6371e-05	7.8	8	7	3.000e-05	-1	15.1	0.9930	-1
l	unknown	This study	474	0474a483p01	0474a	0474a483p012	0474a483p012:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.230e+02	4.730e+02	K	-1.0	-0.674	0.068	0.046	u	9.1	277.2		l	6.8	5.0	0.704	0.444	1.1		-65.5	2.0217e-05	11.4	9	7	3.000e-05	-1	8.7	0.9683	-1
l	unknown	This study	474	0474a484p09	0474a	0474a484p091	0474a484p091:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	5.980e+02	3.730e+02	K	-1.0	-0.547	0.055	0.030	u	6.3	190.6		l	29.5	16.3	0.738	0.597	3.8		24.8	1.6409e-05	11.3	6	3	3.000e-05	-1	9.1	0.9881	-1
l	unknown	This study	474	0474a484p09	0474a	0474a484p092	0474a484p092:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	5.980e+02	3.730e+02	K	-1.0	-0.332	0.050	0.017	u	9.1	319.4		l	17.0	8.1	0.694	0.529	2.2		18.7	9.9659e-06	13.4	6	3	3.000e-05	-1	9.0	0.9900	-1
l	unknown	This study	474	0474a491000	0474a	0474a4910001	0474a4910001:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.730e+02	4.730e+02	K	-1.0	-0.448	0.017	0.007	u	5.7	76.5		l	10.8	2.8	0.413	0.238	2.6		51.2	1.3444e-05	10.2	7	4	3.000e-05	-1	19.4	0.9986	-1
l	unknown	This study	474	0474a491000	0474a	0474a4910002	0474a4910002:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.730e+02	4.230e+02	K	-1.0	-0.403	0.027	0.011	u	10.9	228.1		l	9.0	8.4	0.499	0.274	0.7		-34.8	1.2077e-05	14.4	8	4	3.000e-05	-1	15.1	0.9955	-1
l	unknown	This study	474	0474a492p04	0474a	0474a492p041	0474a492p041:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.230e+02	4.730e+02	K	-1.0	-0.831	0.051	0.042	u	11.0	76.7		l	3.5	3.7	0.559	0.278	1.3		32.0	2.4927e-05	11.5	9	7	3.000e-05	-1	9.5	0.9821	-1
l	unknown	This study	474	0474a492p04	0474a	0474a492p042	0474a492p042:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.230e+02	5.230e+02	K	-1.0	-0.760	0.083	0.063	u	3.3	18.0		l	6.8	1.7	0.561	0.318	2.7		-22.6	2.2802e-05	4.1	7	5	3.000e-05	-1	5.4	0.9661	-1
l	unknown	This study	482	0482d111p03	0482d	0482d111p031	0482d111p031:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.230e+02	4.730e+02	K	-1.0	-1.126	0.174	0.195	u	11.4	218.6		l	20.9	13.2	0.571	0.285	2.1		9.5	3.3783e-05	9.1	9	5	3.000e-05	-1	2.7	0.8003	-1
l	unknown	This study	482	0482d111p03	0482d	0482d111p032	0482d111p032:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.480e+02	3.730e+02	K	-1.0	-3.618	0.262	0.948	u	15.9	94.3		l	29.2	34.3	0.453	0.383	11.2		-3.9	1.0854e-04	9.2	8	4	3.000e-05	-1	0.9	0.6302	-1
l	unknown	This study	482	0482d112p04	0482d	0482d112p041	0482d112p041:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	5.980e+02	3.730e+02	K	-1.0	-1.313	0.442	0.580	u	43.3	204.4		l	67.4	64.6	0.339	0.172	23.3		-12.4	3.9392e-05	32.9	6	3	3.000e-05	-1	0.6	0.3722	-1
l	unknown	This study	482	0482d112p04	0482d	0482d112p042	0482d112p042:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	5.730e+02	3.730e+02	K	-1.0	-0.467	0.045	0.021	u	5.9	143.2		l	10.8	8.1	0.804	0.644	4.2		31.5	1.4007e-05	8.2	5	3	3.000e-05	-1	10.8	0.9939	-1
l	unknown	This study	482	0482d113p3a	0482d	0482d113p3a1	0482d113p3a1:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	5.730e+02	3.730e+02	K	-1.0	-5.750	0.466	2.681	u	24.8	35.0		l	20.1	9.8	0.487	0.480	7.7		39.3	1.7251e-04	10.5	5	2	3.000e-05	-1	0.5	0.4543	-1
l	unknown	This study	482	0482d113p3a	0482d	0482d113p3a2	0482d113p3a2:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	5.980e+02	4.230e+02	K	-1.0	-1.041	0.061	0.064	u	7.5	323.1		l	19.2	19.3	0.665	0.362	3.2		66.5	3.1221e-05	13.3	5	5	3.000e-05	-1	7.9	0.9887	-1
l	unknown	This study	483	0483b121000	0483b	0483b1210001	0483b1210001:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.230e+02	4.230e+02	K	-1.0	-0.324	0.029	0.009	u	5.4	254.4		l	9.9	8.8	0.461	0.392	1.6		-51.0	9.7068e-06	7.1	6	4	3.000e-05	-1	11.9	0.9966	-1
l	unknown	This study	483	0483b121000	0483b	0483b1210002	0483b1210002:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.480e+02	3.730e+02	K	-1.0	-0.298	0.049	0.015	u	6.7	192.9		l	9.2	12.9	0.615	0.448	1.7		58.5	8.9441e-06	8.6	8	4	3.000e-05	-1	9.3	0.9856	-1
l	unknown	This study	483	0483b132000	0483b	0483b1320001	0483b1320001:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.480e+02	4.230e+02	K	-1.0	-1.054	0.160	0.168	u	32.2	25.3		l	13.5	32.8	0.299	0.123	1.9		-19.9	3.1616e-05	9.5	6	4	3.000e-05	-1	1.4	0.9005	-1
l	unknown	This study	483	0483b201p13	0483b	0483b201p131	0483b201p131:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	5.730e+02	3.730e+02	K	-1.0	-1.008	0.020	0.020	u	2.1	160.8		l	6.1	7.1	0.658	0.630	1.4		58.2	3.0254e-05	2.3	5	5	3.000e-05	-1	24.8	0.9988	-1
l	unknown	This study	483	0483b201p13	0483b	0483b201p132	0483b201p132:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.980e+02	4.230e+02	K	-1.0	-1.444	0.035	0.050	u	3.7	38.2		l	7.2	5.7	0.713	0.439	2.3		84.3	4.3331e-05	1.9	9	6	3.000e-05	-1	16.4	0.9916	-1
l	unknown	This study	483	0483b211p06	0483b	0483b211p061	0483b211p061:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.480e+02	3.730e+02	K	-1.0	-1.390	0.053	0.073	u	2.0	111.6		l	8.5	6.1	0.864	0.776	3.3		9.3	4.1687e-05	3.4	7	6	3.000e-05	-1	12.9	0.9861	-1
l	unknown	This study	483	0483b212p1a	0483b	0483b212p1a1	0483b212p1a1:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.730e+02	4.230e+02	K	-1.0	-0.170	0.049	0.008	u	11.4	189.3		l	8.0	6.3	0.885	0.351	3.0		-79.4	5.1123e-06	10.8	12	6	3.000e-05	-1	15.8	0.9761	-1
l	unknown	This study	483	0483b212p1b	0483b	0483b212p1b1	0483b212p1b1:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	5.980e+02	4.230e+02	K	-1.0	-0.435	0.076	0.033	u	15.7	335.4		l	7.6	4.4	0.387	0.242	1.6		21.5	1.3052e-05	14.0	5	4	3.000e-05	-1	3.7	0.9827	-1
l	unknown	This study	483	0483b221p01	0483b	0483b221p011	0483b221p011:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	5.730e+02	3.730e+02	K	-1.0	-0.119	0.045	0.005	u	6.9	101.0		l	12.7	12.6	0.459	0.279	6.7		57.1	3.5588e-06	10.1	5	3	3.000e-05	-1	6.3	0.9939	-1
l	unknown	This study	483	0483b221p1a	0483b	0483b221p1a2	0483b221p1a2:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.730e+02	3.730e+02	K	-1.0	-0.244	0.083	0.020	u	16.3	150.6		l	8.7	3.8	0.788	0.426	4.3		10.7	7.3255e-06	15.5	9	4	3.000e-05	-1	7.8	0.9524	-1
l	unknown	This study	483	0483b221p1b	0483b	0483b221p1b1	0483b221p1b1:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.480e+02	3.730e+02	K	-1.0	-0.725	0.295	0.214	u	0.7	106.0		l	23.6	4.5	0.857	0.454	2.5		32.8	2.1746e-05	12.5	8	4	3.000e-05	-1	2.2	0.5465	-1
l	unknown	This study	483	0483b221p7c	0483b	0483b221p7c2	0483b221p7c2:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	5.980e+02	3.730e+02	K	-1.0	-1.005	0.036	0.036	u	0.4	38.1		l	18.6	5.9	0.885	0.778	2.0		14.9	3.0149e-05	2.9	6	3	3.000e-05	-1	18.1	0.9949	-1
l	unknown	This study	483	0483b222p03	0483b	0483b222p031	0483b222p031:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.230e+02	3.730e+02	K	-1.0	-0.183	0.127	0.023	u	14.3	97.1		l	11.3	10.6	0.799	0.417	1.5		21.1	5.4960e-06	11.5	7	4	3.000e-05	-1	5.0	0.9212	-1
l	unknown	This study	483	0483b222p03	0483b	0483b222p032	0483b222p032:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.230e+02	4.230e+02	K	-1.0	-1.105	0.027	0.030	u	3.2	294.4		l	6.3	6.0	0.684	0.469	3.2		40.2	3.3144e-05	7.2	10	7	3.000e-05	-1	21.7	0.9942	-1
l	unknown	This study	483	0483b231p1b	0483b	0483b231p1b1	0483b231p1b1:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	8.580e+02	3.730e+02	K	-1.0	-0.212	0.067	0.014	u	7.6	218.0		l	7.4	3.4	1.107	0.399	0.6		-1.9	6.3570e-06	22.0	16	7	3.000e-05	-1	14.7	0.9376	-1
l	unknown	This study	483	0483b231p1b	0483b	0483b231p1b2	0483b231p1b2:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.730e+02	3.730e+02	K	-1.0	-0.356	0.170	0.060	u	17.9	227.2		l	28.7	32.5	0.648	0.283	0.4		20.6	1.0667e-05	15.0	9	4	3.000e-05	-1	3.0	0.8080	-1
l	unknown	This study	483	0483b232p5c	0483b	0483b232p5c2	0483b232p5c2:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.730e+02	3.730e+02	K	-1.0	-0.546	0.230	0.125	u	19.5	56.2		l	27.3	2.0	0.646	0.266	22.9		55.3	1.6380e-05	26.7	8	4	3.000e-05	-1	2.1	0.7088	-1
l	unknown	This study	483	0483b232p8a	0483b	0483b232p8a1	0483b232p8a1:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.980e+02	6.230e+02	K	-1.0	-1.721	0.043	0.073	u	1.1	299.3		l	11.0	16.8	0.497	0.565	1.9		-23.6	5.1633e-05	9.1	8	7	3.000e-05	-1	9.1	0.9892	-1
l	unknown	This study	483	0483b233p8b	0483b	0483b233p8b1	0483b233p8b1:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.730e+02	3.730e+02	K	-1.0	-0.220	0.156	0.034	u	55.4	228.7		l	14.5	6.0	0.606	0.183	11.6		61.7	6.5946e-06	33.0	8	4	3.000e-05	-1	3.0	0.8595	-1
l	unknown	This study	483	0483b241p7b	0483b	0483b241p7b1	0483b241p7b1:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.230e+02	4.230e+02	K	-1.0	-0.222	0.062	0.014	u	10.4	357.7		l	23.1	30.1	0.720	0.335	2.8		-38.4	6.6563e-06	9.1	9	5	3.000e-05	-1	9.7	0.9731	-1
l	unknown	This study	483	0483b291p2b	0483b	0483b291p2b1	0483b291p2b1:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.730e+02	3.730e+02	K	-1.0	-0.619	0.053	0.033	u	24.1	275.6		l	13.1	11.6	0.772	0.373	3.3		-14.4	1.8558e-05	14.7	8	6	3.000e-05	-1	12.1	0.9830	-1
l	unknown	This study	483	0483b301p4d	0483b	0483b301p4d1	0483b301p4d1:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	8.230e+02	6.480e+02	K	-1.0	-1.008	0.084	0.085	u	15.5	123.9		l	82.1	78.8	0.718	0.134	4.2		27.5	3.0227e-05	19.9	8	7	3.000e-05	-1	6.9	0.9580	-1
l	unknown	This study	483	0483b301p4d	0483b	0483b301p4d2	0483b301p4d2:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.980e+02	4.230e+02	K	-1.0	-0.078	0.069	0.005	u	28.5	258.9		l	17.3	32.6	0.479	0.134	1.9		-15.0	2.3542e-06	13.9	8	5	3.000e-05	-1	5.3	0.9719	-1
l	unknown	This study	483	0483b302p09	0483b	0483b302p092	0483b302p092:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.230e+02	3.730e+02	K	-1.0	-0.801	0.389	0.312	u	25.9	48.1		l	18.5	23.9	0.427	0.237	1.9		-28.9	2.4025e-05	16.3	6	3	3.000e-05	-1	0.9	0.4861	-1
l	unknown	This study	483	0483b303p4c	0483b	0483b303p4c1	0483b303p4c1:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.730e+02	3.730e+02	K	-1.0	-0.729	0.022	0.016	u	28.2	42.1		l	5.5	1.9	0.746	0.386	2.3		30.5	2.1882e-05	25.4	9	6	3.000e-05	-1	25.7	0.9966	-1
l	unknown	This study	483	0483b303p4c	0483b	0483b303p4c2	0483b303p4c2:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.980e+02	3.730e+02	K	-1.0	-0.606	0.084	0.051	u	21.4	315.4		l	4.8	5.5	1.016	0.449	2.7		36.6	1.8181e-05	15.1	14	6	3.000e-05	-1	10.6	0.9176	-1
l	unknown	This study	483	0483b311p6a	0483b	0483b311p6a1	0483b311p6a1:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	5.730e+02	3.730e+02	K	-1.0	-0.379	0.032	0.012	u	33.4	155.7		l	18.0	17.8	0.405	0.235	11.2		10.3	1.1364e-05	17.3	5	4	3.000e-05	-1	8.1	0.9969	-1
l	unknown	This study	483	0483b311p6a	0483b	0483b311p6a2	0483b311p6a2:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	6.230e+02	3.730e+02	K	-1.0	-0.917	0.183	0.167	u	10.5	163.2		l	13.1	9.1	0.425	0.281	6.6		13.9	2.7511e-05	14.2	7	3	3.000e-05	-1	1.7	0.8403	-1
l	unknown	This study	483	0483b312p7b	0483b	0483b312p7b2	0483b312p7b2:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	unknown	LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI:IE-TT	pmagpy-2.141	7.230e+02	3.730e+02	K	-1.0	-0.298	0.127	0.038	u	16.4	319.0		l	14.4	19.8	0.826	0.048	0.9		61.3	8.9381e-06	14.4	11	5	3.000e-05	-1	5.3	0.8593	-1
