tab 	pmag_specimens
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_names	magic_method_codes	magic_software_packages	measurement_step_max	measurement_step_min	measurement_step_unit	specimen_alpha95	specimen_b	specimen_b_beta	specimen_b_sigma	specimen_comp_name	specimen_correction	specimen_dang	specimen_dec	specimen_direction_type	specimen_drats	specimen_f	specimen_fvds	specimen_gamma	specimen_inc	specimen_int	specimen_int_mad	specimen_int_n	specimen_int_ptrm_n	specimen_lab_field_dc	specimen_mad	specimen_md	specimen_n	specimen_q	specimen_rsc	specimen_tilt_correction
Lisa Tauxe	This study	McMurdo	mc149b	mc149	mc149b1	mc149b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-SUN:DE-BFP:DA-DIR-GEO	pmagpy-2.58	793	273	K					A	u		124.6	p					-8.5						4.2		10			0
Lisa Tauxe	This study	McMurdo	mc149d	mc149	mc149d1	mc149d1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-SUN:DE-BFP:DA-DIR-GEO	pmagpy-2.58	793	273	K					A	u		298	p					5.8						14.1		10			0
Lisa Tauxe	This study	McMurdo	mc149e	mc149	mc149e1	mc149e1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-SUN:DE-BFP:DA-DIR-GEO	pmagpy-2.58	793	273	K					A	u		265.4	p					32.1						15.1		10			0
Lisa Tauxe	This study	McMurdo	mc149g	mc149	mc149g1	mc149g1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-SUN:DE-BFP:DA-DIR-GEO	pmagpy-2.58	793	273	K					A	u		228.8	p					49.3						42.5		10			0
Lisa Tauxe	This study	McMurdo	mc14a	mc14	mc14a	mc14a-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	473	K					A	u		355.4	l					-81.8						0.8		9			0
Lisa Tauxe	This study	McMurdo	mc14b	mc14	mc14b	mc14b-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	623	K					A	u		342.8	l					-77.5						0.9		6			0
Lisa Tauxe	This study	McMurdo	mc14c	mc14	mc14c	mc14c-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	773	423	K					A	u		40.5	l					-85.5						1.9		8			0
Lisa Tauxe	This study	McMurdo	mc14d	mc14	mc14d	mc14d-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	623	K					A	u		357	l					-81.4						1.6		6			0
Lisa Tauxe	This study	McMurdo	mc14e	mc14	mc14e	mc14e-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	523	K					A	u		20.5	l					-79.4						0.7		8			0
Lisa Tauxe	This study	McMurdo	mc14f	mc14	mc14f	mc14f-LP-DIR-AF	LP-DIR-AF:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.16	0.005	T					A	u		2.5	l					-81						1		12			0
Lisa Tauxe	This study	McMurdo	mc14g	mc14	mc14g	mc14g-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	798	373	K					A	u		342.4	l					-78.5						1.1		10			0
Lisa Tauxe	This study	McMurdo	mc14h	mc14	mc14h	mc14h-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	373	K					A	u		12	l					-78.4						0.8		11			0
Lisa Tauxe	This study	McMurdo	mc150b	mc150	mc150b1	mc150b1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.08	0.005	T					A	u		323.7	l					81						2.9		9			0
Lisa Tauxe	This study	McMurdo	mc150c	mc150	mc150c1	mc150c1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.08	0.005	T					A	u		276.4	l					78.5						1.2		9			0
Lisa Tauxe	This study	McMurdo	mc150e	mc150	mc150e1	mc150e1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.08	0.005	T					A	u		230.9	l					79.9						1.3		9			0
Lisa Tauxe	This study	McMurdo	mc150f	mc150	mc150f1	mc150f1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.08	0.005	T					A	u		205.3	l					84.7						1		9			0
Lisa Tauxe	This study	McMurdo	mc150g	mc150	mc150g1	mc150g1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.08	0.005	T					A	u		186	l					84.5						1.3		9			0
Lisa Tauxe	This study	McMurdo	mc152a	mc152	mc152a1	mc152a1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.005	T					A	u		330.6	l					-83.5						1.2		13			0
Lisa Tauxe	This study	McMurdo	mc152b	mc152	mc152b1	mc152b1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.005	T					A	u		306.7	l					-84.2						0.9		13			0
Lisa Tauxe	This study	McMurdo	mc152b	mc152	mc152b2	mc152b2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-SUN:DE-BFP:DA-DIR-GEO	pmagpy-2.58	523	273	K					A	u		47.9	p					1.2						3.6		4			0
Lisa Tauxe	This study	McMurdo	mc152c	mc152	mc152c1	mc152c1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.005	T					A	u		331.8	l					-83.9						0.5		13			0
Lisa Tauxe	This study	McMurdo	mc152e	mc152	mc152e1	mc152e1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-SUN:DE-BFP:DA-DIR-GEO	pmagpy-2.58	673	273	K					A	u		237.8	p					9.2						12.1		7			0
Lisa Tauxe	This study	McMurdo	mc152g	mc152	mc152g1	mc152g1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-SUN:DE-BFP:DA-DIR-GEO	pmagpy-2.58	523	273	K					A	u		61.6	p					-4.4						20.3		4			0
Lisa Tauxe	This study	McMurdo	mc152i	mc152	mc152i1	mc152i1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.005	T					A	u		352.2	l					-86.4						1		13			0
Lisa Tauxe	This study	McMurdo	mc152k	mc152	mc152k1	mc152k1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.15	0.005	T					A	u		306.5	l					-87.8						0.9		12			0
Lisa Tauxe	This study	McMurdo	mc153a	mc153	mc153a1	mc153a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	523	K					A	u		329.1	l					59.6						4.5		10			0
Lisa Tauxe	This study	McMurdo	mc153a	mc153	mc153a2	mc153a2-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.015	T					A	u		324.2	l					60.3						1.2		11			0
Lisa Tauxe	This study	McMurdo	mc153c	mc153	mc153c1	mc153c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	473	K					A	u		327.5	l					64.1						3.7		11			0
Lisa Tauxe	This study	McMurdo	mc153e	mc153	mc153e1	mc153e1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.015	T					A	u		320.4	l					63.7						0.5		11			0
Lisa Tauxe	This study	McMurdo	mc153i	mc153	mc153i1	mc153i1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.005	T					A	u		309.9	l					52.7						0.9		13			0
Lisa Tauxe	This study	McMurdo	mc153j	mc153	mc153j1	mc153j1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.005	T					A	u		303.6	l					52.1						1.3		13			0
Lisa Tauxe	This study	McMurdo	mc153m	mc153	mc153m1	mc153m1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.01	T					A	u		304.8	l					53.5						1.3		12			0
Lisa Tauxe	This study	McMurdo	mc154a	mc154	mc154a1	mc154a1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.005	T					A	u		263.7	l					86.6						1.2		13			0
Lisa Tauxe	This study	McMurdo	mc154a	mc154	mc154a2	mc154a2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-SUN:DE-BFP:DA-DIR-GEO	pmagpy-2.58	823	573	K					A	u		131.1	p					-1.7						12.1		9			0
Lisa Tauxe	This study	McMurdo	mc154b	mc154	mc154b1	mc154b1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.005	T					A	u		324.1	l					83						1.1		13			0
Lisa Tauxe	This study	McMurdo	mc154e	mc154	mc154e1	mc154e1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.005	T					A	u		270.2	l					84.2						0.8		13			0
Lisa Tauxe	This study	McMurdo	mc154f	mc154	mc154f1	mc154f1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.005	T					A	u		219.9	l					88.8						1.7		13			0
Lisa Tauxe	This study	McMurdo	mc154h	mc154	mc154h1	mc154h1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.12	0.005	T					A	u		28.8	l					87.3						1		11			0
Lisa Tauxe	This study	McMurdo	mc154j	mc154	mc154j2	mc154j2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-SUN:DE-BFP:DA-DIR-GEO	pmagpy-2.58	823	423	K					A	u		158.5	p					-5.3						16.8		12			0
Lisa Tauxe	This study	McMurdo	mc155a	mc155	mc155a1	mc155a1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.015	T					A	u		212	l					81.8						0.8		11			0
Lisa Tauxe	This study	McMurdo	mc155b	mc155	mc155b1	mc155b1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.15	0.01	T					A	u		224.7	l					79.6						2.6		11			0
Lisa Tauxe	This study	McMurdo	mc155c	mc155	mc155c1	mc155c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	833	423	K					A	u		221.3	l					77.6						1.7		13			0
Lisa Tauxe	This study	McMurdo	mc155e	mc155	mc155e2	mc155e2-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.015	T					A	u		227.1	l					79						2.7		11			0
Lisa Tauxe	This study	McMurdo	mc155g	mc155	mc155g1	mc155g1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.015	T					A	u		218	l					69.8						2.6		11			0
Lisa Tauxe	This study	McMurdo	mc155h	mc155	mc155h1	mc155h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	833	473	K					A	u		209.7	l					74.6						2.2		12			0
Lisa Tauxe	This study	McMurdo	mc155i	mc155	mc155i1	mc155i1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.015	T					A	u		249.7	l					81.8						3.5		11			0
Lisa Tauxe	This study	McMurdo	mc155m	mc155	mc155m1	mc155m1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	813	273	K					A	u		253.2	l					74.3						3.7		12			0
Lisa Tauxe	This study	McMurdo	mc156a	mc156	mc156a1	mc156a1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.01	T					A	u		167.9	l					70.2						0.7		12			0
Lisa Tauxe	This study	McMurdo	mc156c	mc156	mc156c1	mc156c1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.01	T					A	u		178.3	l					73.9						0.6		12			0
Lisa Tauxe	This study	McMurdo	mc156c	mc156	mc156c2	mc156c2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-SUN:DE-BFP:DA-DIR-GEO	pmagpy-2.58	573	273	K					A	u		105.1	p					-5.5						16.3		5			0
Lisa Tauxe	This study	McMurdo	mc156f	mc156	mc156f1	mc156f1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.12	0.01	T					A	u		160.9	l					70.1						0.6		10			0
Lisa Tauxe	This study	McMurdo	mc156g	mc156	mc156g1	mc156g1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.12	0.005	T					A	u		145.3	l					68.7						2.3		11			0
Lisa Tauxe	This study	McMurdo	mc156h	mc156	mc156h1	mc156h1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.08	0.015	T					A	u		158	l					71.1						0.8		7			0
Lisa Tauxe	This study	McMurdo	mc156i	mc156	mc156i1	mc156i1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-SUN:DE-BFP:DA-DIR-GEO	pmagpy-2.58	623	273	K					A	u		236.7	p					-10.6						21.5		6			0
Lisa Tauxe	This study	McMurdo	mc157a	mc157	mc157a1	mc157a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-SUN:DE-BFP:DA-DIR-GEO	pmagpy-2.58	813	273	K					A	u		132.1	p					15.2						5.3		12			0
Lisa Tauxe	This study	McMurdo	mc157a	mc157	mc157a2	mc157a2-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.15	0.01	T					A	u		263.4	l					71.9						1.2		11			0
Lisa Tauxe	This study	McMurdo	mc157b	mc157	mc157b1	mc157b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-SUN:DE-BFP:DA-DIR-GEO	pmagpy-2.58	823	273	K					A	u		145.3	p					13.4						7.7		13			0
Lisa Tauxe	This study	McMurdo	mc157b	mc157	mc157b2	mc157b2-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.015	T					A	u		267.6	l					73.9						1.9		11			0
Lisa Tauxe	This study	McMurdo	mc157c	mc157	mc157c2	mc157c2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	773	273	K					A	u		264.7	l					70.9						4.2		9			0
Lisa Tauxe	This study	McMurdo	mc157e	mc157	mc157e2	mc157e2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	473	K					A	u		307.8	l					72.1						3.4		11			0
Lisa Tauxe	This study	McMurdo	mc157f	mc157	mc157f1	mc157f1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.15	0.01	T					A	u		235.7	l					57.7						1.2		11			0
Lisa Tauxe	This study	McMurdo	mc157j	mc157	mc157j1	mc157j1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.15	0.005	T					A	u		256.9	l					70.8						0.9		12			0
Lisa Tauxe	This study	McMurdo	mc157k	mc157	mc157k1	mc157k1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.005	T					A	u		265.9	l					69.3						0.8		13			0
Lisa Tauxe	This study	McMurdo	mc158a	mc158	mc158a1	mc158a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-SUN:DE-BFP:DA-DIR-GEO	pmagpy-2.58	823	273	K					A	u		132.6	p					0.4						4.8		13			0
Lisa Tauxe	This study	McMurdo	mc158b	mc158	mc158b1	mc158b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-SUN:DE-BFP:DA-DIR-GEO	pmagpy-2.58	823	273	K					A	u		300.5	p					19.5						7.9		13			0
Lisa Tauxe	This study	McMurdo	mc158b	mc158	mc158b2	mc158b2-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.005	T					A	u		41.3	l					43.2						2.8		13			0
Lisa Tauxe	This study	McMurdo	mc158c	mc158	mc158c1	mc158c1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.02	T					A	u		47.8	l					43.6						2.7		10			0
Lisa Tauxe	This study	McMurdo	mc158d	mc158	mc158d1	mc158d1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.015	T					A	u		49.4	l					44.1						3.6		11			0
Lisa Tauxe	This study	McMurdo	mc158f	mc158	mc158f1	mc158f1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.005	T					A	u		52.5	l					42.8						4.3		13			0
Lisa Tauxe	This study	McMurdo	mc158h	mc158	mc158h1	mc158h1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.015	T					A	u		48.3	l					41.7						2		11			0
Lisa Tauxe	This study	McMurdo	mc15a	mc15	mc15a	mc15a-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	673	K					A	u		190.6	l					83.4						1.3		5			0
Lisa Tauxe	This study	McMurdo	mc15b	mc15	mc15b	mc15b-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	863	373	K					A	u		158.2	l					83.2						1.3		14			0
Lisa Tauxe	This study	McMurdo	mc15c	mc15	mc15c	mc15c-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	423	K					A	u		164.8	l					84.9						2.5		10			0
Lisa Tauxe	This study	McMurdo	mc15c	mc15	mc15c2	mc15c2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-MD-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	848	423	K					A	u		158.1	l					84.1						1.3		11			0
Lisa Tauxe	This study	McMurdo	mc15d	mc15	mc15d	mc15d-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	798	473	K					A	u		162	l					88.3						1.7		8			0
Lisa Tauxe	This study	McMurdo	mc15e	mc15	mc15e	mc15e-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	798	373	K					A	u		157.9	l					83.7						1.8		9			0
Lisa Tauxe	This study	McMurdo	mc15f	mc15	mc15f	mc15f-LP-DIR-T	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	373	K					A	u		171.3	l					81.6						3.6		9			0
Lisa Tauxe	This study	McMurdo	mc15g	mc15	mc15g	mc15g-LP-DIR-AF	LP-DIR-AF:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.005	T					A	u		130.9	l					83.1						0.9		13			0
Lisa Tauxe	This study	McMurdo	mc15h	mc15	mc15h	mc15h-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	LP-DIR-T:SO-SIGHT:DE-BFL:DA-DIR-GEO	pmagpy-2.58	863	373	K					A	u		194.5	l					82.6						2.1		12			0
Lisa Tauxe	This study	McMurdo	mc160a	mc160	mc160a1	mc160a1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	573	K					A	u		204.4	l					75.4						4.4		9			0
Lisa Tauxe	This study	McMurdo	mc160a	mc160	mc160a2	mc160a2-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.015	T					A	u		209.5	l					76.4						1.5		11			0
Lisa Tauxe	This study	McMurdo	mc160b	mc160	mc160b1	mc160b1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.03	T					A	u		218.6	l					70.3						2.1		9			0
Lisa Tauxe	This study	McMurdo	mc160c	mc160	mc160c1	mc160c1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.005	T					A	u		235.3	l					72.6						1.7		13			0
Lisa Tauxe	This study	McMurdo	mc160e	mc160	mc160e1	mc160e1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	523	K					A	u		240.1	l					73.5						4.7		10			0
Lisa Tauxe	This study	McMurdo	mc160e	mc160	mc160e2	mc160e2-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.06	T					A	u		261.5	l					74.8						2.2		6			0
Lisa Tauxe	This study	McMurdo	mc160f	mc160	mc160f2	mc160f2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	823	523	K					A	u		234.2	l					78.2						3.1		10			0
Lisa Tauxe	This study	McMurdo	mc160h	mc160	mc160h2	mc160h2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-SUN:DE-BFP:DA-DIR-GEO	pmagpy-2.58	823	423	K					A	u		35	p					10.6						4.7		12			0
Lisa Tauxe	This study	McMurdo	mc160j	mc160	mc160j1	mc160j1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.05	T					A	u		214.9	l					78						1.8		7			0
Lisa Tauxe	This study	McMurdo	mc160j	mc160	mc160j2	mc160j2-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-SUN:DE-BFP:DA-DIR-GEO	pmagpy-2.58	823	523	K					A	u		47.6	p					11.3						4.1		10			0
Lisa Tauxe	This study	McMurdo	mc161a	mc161	mc161a1	mc161a1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.04	T					A	u		171.2	l					53.3						0.6		8			0
Lisa Tauxe	This study	McMurdo	mc161b	mc161	mc161b1	mc161b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	843	423	K					A	u		164.4	l					53.1						3.9		15			0
Lisa Tauxe	This study	McMurdo	mc161e	mc161	mc161e1	mc161e1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.02	T					A	u		177.7	l					54.6						2		10			0
Lisa Tauxe	This study	McMurdo	mc161f	mc161	mc161f1	mc161f1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.03	T					A	u		177.6	l					54.9						3.2		9			0
Lisa Tauxe	This study	McMurdo	mc161g	mc161	mc161g1	mc161g1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-SUN:DE-BFP:DA-DIR-GEO	pmagpy-2.58	843	423	K					A	u		260.6	p					6.2						4.6		15			0
Lisa Tauxe	This study	McMurdo	mc161k	mc161	mc161k1	mc161k1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.03	T					A	u		175.9	l					59.4						2.2		9			0
Lisa Tauxe	This study	McMurdo	mc162b	mc162	mc162b1	mc162b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-SUN:DE-BFP:DA-DIR-GEO	pmagpy-2.58	823	423	K					A	u		348.9	p					34.8						3.6		12			0
Lisa Tauxe	This study	McMurdo	mc162b	mc162	mc162b2	mc162b2-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.005	T					A	u		171.6	l					59.3						1		12			0
Lisa Tauxe	This study	McMurdo	mc162c	mc162	mc162c1	mc162c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI	LP-DIR-T:SO-SUN:DE-BFP:DA-DIR-GEO	pmagpy-2.58	823	673	K					A	u		202.5	p					-25.1						4.5		7			0
Lisa Tauxe	This study	McMurdo	mc162f	mc162	mc162f1	mc162f1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.15	0.04	T					A	u		164.8	l					63.2						3.1		7			0
Lisa Tauxe	This study	McMurdo	mc162g	mc162	mc162g1	mc162g1-LP-DIR-AF	LP-DIR-AF:SO-SUN:DE-BFL:DA-DIR-GEO	pmagpy-2.58	0.18	0.01	T					A	u		175.4	l					56.6						1.1		12			0
