tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_expedition_name	er_location_name	er_sample_name	er_site_name	er_specimen_name	external_database_ids	external_database_names	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_date	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-115.00	318-U1359B-005H_3A-115.00	318-U1359B-005H_3A-115.00	""	LIMS	318-U1359B-005H_3A-115.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	3.2		g	39.6	5.713e-07	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-120.00	318-U1359B-005H_3A-120.00	318-U1359B-005H_3A-120.00	""	LIMS	318-U1359B-005H_3A-120.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	4.4		g	63.7	9.692e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-120.00	318-U1359B-005H_3A-120.00	318-U1359B-005H_3A-120.00	""	LIMS	318-U1359B-005H_3A-120.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	5.4		g	45.4	4.380e-07	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-125.00	318-U1359B-005H_3A-125.00	318-U1359B-005H_3A-125.00	""	LIMS	318-U1359B-005H_3A-125.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	331.1		g	89.2	6.120e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-125.00	318-U1359B-005H_3A-125.00	318-U1359B-005H_3A-125.00	""	LIMS	318-U1359B-005H_3A-125.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	127.3		g	86.7	2.119e-07	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-130.00	318-U1359B-005H_3A-130.00	318-U1359B-005H_3A-130.00	""	LIMS	318-U1359B-005H_3A-130.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	16.9		g	78.4	7.885e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-130.00	318-U1359B-005H_3A-130.00	318-U1359B-005H_3A-130.00	""	LIMS	318-U1359B-005H_3A-130.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	19.3		g	76.2	3.780e-07	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-135.00	318-U1359B-005H_3A-135.00	318-U1359B-005H_3A-135.00	""	LIMS	318-U1359B-005H_3A-135.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	351.9		g	62.8	1.119e-06	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-135.00	318-U1359B-005H_3A-135.00	318-U1359B-005H_3A-135.00	""	LIMS	318-U1359B-005H_3A-135.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	352.3		g	59.9	6.670e-07	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-140.00	318-U1359B-005H_3A-140.00	318-U1359B-005H_3A-140.00	""	LIMS	318-U1359B-005H_3A-140.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	352.9		g	50.8	1.179e-06	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-140.00	318-U1359B-005H_3A-140.00	318-U1359B-005H_3A-140.00	""	LIMS	318-U1359B-005H_3A-140.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	354.8		g	44	7.642e-07	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-145.00	318-U1359B-005H_3A-145.00	318-U1359B-005H_3A-145.00	""	LIMS	318-U1359B-005H_3A-145.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	12.7		g	58.7	7.627e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-145.00	318-U1359B-005H_3A-145.00	318-U1359B-005H_3A-145.00	""	LIMS	318-U1359B-005H_3A-145.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	10.1		g	50.1	4.401e-07	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-15.00	318-U1359B-005H_3A-15.00	318-U1359B-005H_3A-15.00	""	LIMS	318-U1359B-005H_3A-15.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	348.9		g	83.3	9.479e-08	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-15.00	318-U1359B-005H_3A-15.00	318-U1359B-005H_3A-15.00	""	LIMS	318-U1359B-005H_3A-15.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	30.5		g	12.6	1.231e-08	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-150.00	318-U1359B-005H_3A-150.00	318-U1359B-005H_3A-150.00	""	LIMS	318-U1359B-005H_3A-150.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	33.9		g	76.3	3.791e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-150.00	318-U1359B-005H_3A-150.00	318-U1359B-005H_3A-150.00	""	LIMS	318-U1359B-005H_3A-150.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	302.4		g	68.9	1.052e-07	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-20.00	318-U1359B-005H_3A-20.00	318-U1359B-005H_3A-20.00	""	LIMS	318-U1359B-005H_3A-20.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	325.9		g	76.3	4.738e-08	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-20.00	318-U1359B-005H_3A-20.00	318-U1359B-005H_3A-20.00	""	LIMS	318-U1359B-005H_3A-20.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	29.1		g	14.5	8.763e-09	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-25.00	318-U1359B-005H_3A-25.00	318-U1359B-005H_3A-25.00	""	LIMS	318-U1359B-005H_3A-25.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	289.4		g	62.8	4.716e-08	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-25.00	318-U1359B-005H_3A-25.00	318-U1359B-005H_3A-25.00	""	LIMS	318-U1359B-005H_3A-25.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	26.9		g	10.1	4.580e-09	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-30.00	318-U1359B-005H_3A-30.00	318-U1359B-005H_3A-30.00	""	LIMS	318-U1359B-005H_3A-30.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	277.7		g	70.7	6.671e-08	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-30.00	318-U1359B-005H_3A-30.00	318-U1359B-005H_3A-30.00	""	LIMS	318-U1359B-005H_3A-30.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	33.2		g	15.5	2.465e-09	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-35.00	318-U1359B-005H_3A-35.00	318-U1359B-005H_3A-35.00	""	LIMS	318-U1359B-005H_3A-35.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	260.4		g	67.9	8.671e-08	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-35.00	318-U1359B-005H_3A-35.00	318-U1359B-005H_3A-35.00	""	LIMS	318-U1359B-005H_3A-35.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	36.5		g	29.3	1.570e-09	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-40.00	318-U1359B-005H_3A-40.00	318-U1359B-005H_3A-40.00	""	LIMS	318-U1359B-005H_3A-40.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	267.5		g	73.9	1.065e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-40.00	318-U1359B-005H_3A-40.00	318-U1359B-005H_3A-40.00	""	LIMS	318-U1359B-005H_3A-40.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	159.4		g	-3.5E0	5.700e-09	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-45.00	318-U1359B-005H_3A-45.00	318-U1359B-005H_3A-45.00	""	LIMS	318-U1359B-005H_3A-45.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	246		g	83.3	1.339e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-45.00	318-U1359B-005H_3A-45.00	318-U1359B-005H_3A-45.00	""	LIMS	318-U1359B-005H_3A-45.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	164.4		g	50.3	7.899e-09	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-5.00	318-U1359B-005H_3A-5.00	318-U1359B-005H_3A-5.00	""	LIMS	318-U1359B-005H_3A-5.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	0.1		g	80.6	2.096e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-5.00	318-U1359B-005H_3A-5.00	318-U1359B-005H_3A-5.00	""	LIMS	318-U1359B-005H_3A-5.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	42.5		g	43.8	3.367e-08	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-50.00	318-U1359B-005H_3A-50.00	318-U1359B-005H_3A-50.00	""	LIMS	318-U1359B-005H_3A-50.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	350.6		g	82.1	3.364e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-50.00	318-U1359B-005H_3A-50.00	318-U1359B-005H_3A-50.00	""	LIMS	318-U1359B-005H_3A-50.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	21.8		g	83.1	2.853e-08	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-55.00	318-U1359B-005H_3A-55.00	318-U1359B-005H_3A-55.00	""	LIMS	318-U1359B-005H_3A-55.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	336.3		g	80.8	7.038e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-55.00	318-U1359B-005H_3A-55.00	318-U1359B-005H_3A-55.00	""	LIMS	318-U1359B-005H_3A-55.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	352		g	44.9	1.083e-07	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-60.00	318-U1359B-005H_3A-60.00	318-U1359B-005H_3A-60.00	""	LIMS	318-U1359B-005H_3A-60.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	300.2		g	81.9	6.992e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-60.00	318-U1359B-005H_3A-60.00	318-U1359B-005H_3A-60.00	""	LIMS	318-U1359B-005H_3A-60.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	353.3		g	46.2	1.020e-07	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-65.00	318-U1359B-005H_3A-65.00	318-U1359B-005H_3A-65.00	""	LIMS	318-U1359B-005H_3A-65.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	225.2		g	82.3	3.627e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-65.00	318-U1359B-005H_3A-65.00	318-U1359B-005H_3A-65.00	""	LIMS	318-U1359B-005H_3A-65.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	230.7		g	70.6	3.028e-08	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-70.00	318-U1359B-005H_3A-70.00	318-U1359B-005H_3A-70.00	""	LIMS	318-U1359B-005H_3A-70.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	151.3		g	85.5	1.640e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-70.00	318-U1359B-005H_3A-70.00	318-U1359B-005H_3A-70.00	""	LIMS	318-U1359B-005H_3A-70.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	164.9		g	35.9	1.244e-08	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-75.00	318-U1359B-005H_3A-75.00	318-U1359B-005H_3A-75.00	""	LIMS	318-U1359B-005H_3A-75.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	108.9		g	78.7	1.650e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-75.00	318-U1359B-005H_3A-75.00	318-U1359B-005H_3A-75.00	""	LIMS	318-U1359B-005H_3A-75.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	167.7		g	39.2	9.457e-09	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-80.00	318-U1359B-005H_3A-80.00	318-U1359B-005H_3A-80.00	""	LIMS	318-U1359B-005H_3A-80.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	252		g	75.8	1.993e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-80.00	318-U1359B-005H_3A-80.00	318-U1359B-005H_3A-80.00	""	LIMS	318-U1359B-005H_3A-80.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	202.5		g	38.7	1.629e-08	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-85.00	318-U1359B-005H_3A-85.00	318-U1359B-005H_3A-85.00	""	LIMS	318-U1359B-005H_3A-85.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	253		g	84.3	2.648e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-85.00	318-U1359B-005H_3A-85.00	318-U1359B-005H_3A-85.00	""	LIMS	318-U1359B-005H_3A-85.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	215.6		g	65.9	2.643e-08	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-90.00	318-U1359B-005H_3A-90.00	318-U1359B-005H_3A-90.00	""	LIMS	318-U1359B-005H_3A-90.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	333.6		g	84	5.102e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-90.00	318-U1359B-005H_3A-90.00	318-U1359B-005H_3A-90.00	""	LIMS	318-U1359B-005H_3A-90.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	14.8		g	85.7	8.529e-08	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-95.00	318-U1359B-005H_3A-95.00	318-U1359B-005H_3A-95.00	""	LIMS	318-U1359B-005H_3A-95.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	45.2		g	82.2	7.715e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_3A-95.00	318-U1359B-005H_3A-95.00	318-U1359B-005H_3A-95.00	""	LIMS	318-U1359B-005H_3A-95.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	51.8		g	69.6	2.252e-07	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_4A-0.00	318-U1359B-005H_4A-0.00	318-U1359B-005H_4A-0.00	"3348662560.703375"	LIMS	318-U1359B-005H_4A-0.00:LT-NO	ODP-SRM:ODP-SRM-AF	LT-NO	pmagpy-3.2.1		202010:02:10:23:29:00.00	352.4		g	77.1	3.909e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_4A-10.00	318-U1359B-005H_4A-10.00	318-U1359B-005H_4A-10.00	""	LIMS	318-U1359B-005H_4A-10.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	105.6		g	68.6	1.310e-06	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_4A-10.00	318-U1359B-005H_4A-10.00	318-U1359B-005H_4A-10.00	""	LIMS	318-U1359B-005H_4A-10.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:30:00.00	102.8		g	43.2	3.565e-07	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_4A-15.00	318-U1359B-005H_4A-15.00	318-U1359B-005H_4A-15.00	""	LIMS	318-U1359B-005H_4A-15.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	72.7		g	73.4	8.571e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_4A-15.00	318-U1359B-005H_4A-15.00	318-U1359B-005H_4A-15.00	""	LIMS	318-U1359B-005H_4A-15.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:30:00.00	325.4		g	55.9	1.606e-07	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_4A-20.00	318-U1359B-005H_4A-20.00	318-U1359B-005H_4A-20.00	""	LIMS	318-U1359B-005H_4A-20.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	2		g	78.3	9.032e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_4A-20.00	318-U1359B-005H_4A-20.00	318-U1359B-005H_4A-20.00	""	LIMS	318-U1359B-005H_4A-20.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:30:00.00	303.1		g	5.8	6.660e-08	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_4A-25.00	318-U1359B-005H_4A-25.00	318-U1359B-005H_4A-25.00	""	LIMS	318-U1359B-005H_4A-25.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	274.1		g	48	3.391e-06	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_4A-25.00	318-U1359B-005H_4A-25.00	318-U1359B-005H_4A-25.00	""	LIMS	318-U1359B-005H_4A-25.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:30:00.00	254.6		g	-6.67E1	6.351e-08	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_4A-30.00	318-U1359B-005H_4A-30.00	318-U1359B-005H_4A-30.00	""	LIMS	318-U1359B-005H_4A-30.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	217.8		g	64	3.179e-06	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_4A-30.00	318-U1359B-005H_4A-30.00	318-U1359B-005H_4A-30.00	""	LIMS	318-U1359B-005H_4A-30.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:30:00.00	89.7		g	-8.15E1	9.441e-08	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_4A-35.00	318-U1359B-005H_4A-35.00	318-U1359B-005H_4A-35.00	""	LIMS	318-U1359B-005H_4A-35.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-NO:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:29:00.00	108.9		g	54.3	8.290e-07	1		u	2.730e+02	0.000e+00	0	0	0	2.730e+02
SUGISAKI	This study	318	U1359B	318-U1359B-005H_4A-35.00	318-U1359B-005H_4A-35.00	318-U1359B-005H_4A-35.00	""	LIMS	318-U1359B-005H_4A-35.00:LP-DIR-AF	ODP-SRM:ODP-SRM-AF	LT-AF-Z:LP-DIR-AF	pmagpy-3.2.1		202010:02:10:23:30:00.00	128.7		g	-7.9E1	1.926e-07	2		u	2.730e+02	2.000e-02	0	0	0	2.730e+02
