tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_expedition_name	er_formation_name	er_fossil_name	er_location_name	er_member_name	er_mineral_name	er_sample_name	er_site_name	er_specimen_name	er_synthetic_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_charging_mode	measurement_chi_mass	measurement_chi_qdr_mass	measurement_chi_qdr_volume	measurement_chi_volume	measurement_composite_depth	measurement_core_depth	measurement_csd	measurement_date	measurement_dec	measurement_demagn_code	measurement_description	measurement_elevation	measurement_flag	measurement_freq	measurement_height	measurement_inc	measurement_lab_field_ac	measurement_lab_field_dc	measurement_loop_n	measurement_loop_x	measurement_magn_mass	measurement_magn_moment	measurement_magn_volume	measurement_magnitude	measurement_number	measurement_orient_phi	measurement_orient_theta	measurement_pos_x	measurement_pos_y	measurement_pos_z	measurement_positions	measurement_r2	measurement_sd	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_sweep_rate	measurement_temp	measurement_temp_change	measurement_time_zone	treatment_ac_field	treatment_ac_field_dc_off	treatment_ac_field_dc_on	treatment_ac_field_decay_rate	treatment_dc_field	treatment_dc_field_ac_off	treatment_dc_field_ac_on	treatment_dc_field_decay_rate	treatment_dc_field_phi	treatment_dc_field_theta	treatment_mw_energy	treatment_mw_integral	treatment_mw_power	treatment_mw_time	treatment_temp	treatment_temp_dc_off	treatment_temp_dc_on	treatment_temp_decay_rate
	This study	318			U1359A			318-U1359A-003H_4A-1.3	318-U1359A-003H_4A-1.3	318-U1359A-003H_4A-1.3		318-U1359A-003H-4A-1-3-LT-AF-Z		LT-AF-Z	pmagpy-2.36										350.2				g			-80.3						0.000000175			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-003H_4A-1.35	318-U1359A-003H_4A-1.35	318-U1359A-003H_4A-1.35		318-U1359A-003H-4A-1-35-LT-AF-Z		LT-AF-Z	pmagpy-2.36										301.3				g			-78.4						0.0000000692			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-003H_4A-1.4	318-U1359A-003H_4A-1.4	318-U1359A-003H_4A-1.4		318-U1359A-003H-4A-1-4-LT-AF-Z		LT-AF-Z	pmagpy-2.36										247.9				g			-27.1						0.0000000149			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-003H_5A-0.1	318-U1359A-003H_5A-0.1	318-U1359A-003H_5A-0.1		318-U1359A-003H-5A-0-1-LT-AF-Z		LT-AF-Z	pmagpy-2.36										232.1				g			-77.1						0.0000000195			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-003H_5A-0.15	318-U1359A-003H_5A-0.15	318-U1359A-003H_5A-0.15		318-U1359A-003H-5A-0-15-LT-AF-Z		LT-AF-Z	pmagpy-2.36										27				g			37.1						0.000000046			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-003H_5A-0.2	318-U1359A-003H_5A-0.2	318-U1359A-003H_5A-0.2		318-U1359A-003H-5A-0-2-LT-AF-Z		LT-AF-Z	pmagpy-2.36										35.3				g			63.4						0.000000124			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-003H_5A-0.25	318-U1359A-003H_5A-0.25	318-U1359A-003H_5A-0.25		318-U1359A-003H-5A-0-25-LT-AF-Z		LT-AF-Z	pmagpy-2.36										31.2				g			70.2						0.000000173			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-003H_5A-0.3	318-U1359A-003H_5A-0.3	318-U1359A-003H_5A-0.3		318-U1359A-003H-5A-0-3-LT-AF-Z		LT-AF-Z	pmagpy-2.36										11.5				g			74.9						0.000000152			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-003H_5A-0.35	318-U1359A-003H_5A-0.35	318-U1359A-003H_5A-0.35		318-U1359A-003H-5A-0-35-LT-AF-Z		LT-AF-Z	pmagpy-2.36										51.1				g			69.9						0.000000158			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-003H_5A-0.4	318-U1359A-003H_5A-0.4	318-U1359A-003H_5A-0.4		318-U1359A-003H-5A-0-4-LT-AF-Z		LT-AF-Z	pmagpy-2.36										44.5				g			81.6						0.0000000686			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-003H_5A-0.45	318-U1359A-003H_5A-0.45	318-U1359A-003H_5A-0.45		318-U1359A-003H-5A-0-45-LT-AF-Z		LT-AF-Z	pmagpy-2.36										289.5				g			28.2						0.0000000146			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-003H_5A-0.5	318-U1359A-003H_5A-0.5	318-U1359A-003H_5A-0.5		318-U1359A-003H-5A-0-5-LT-AF-Z		LT-AF-Z	pmagpy-2.36										300				g			15						0.00000000622			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-003H_5A-0.55	318-U1359A-003H_5A-0.55	318-U1359A-003H_5A-0.55		318-U1359A-003H-5A-0-55-LT-AF-Z		LT-AF-Z	pmagpy-2.36										221.4				g			28.8						0.00000000493			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-003H_5A-0.6	318-U1359A-003H_5A-0.6	318-U1359A-003H_5A-0.6		318-U1359A-003H-5A-0-6-LT-AF-Z		LT-AF-Z	pmagpy-2.36										9.2				g			16.8						0.0000000189			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-003H_5A-0.65	318-U1359A-003H_5A-0.65	318-U1359A-003H_5A-0.65		318-U1359A-003H-5A-0-65-LT-AF-Z		LT-AF-Z	pmagpy-2.36										7.2				g			56.2						0.0000000235			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-003H_5A-0.7	318-U1359A-003H_5A-0.7	318-U1359A-003H_5A-0.7		318-U1359A-003H-5A-0-7-LT-AF-Z		LT-AF-Z	pmagpy-2.36										92.4				g			75.7						0.0000000558			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-003H_5A-0.75	318-U1359A-003H_5A-0.75	318-U1359A-003H_5A-0.75		318-U1359A-003H-5A-0-75-LT-AF-Z		LT-AF-Z	pmagpy-2.36										329.7				g			77.6						0.0000000775			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-003H_5A-0.8	318-U1359A-003H_5A-0.8	318-U1359A-003H_5A-0.8		318-U1359A-003H-5A-0-8-LT-AF-Z		LT-AF-Z	pmagpy-2.36										237.8				g			56.2						0.000000112			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-003H_5A-0.85	318-U1359A-003H_5A-0.85	318-U1359A-003H_5A-0.85		318-U1359A-003H-5A-0-85-LT-AF-Z		LT-AF-Z	pmagpy-2.36										194.2				g			84.7						0.000000107			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-003H_5A-0.9	318-U1359A-003H_5A-0.9	318-U1359A-003H_5A-0.9		318-U1359A-003H-5A-0-9-LT-AF-Z		LT-AF-Z	pmagpy-2.36										142.2				g			69.6						0.000000117			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-003H_5A-0.95	318-U1359A-003H_5A-0.95	318-U1359A-003H_5A-0.95		318-U1359A-003H-5A-0-95-LT-AF-Z		LT-AF-Z	pmagpy-2.36										162.2				g			69.8						0.0000000993			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-003H_5A-1	318-U1359A-003H_5A-1	318-U1359A-003H_5A-1		318-U1359A-003H-5A-1-LT-AF-Z		LT-AF-Z	pmagpy-2.36										181.2				g			73.6						0.000000101			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-003H_5A-1.05	318-U1359A-003H_5A-1.05	318-U1359A-003H_5A-1.05		318-U1359A-003H-5A-1-05-LT-AF-Z		LT-AF-Z	pmagpy-2.36										187.6				g			79.3						0.000000131			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-003H_5A-1.1	318-U1359A-003H_5A-1.1	318-U1359A-003H_5A-1.1		318-U1359A-003H-5A-1-1-LT-AF-Z		LT-AF-Z	pmagpy-2.36										138.9				g			86.8						0.000000185			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-003H_5A-1.15	318-U1359A-003H_5A-1.15	318-U1359A-003H_5A-1.15		318-U1359A-003H-5A-1-15-LT-AF-Z		LT-AF-Z	pmagpy-2.36										197.6				g			88.6						0.00000025			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-003H_5A-1.2	318-U1359A-003H_5A-1.2	318-U1359A-003H_5A-1.2		318-U1359A-003H-5A-1-2-LT-AF-Z		LT-AF-Z	pmagpy-2.36										184.4				g			79.8						0.000000256			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-003H_5A-1.25	318-U1359A-003H_5A-1.25	318-U1359A-003H_5A-1.25		318-U1359A-003H-5A-1-25-LT-AF-Z		LT-AF-Z	pmagpy-2.36										192.8				g			74.5						0.000000286			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-003H_5A-1.3	318-U1359A-003H_5A-1.3	318-U1359A-003H_5A-1.3		318-U1359A-003H-5A-1-3-LT-AF-Z		LT-AF-Z	pmagpy-2.36										192.1				g			69.4						0.000000379			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-003H_5A-1.35	318-U1359A-003H_5A-1.35	318-U1359A-003H_5A-1.35		318-U1359A-003H-5A-1-35-LT-AF-Z		LT-AF-Z	pmagpy-2.36										177.6				g			71.9						0.000000338			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-003H_5A-1.4	318-U1359A-003H_5A-1.4	318-U1359A-003H_5A-1.4		318-U1359A-003H-5A-1-4-LT-AF-Z		LT-AF-Z	pmagpy-2.36										260.4				g			72.5						0.000000148			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-003H_6A-0.1	318-U1359A-003H_6A-0.1	318-U1359A-003H_6A-0.1		318-U1359A-003H-6A-0-1-LT-AF-Z		LT-AF-Z	pmagpy-2.36										140.5				g			74.3						0.0000000201			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-003H_6A-0.15	318-U1359A-003H_6A-0.15	318-U1359A-003H_6A-0.15		318-U1359A-003H-6A-0-15-LT-AF-Z		LT-AF-Z	pmagpy-2.36										153.9				g			54.2						0.0000000128			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-003H_6A-0.2	318-U1359A-003H_6A-0.2	318-U1359A-003H_6A-0.2		318-U1359A-003H-6A-0-2-LT-AF-Z		LT-AF-Z	pmagpy-2.36										155.9				g			38.9						0.0000000101			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-003H_6A-0.25	318-U1359A-003H_6A-0.25	318-U1359A-003H_6A-0.25		318-U1359A-003H-6A-0-25-LT-AF-Z		LT-AF-Z	pmagpy-2.36										163.4				g			44.4						0.0000000131			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-003H_6A-0.3	318-U1359A-003H_6A-0.3	318-U1359A-003H_6A-0.3		318-U1359A-003H-6A-0-3-LT-AF-Z		LT-AF-Z	pmagpy-2.36										210.5				g			70.2						0.0000000206			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-003H_6A-0.35	318-U1359A-003H_6A-0.35	318-U1359A-003H_6A-0.35		318-U1359A-003H-6A-0-35-LT-AF-Z		LT-AF-Z	pmagpy-2.36										192.3				g			76.8						0.0000000424			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-003H_6A-0.4	318-U1359A-003H_6A-0.4	318-U1359A-003H_6A-0.4		318-U1359A-003H-6A-0-4-LT-AF-Z		LT-AF-Z	pmagpy-2.36										186.3				g			67.5						0.0000000415			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-003H_6A-0.45	318-U1359A-003H_6A-0.45	318-U1359A-003H_6A-0.45		318-U1359A-003H-6A-0-45-LT-AF-Z		LT-AF-Z	pmagpy-2.36										219.3				g			61.3						0.0000000278			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-003H_6A-0.5	318-U1359A-003H_6A-0.5	318-U1359A-003H_6A-0.5		318-U1359A-003H-6A-0-5-LT-AF-Z		LT-AF-Z	pmagpy-2.36										347.8				g			78.9						0.0000000323			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-003H_7A-0.1	318-U1359A-003H_7A-0.1	318-U1359A-003H_7A-0.1		318-U1359A-003H-7A-0-1-LT-AF-Z		LT-AF-Z	pmagpy-2.36										16.4				g			63.7						0.0000000265			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-003H_7A-0.15	318-U1359A-003H_7A-0.15	318-U1359A-003H_7A-0.15		318-U1359A-003H-7A-0-15-LT-AF-Z		LT-AF-Z	pmagpy-2.36										60.1				g			52.4						0.0000000628			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-003H_7A-0.2	318-U1359A-003H_7A-0.2	318-U1359A-003H_7A-0.2		318-U1359A-003H-7A-0-2-LT-AF-Z		LT-AF-Z	pmagpy-2.36										31.6				g			66.5						0.0000000513			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-003H_7A-0.25	318-U1359A-003H_7A-0.25	318-U1359A-003H_7A-0.25		318-U1359A-003H-7A-0-25-LT-AF-Z		LT-AF-Z	pmagpy-2.36										123.6				g			57.2						0.0000000441			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-003H_7A-0.3	318-U1359A-003H_7A-0.3	318-U1359A-003H_7A-0.3		318-U1359A-003H-7A-0-3-LT-AF-Z		LT-AF-Z	pmagpy-2.36										136.6				g			38.5						0.0000000463			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-003H_7A-0.35	318-U1359A-003H_7A-0.35	318-U1359A-003H_7A-0.35		318-U1359A-003H-7A-0-35-LT-AF-Z		LT-AF-Z	pmagpy-2.36										157.5				g			40.4						0.0000000557			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-003H_7A-0.4	318-U1359A-003H_7A-0.4	318-U1359A-003H_7A-0.4		318-U1359A-003H-7A-0-4-LT-AF-Z		LT-AF-Z	pmagpy-2.36										176.6				g			44.1						0.000000058			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-003H_7A-0.45	318-U1359A-003H_7A-0.45	318-U1359A-003H_7A-0.45		318-U1359A-003H-7A-0-45-LT-AF-Z		LT-AF-Z	pmagpy-2.36										162.9				g			40						0.0000000382			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-003H_7A-0.5	318-U1359A-003H_7A-0.5	318-U1359A-003H_7A-0.5		318-U1359A-003H-7A-0-5-LT-AF-Z		LT-AF-Z	pmagpy-2.36										104.6				g			31.2						0.0000000331			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-003H_7A-0.55	318-U1359A-003H_7A-0.55	318-U1359A-003H_7A-0.55		318-U1359A-003H-7A-0-55-LT-AF-Z		LT-AF-Z	pmagpy-2.36										105.1				g			39.2						0.000000058			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-003H_7A-0.6	318-U1359A-003H_7A-0.6	318-U1359A-003H_7A-0.6		318-U1359A-003H-7A-0-6-LT-AF-Z		LT-AF-Z	pmagpy-2.36										104.4				g			49.8						0.0000000881			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-004H_2A-0.1	318-U1359A-004H_2A-0.1	318-U1359A-004H_2A-0.1		318-U1359A-004H-2A-0-1-LT-AF-Z		LT-AF-Z	pmagpy-2.36										32.9				g			71.9						0.000000347			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-004H_2A-0.15	318-U1359A-004H_2A-0.15	318-U1359A-004H_2A-0.15		318-U1359A-004H-2A-0-15-LT-AF-Z		LT-AF-Z	pmagpy-2.36										236.6				g			82.5						0.000000099			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-004H_2A-0.2	318-U1359A-004H_2A-0.2	318-U1359A-004H_2A-0.2		318-U1359A-004H-2A-0-2-LT-AF-Z		LT-AF-Z	pmagpy-2.36										267.6				g			73.9						0.0000000809			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-004H_2A-0.25	318-U1359A-004H_2A-0.25	318-U1359A-004H_2A-0.25		318-U1359A-004H-2A-0-25-LT-AF-Z		LT-AF-Z	pmagpy-2.36										30.9				g			79.2						0.000000139			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-004H_2A-0.3	318-U1359A-004H_2A-0.3	318-U1359A-004H_2A-0.3		318-U1359A-004H-2A-0-3-LT-AF-Z		LT-AF-Z	pmagpy-2.36										48.5				g			66.4						0.000000177			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-004H_2A-0.35	318-U1359A-004H_2A-0.35	318-U1359A-004H_2A-0.35		318-U1359A-004H-2A-0-35-LT-AF-Z		LT-AF-Z	pmagpy-2.36										27.3				g			66.5						0.000000165			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-004H_2A-0.4	318-U1359A-004H_2A-0.4	318-U1359A-004H_2A-0.4		318-U1359A-004H-2A-0-4-LT-AF-Z		LT-AF-Z	pmagpy-2.36										26.6				g			63.4						0.000000144			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-004H_2A-0.45	318-U1359A-004H_2A-0.45	318-U1359A-004H_2A-0.45		318-U1359A-004H-2A-0-45-LT-AF-Z		LT-AF-Z	pmagpy-2.36										43.2				g			65.9						0.000000122			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-004H_2A-0.5	318-U1359A-004H_2A-0.5	318-U1359A-004H_2A-0.5		318-U1359A-004H-2A-0-5-LT-AF-Z		LT-AF-Z	pmagpy-2.36										24.2				g			75.8						0.000000117			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-004H_2A-0.55	318-U1359A-004H_2A-0.55	318-U1359A-004H_2A-0.55		318-U1359A-004H-2A-0-55-LT-AF-Z		LT-AF-Z	pmagpy-2.36										45.4				g			44.3						0.000000283			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-004H_2A-0.6	318-U1359A-004H_2A-0.6	318-U1359A-004H_2A-0.6		318-U1359A-004H-2A-0-6-LT-AF-Z		LT-AF-Z	pmagpy-2.36										51.6				g			39.4						0.000000372			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-004H_2A-0.65	318-U1359A-004H_2A-0.65	318-U1359A-004H_2A-0.65		318-U1359A-004H-2A-0-65-LT-AF-Z		LT-AF-Z	pmagpy-2.36										54.9				g			42						0.000000238			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-004H_2A-0.7	318-U1359A-004H_2A-0.7	318-U1359A-004H_2A-0.7		318-U1359A-004H-2A-0-7-LT-AF-Z		LT-AF-Z	pmagpy-2.36										41.1				g			50.4						0.000000121			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-004H_2A-1	318-U1359A-004H_2A-1	318-U1359A-004H_2A-1		318-U1359A-004H-2A-1-LT-AF-Z		LT-AF-Z	pmagpy-2.36										44.2				g			43.9						0.000000248			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-004H_2A-1.05	318-U1359A-004H_2A-1.05	318-U1359A-004H_2A-1.05		318-U1359A-004H-2A-1-05-LT-AF-Z		LT-AF-Z	pmagpy-2.36										53.1				g			39.9						0.00000031			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-004H_2A-1.1	318-U1359A-004H_2A-1.1	318-U1359A-004H_2A-1.1		318-U1359A-004H-2A-1-1-LT-AF-Z		LT-AF-Z	pmagpy-2.36										48				g			40.7						0.000000271			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-004H_2A-1.15	318-U1359A-004H_2A-1.15	318-U1359A-004H_2A-1.15		318-U1359A-004H-2A-1-15-LT-AF-Z		LT-AF-Z	pmagpy-2.36										45.5				g			39.7						0.000000243			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-004H_2A-1.2	318-U1359A-004H_2A-1.2	318-U1359A-004H_2A-1.2		318-U1359A-004H-2A-1-2-LT-AF-Z		LT-AF-Z	pmagpy-2.36										56.3				g			38.1						0.000000265			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-004H_2A-1.25	318-U1359A-004H_2A-1.25	318-U1359A-004H_2A-1.25		318-U1359A-004H-2A-1-25-LT-AF-Z		LT-AF-Z	pmagpy-2.36										53.6				g			33.9						0.000000247			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-004H_2A-1.3	318-U1359A-004H_2A-1.3	318-U1359A-004H_2A-1.3		318-U1359A-004H-2A-1-3-LT-AF-Z		LT-AF-Z	pmagpy-2.36										48.4				g			48.8						0.000000107			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-004H_2A-1.35	318-U1359A-004H_2A-1.35	318-U1359A-004H_2A-1.35		318-U1359A-004H-2A-1-35-LT-AF-Z		LT-AF-Z	pmagpy-2.36										287.3				g			59.9						0.0000000578			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-004H_2A-1.4	318-U1359A-004H_2A-1.4	318-U1359A-004H_2A-1.4		318-U1359A-004H-2A-1-4-LT-AF-Z		LT-AF-Z	pmagpy-2.36										297.7				g			64.1						0.0000000538			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-004H_3A-0.1	318-U1359A-004H_3A-0.1	318-U1359A-004H_3A-0.1		318-U1359A-004H-3A-0-1-LT-AF-Z		LT-AF-Z	pmagpy-2.36										48.4				g			76.5						0.000000109			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-004H_3A-0.15	318-U1359A-004H_3A-0.15	318-U1359A-004H_3A-0.15		318-U1359A-004H-3A-0-15-LT-AF-Z		LT-AF-Z	pmagpy-2.36										11.9				g			70.8						0.000000191			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-004H_3A-0.2	318-U1359A-004H_3A-0.2	318-U1359A-004H_3A-0.2		318-U1359A-004H-3A-0-2-LT-AF-Z		LT-AF-Z	pmagpy-2.36										30				g			71.8						0.000000212			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-004H_3A-0.25	318-U1359A-004H_3A-0.25	318-U1359A-004H_3A-0.25		318-U1359A-004H-3A-0-25-LT-AF-Z		LT-AF-Z	pmagpy-2.36										79.4				g			80.4						0.000000218			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-004H_3A-0.3	318-U1359A-004H_3A-0.3	318-U1359A-004H_3A-0.3		318-U1359A-004H-3A-0-3-LT-AF-Z		LT-AF-Z	pmagpy-2.36										103.5				g			83.8						0.00000021			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-004H_3A-0.35	318-U1359A-004H_3A-0.35	318-U1359A-004H_3A-0.35		318-U1359A-004H-3A-0-35-LT-AF-Z		LT-AF-Z	pmagpy-2.36										42.9				g			74.9						0.000000169			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-004H_3A-0.4	318-U1359A-004H_3A-0.4	318-U1359A-004H_3A-0.4		318-U1359A-004H-3A-0-4-LT-AF-Z		LT-AF-Z	pmagpy-2.36										22.9				g			70.1						0.0000000904			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-004H_3A-0.45	318-U1359A-004H_3A-0.45	318-U1359A-004H_3A-0.45		318-U1359A-004H-3A-0-45-LT-AF-Z		LT-AF-Z	pmagpy-2.36										248.8				g			-57.7						0.0000000284			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-004H_3A-0.5	318-U1359A-004H_3A-0.5	318-U1359A-004H_3A-0.5		318-U1359A-004H-3A-0-5-LT-AF-Z		LT-AF-Z	pmagpy-2.36										249.6				g			-72						0.0000000806			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-004H_3A-0.55	318-U1359A-004H_3A-0.55	318-U1359A-004H_3A-0.55		318-U1359A-004H-3A-0-55-LT-AF-Z		LT-AF-Z	pmagpy-2.36										308.4				g			-83.8						0.0000000727			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-004H_3A-0.6	318-U1359A-004H_3A-0.6	318-U1359A-004H_3A-0.6		318-U1359A-004H-3A-0-6-LT-AF-Z		LT-AF-Z	pmagpy-2.36										318.4				g			-85						0.0000000925			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-004H_3A-0.65	318-U1359A-004H_3A-0.65	318-U1359A-004H_3A-0.65		318-U1359A-004H-3A-0-65-LT-AF-Z		LT-AF-Z	pmagpy-2.36										193.1				g			-70.1						0.000000183			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-004H_3A-0.7	318-U1359A-004H_3A-0.7	318-U1359A-004H_3A-0.7		318-U1359A-004H-3A-0-7-LT-AF-Z		LT-AF-Z	pmagpy-2.36										191.1				g			-67.9						0.000000188			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-004H_3A-0.75	318-U1359A-004H_3A-0.75	318-U1359A-004H_3A-0.75		318-U1359A-004H-3A-0-75-LT-AF-Z		LT-AF-Z	pmagpy-2.36										64.3				g			-83.4						0.000000121			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-004H_3A-0.8	318-U1359A-004H_3A-0.8	318-U1359A-004H_3A-0.8		318-U1359A-004H-3A-0-8-LT-AF-Z		LT-AF-Z	pmagpy-2.36										283.6				g			-86.3						0.000000154			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-004H_3A-0.85	318-U1359A-004H_3A-0.85	318-U1359A-004H_3A-0.85		318-U1359A-004H-3A-0-85-LT-AF-Z		LT-AF-Z	pmagpy-2.36										250.6				g			-66.5						0.000000245			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-004H_3A-0.9	318-U1359A-004H_3A-0.9	318-U1359A-004H_3A-0.9		318-U1359A-004H-3A-0-9-LT-AF-Z		LT-AF-Z	pmagpy-2.36										253.2				g			-62.8						0.000000264			1												u		273			0.02				0				0	0					273			
	This study	318			U1359A			318-U1359A-004H_3A-0.95	318-U1359A-004H_3A-0.95	318-U1359A-004H_3A-0.95		318-U1359A-004H-3A-0-95-LT-AF-Z		LT-AF-Z	pmagpy-2.36										256.3				g			-71.1						0.000000123			1												u		273			0.02				0				0	0					273			
