tab 	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	magn_moment	meas_n_orient	meas_temp	measurement	method_codes	quality	software_packages	specimen	standard	timestamp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_temp
	10.1016/j.pepi.2008.03.006			36.75	-2.54	TS01-19A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.61E-11		273	7	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-19A-2	u			4.50E-05	0	90	4.73E+02
	10.1016/j.pepi.2008.03.006			71.50	-10.76	TS01-19A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	8.29E-12		273	8	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-19A-2	u			0	0	0	5.23E+02
	10.1016/j.pepi.2008.03.006			27.20	1.03	TS01-19A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.68E-11		273	9	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-19A-2	u			4.50E-05	0	90	5.23E+02
	10.1016/j.pepi.2008.03.006			71.74	-11.08	TS01-19A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	7.13E-12		273	10	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-19A-2	u			0	0	0	5.73E+02
	10.1016/j.pepi.2008.03.006			29.05	0.74	TS01-19A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.35E-11		273	11	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-19A-2	u			4.50E-05	0	90	4.73E+02
	10.1016/j.pepi.2008.03.006			23.08	2.37	TS01-19A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.68E-11		273	12	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-19A-2	u			4.50E-05	0	90	5.73E+02
	10.1016/j.pepi.2008.03.006			67.35	-9.51	TS01-19A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	7.00E-12		273	13	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-19A-2	u			4.50E-05	0	90	5.73E+02
	10.1016/j.pepi.2008.03.006			71.39	-11.39	TS01-19A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	5.53E-12		273	14	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-19A-2	u			0	0	0	6.23E+02
	10.1016/j.pepi.2008.03.006			15.58	5.13	TS01-19A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.62E-11		273	15	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-19A-2	u			4.50E-05	0	90	6.23E+02
	10.1016/j.pepi.2008.03.006			72.89	-5.53	TS01-19A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	4.40E-12		273	16	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-19A-2	u			0	0	0	6.73E+02
	10.1016/j.pepi.2008.03.006			14.39	5.7	TS01-19A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.44E-11		273	17	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-19A-2	u			4.50E-05	0	90	5.73E+02
	10.1016/j.pepi.2008.03.006			13.93	5.55	TS01-19A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.78E-11		273	18	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-19A-2	u			4.50E-05	0	90	6.73E+02
	10.1016/j.pepi.2008.03.006			64.38	-8.37	TS01-19A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	4.42E-12		273	19	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-19A-2	u			4.50E-05	0	90	6.73E+02
	10.1016/j.pepi.2008.03.006			66.69	-7.35	TS01-19A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	4.17E-12		273	20	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-19A-2	u			0	0	0	6.93E+02
	10.1016/j.pepi.2008.03.006			10.91	6.64	TS01-19A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.81E-11		273	21	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-19A-2	u			4.50E-05	0	90	6.93E+02
	10.1016/j.pepi.2008.03.006			66.03	-8.9	TS01-19A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	3.84E-12		273	22	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-19A-2	u			0	0	0	7.13E+02
	10.1016/j.pepi.2008.03.006			11.58	6.6	TS01-19A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.76E-11		273	23	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-19A-2	u			4.50E-05	0	90	6.73E+02
	10.1016/j.pepi.2008.03.006			8.89	7.53	TS01-19A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.81E-11		273	24	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-19A-2	u			4.50E-05	0	90	7.13E+02
	10.1016/j.pepi.2008.03.006			65.24	-4.65	TS01-19A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	3.30E-12		273	25	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-19A-2	u			0	0	0	7.33E+02
	10.1016/j.pepi.2008.03.006			9.55	7.39	TS01-19A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.82E-11		273	26	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-19A-2	u			4.50E-05	0	90	7.33E+02
	10.1016/j.pepi.2008.03.006			61.87	-2.44	TS01-19A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	3.11E-12		273	27	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-19A-2	u			4.50E-05	0	90	7.33E+02
	10.1016/j.pepi.2008.03.006			67.41	-7.04	TS01-19A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	2.67E-12		273	28	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-19A-2	u			0	0	0	7.53E+02
	10.1016/j.pepi.2008.03.006			11.66	8.49	TS01-19A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.74E-11		273	29	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-19A-2	u			4.50E-05	0	90	7.13E+02
	10.1016/j.pepi.2008.03.006			9.50	8.42	TS01-19A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.81E-11		273	30	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-19A-2	u			4.50E-05	0	90	7.53E+02
	10.1016/j.pepi.2008.03.006			66.26	-5.99	TS01-19A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	2.23E-12		273	31	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-19A-2	u			0	0	0	7.73E+02
	10.1016/j.pepi.2008.03.006			9.21	8.64	TS01-19A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.82E-11		273	32	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-19A-2	u			4.50E-05	0	90	7.73E+02
	10.1016/j.pepi.2008.03.006			48.94	55.98	TS01-19A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	3.53E-13		273	33	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-19A-2	u			0	0	0	8.73E+02
	10.1016/j.pepi.2008.03.006			2.99	10.38	TS01-19A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.76E-11		273	34	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-19A-2	u			4.50E-05	0	90	7.53E+02
	10.1016/j.pepi.2008.03.006			6.43	10.66	TS01-19A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	2.33E-11		273	35	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-19A-2	u			4.50E-05	0	90	8.73E+02
	10.1016/j.pepi.2008.03.006			123.22	71.78	TS01-19A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	3.59E-13		273	36	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-19A-2	u			4.50E-05	0	90	8.73E+02
	10.1016/j.pepi.2008.03.006			74.70	3.58	TS01-20A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	3.42E-11		273	0	LT-NO:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-20A-2	u			0	0	0	273
	10.1016/j.pepi.2008.03.006			75.77	1.83	TS01-20A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	2.85E-11		273	1	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-20A-2	u			0	0	0	4.23E+02
	10.1016/j.pepi.2008.03.006			61.67	2.87	TS01-20A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	3.03E-11		273	2	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-20A-2	u			4.50E-05	0	90	4.23E+02
	10.1016/j.pepi.2008.03.006			74.81	2.01	TS01-20A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	2.25E-11		273	3	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-20A-2	u			0	0	0	4.73E+02
	10.1016/j.pepi.2008.03.006			49.96	4	TS01-20A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	2.86E-11		273	4	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-20A-2	u			4.50E-05	0	90	4.73E+02
	10.1016/j.pepi.2008.03.006			72.99	2.03	TS01-20A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	2.24E-11		273	5	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-20A-2	u			4.50E-05	0	90	4.73E+02
	10.1016/j.pepi.2008.03.006			74.30	2.24	TS01-20A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	2.02E-11		273	6	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-20A-2	u			0	0	0	4.98E+02
	10.1016/j.pepi.2008.03.006			58.59	3.77	TS01-20A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	2.33E-11		273	7	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-20A-2	u			4.50E-05	0	90	4.23E+02
	10.1016/j.pepi.2008.03.006			44.32	4.47	TS01-20A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	2.81E-11		273	8	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-20A-2	u			4.50E-05	0	90	4.98E+02
	10.1016/j.pepi.2008.03.006			74.75	2.42	TS01-20A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.88E-11		273	9	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-20A-2	u			0	0	0	5.23E+02
	10.1016/j.pepi.2008.03.006			42.98	4.91	TS01-20A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	2.82E-11		273	10	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-20A-2	u			4.50E-05	0	90	5.23E+02
	10.1016/j.pepi.2008.03.006			75.48	2.35	TS01-20A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.88E-11		273	11	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-20A-2	u			4.50E-05	0	90	5.23E+02
	10.1016/j.pepi.2008.03.006			75.23	2.65	TS01-20A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.66E-11		273	12	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-20A-2	u			0	0	0	5.73E+02
	10.1016/j.pepi.2008.03.006			43.29	4.92	TS01-20A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	2.58E-11		273	13	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-20A-2	u			4.50E-05	0	90	4.98E+02
	10.1016/j.pepi.2008.03.006			35.96	5.56	TS01-20A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	2.72E-11		273	14	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-20A-2	u			4.50E-05	0	90	5.73E+02
	10.1016/j.pepi.2008.03.006			75.13	3.03	TS01-20A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.43E-11		273	15	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-20A-2	u			0	0	0	6.23E+02
	10.1016/j.pepi.2008.03.006			36.07	5.58	TS01-20A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	2.42E-11		273	16	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-20A-2	u			4.50E-05	0	90	5.23E+02
	10.1016/j.pepi.2008.03.006			33.88	5.77	TS01-20A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	2.88E-11		273	17	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-20A-2	u			4.50E-05	0	90	6.23E+02
	10.1016/j.pepi.2008.03.006			74.74	2.86	TS01-20A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.44E-11		273	18	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-20A-2	u			4.50E-05	0	90	6.23E+02
	10.1016/j.pepi.2008.03.006			74.89	3.2	TS01-20A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.17E-11		273	19	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-20A-2	u			0	0	0	6.93E+02
	10.1016/j.pepi.2008.03.006			23.11	6.05	TS01-20A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	3.00E-11		273	20	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-20A-2	u			4.50E-05	0	90	6.93E+02
	10.1016/j.pepi.2008.03.006			74.79	3.58	TS01-20A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	7.25E-12		273	21	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-20A-2	u			0	0	0	7.43E+02
	10.1016/j.pepi.2008.03.006			14.90	6.33	TS01-20A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	2.59E-11		273	22	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-20A-2	u			4.50E-05	0	90	6.23E+02
	10.1016/j.pepi.2008.03.006			13.03	5.94	TS01-20A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	3.18E-11		273	23	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-20A-2	u			4.50E-05	0	90	7.43E+02
	10.1016/j.pepi.2008.03.006			70.85	3.96	TS01-20A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	6.72E-12		273	24	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-20A-2	u			4.50E-05	0	90	7.43E+02
	10.1016/j.pepi.2008.03.006			73.57	12.14	TS01-20A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.76E-12		273	25	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-20A-2	u			0	0	0	7.73E+02
	10.1016/j.pepi.2008.03.006			359.88	5.99	TS01-20A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	3.29E-11		273	26	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-20A-2	u			4.50E-05	0	90	7.73E+02
	10.1016/j.pepi.2008.03.006			217.92	72.3	TS01-20A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.48E-13		273	27	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-20A-2	u			0	0	0	8.73E+02
	10.1016/j.pepi.2008.03.006			1.32	5.97	TS01-20A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	2.87E-11		273	28	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-20A-2	u			4.50E-05	0	90	7.43E+02
	10.1016/j.pepi.2008.03.006			2.33	4.36	TS01-20A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	3.40E-11		273	29	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-20A-2	u			4.50E-05	0	90	8.73E+02
	10.1016/j.pepi.2008.03.006			48.64	65.53	TS01-20A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	4.47E-13		273	30	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-20A-2	u			4.50E-05	0	90	8.73E+02
	10.1016/j.pepi.2008.03.006			116.69	19.66	TS01-21A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	2.44E-11		273	0	LT-NO:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-21A-2	u			0	0	0	273
	10.1016/j.pepi.2008.03.006			115.58	17.93	TS01-21A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.89E-11		273	1	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-21A-2	u			0	0	0	4.23E+02
	10.1016/j.pepi.2008.03.006			95.11	21.41	TS01-21A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.73E-11		273	2	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-21A-2	u			4.50E-05	0	90	4.23E+02
	10.1016/j.pepi.2008.03.006			114.24	18.11	TS01-21A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.40E-11		273	3	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-21A-2	u			0	0	0	4.73E+02
	10.1016/j.pepi.2008.03.006			69.80	21.8	TS01-21A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.49E-11		273	4	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-21A-2	u			4.50E-05	0	90	4.73E+02
	10.1016/j.pepi.2008.03.006			112.80	18.18	TS01-21A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.32E-11		273	5	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-21A-2	u			4.50E-05	0	90	4.73E+02
	10.1016/j.pepi.2008.03.006			113.59	17.64	TS01-21A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.12E-11		273	6	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-21A-2	u			0	0	0	5.13E+02
	10.1016/j.pepi.2008.03.006			82.28	23	TS01-21A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.07E-11		273	7	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-21A-2	u			4.50E-05	0	90	4.23E+02
	10.1016/j.pepi.2008.03.006			54.35	21.29	TS01-21A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.32E-11		273	8	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-21A-2	u			4.50E-05	0	90	5.13E+02
	10.1016/j.pepi.2008.03.006			114.23	18.25	TS01-21A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	9.27E-12		273	9	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-21A-2	u			0	0	0	5.73E+02
	10.1016/j.pepi.2008.03.006			40.74	19.68	TS01-21A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.32E-11		273	10	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-21A-2	u			4.50E-05	0	90	5.73E+02
	10.1016/j.pepi.2008.03.006			110.88	18.7	TS01-21A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	8.75E-12		273	11	LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-21A-2	u			4.50E-05	0	90	5.73E+02
	10.1016/j.pepi.2008.03.006			114.15	18.53	TS01-21A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	7.86E-12		273	12	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-21A-2	u			0	0	0	6.23E+02
	10.1016/j.pepi.2008.03.006			41.31	20.01	TS01-21A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.12E-11		273	13	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-21A-2	u			4.50E-05	0	90	5.13E+02
	10.1016/j.pepi.2008.03.006			31.09	18.4	TS01-21A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.36E-11		273	14	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-21A-2	u			4.50E-05	0	90	6.23E+02
	10.1016/j.pepi.2008.03.006			112.77	18.41	TS01-21A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	6.94E-12		273	15	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-21A-2	u			0	0	0	6.73E+02
	10.1016/j.pepi.2008.03.006			26.41	16.05	TS01-21A-2:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	1.57E-11		273	16	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD	g		TS01-21A-2	u			4.50E-05	0	90	6.73E+02
