"Exp","Site","Hole","Core","Type","Sect","A/W","Offset (cm)","Depth CSF-A (m)","Depth CSF-B (m)","Treatment Type","Treatment Value","Inclination background & drift corrected (deg)","Declination background & drift corrected (deg)","Intensity background & drift corrected (A/m)","Inclination raw (deg)","Declination raw (deg)","Intensity raw (A/m)","Magnetic moment x (Am²)","Magnetic moment y (Am²)","Magnetic moment z (Am²)","Sample orientation","Raw data","Timestamp (UTC)","Instrument","Text ID","Test No.","Comments"
"999","U999","A","1","H","3","A","65.0","6.650","6.650","IN-LINE AF DEMAG","20","45.0","151.3","1.1615E-6","-44.3","188.9","2.2145E-6","-2.0016E-10","-3.1384E-11","-2.4343E-10","","","2019-01-25 03:58:02","SRM","SHLF9693231","112708541",""
"999","U999","A","1","H","3","A","67.5","6.675","6.675","IN-LINE AF DEMAG","20","-3.9","178.5","2.9217E-6","-31.4","188.4","4.1867E-6","-4.5137E-10","-6.6898E-11","-3.4399E-10","","","2019-01-25 03:58:02","SRM","SHLF9693231","112708541",""
"999","U999","A","1","H","3","A","70.0","6.700","6.700","IN-LINE AF DEMAG","20","34.7","147.3","2.9573E-7","-54.3","190.7","1.7913E-6","-1.3128E-10","-2.4777E-11","-2.2907E-10","","","2019-01-25 03:58:02","SRM","SHLF9693231","112708541",""
"999","U999","A","1","H","3","A","72.5","6.725","6.725","IN-LINE AF DEMAG","20","16.1","8.6","2.7963E-6","-80.5","16.6","9.6468E-7","1.9449E-11","5.7813E-12","-1.4986E-10","","","2019-01-25 03:58:02","SRM","SHLF9693231","112708541",""
"999","U999","A","1","H","3","A","75.0","6.750","6.750","IN-LINE AF DEMAG","20","24.0","29.4","1.3479E-6","-34.8","184.9","2.2960E-6","-2.3987E-10","-2.0647E-11","-2.0655E-10","","","2019-01-25 03:58:02","SRM","SHLF9693231","112708541",""
"999","U999","A","1","H","3","A","77.5","6.775","6.775","IN-LINE AF DEMAG","20","-0.2","140.0","1.2984E-6","-33.1","202.0","2.3516E-6","-2.3338E-10","-9.4153E-11","-2.0228E-10","","","2019-01-25 03:58:02","SRM","SHLF9693231","112708541",""
"999","U999","A","1","H","3","A","80.0","6.800","6.800","IN-LINE AF DEMAG","20","17.4","108.8","8.7882E-7","-25.9","280.4","8.9846E-7","1.8638E-11","-1.0159E-10","-6.1732E-11","","","2019-01-25 03:58:02","SRM","SHLF9693231","112708541",""
"999","U999","A","1","H","3","A","82.5","6.825","6.825","IN-LINE AF DEMAG","20","33.7","23.6","1.6773E-6","-31.9","204.9","7.4149E-7","-7.2932E-11","-3.3862E-11","-6.1732E-11","","","2019-01-25 03:58:02","SRM","SHLF9693231","112708541",""
"999","U999","A","1","H","3","A","85.0","6.850","6.850","IN-LINE AF DEMAG","20","32.3","23.3","2.6037E-6","-20.1","164.1","2.2679E-6","-2.6175E-10","7.4331E-11","-1.2269E-10","","","2019-01-25 03:58:02","SRM","SHLF9693231","112708541",""
"999","U999","A","1","H","3","A","87.5","6.875","6.875","IN-LINE AF DEMAG","20","38.5","51.8","2.0981E-6","-19.7","142.4","1.9712E-6","-1.8800E-10","1.4453E-10","-1.0444E-10","","","2019-01-25 03:58:02","SRM","SHLF9693231","112708541",""
"999","U999","A","1","H","3","A","90.0","6.900","6.900","IN-LINE AF DEMAG","20","22.8","108.1","1.4837E-6","2.8","87.2","1.9376E-6","1.2155E-11","2.4694E-10","1.4753E-11","","","2019-01-25 03:58:02","SRM","SHLF9693231","112708541",""
"999","U999","A","1","H","3","A","92.5","6.925","6.925","IN-LINE AF DEMAG","20","-1.6","122.3","1.0074E-6","29.3","113.1","1.6520E-6","-7.2122E-11","1.6931E-10","1.2735E-10","","","2019-01-25 03:58:02","SRM","SHLF9693231","112708541",""
"999","U999","A","1","H","3","A","95.0","6.950","6.950","IN-LINE AF DEMAG","20","-14.8","125.3","9.2805E-7","12.7","181.1","3.0497E-6","-3.8006E-10","-7.4331E-12","1.0522E-10","","","2019-01-25 03:58:02","SRM","SHLF9693231","112708541",""
"999","U999","A","1","H","3","A","97.5","6.975","6.975","IN-LINE AF DEMAG","20","7.7","62.6","1.4686E-6","10.1","187.5","2.6515E-6","-3.3063E-10","-4.3773E-11","7.2991E-11","","","2019-01-25 03:58:02","SRM","SHLF9693231","112708541",""
"999","U999","A","1","H","3","A","100.0","7.000","7.000","IN-LINE AF DEMAG","20","13.8","27.7","2.9183E-6","37.3","45.3","1.4285E-6","1.0211E-10","1.0324E-10","1.3628E-10","","","2019-01-25 03:58:02","SRM","SHLF9693231","112708541",""
"999","U999","A","1","H","3","A","102.5","7.025","7.025","IN-LINE AF DEMAG","20","14.3","36.6","2.0132E-6","26.0","67.0","1.4455E-6","6.4829E-11","1.5279E-10","9.9780E-11","","","2019-01-25 03:58:02","SRM","SHLF9693231","112708541",""
"999","U999","A","1","H","3","A","105.0","7.050","7.050","IN-LINE AF DEMAG","20","-11.1","175.8","1.9243E-6","-0.1","174.5","2.6830E-6","-3.4116E-10","3.3036E-11","-3.8825E-13","","","2019-01-25 03:58:02","SRM","SHLF9693231","112708541",""
"999","U999","A","1","H","3","A","107.5","7.075","7.075","IN-LINE AF DEMAG","20","13.4","191.3","1.1355E-6","27.8","180.6","2.1728E-6","-2.4554E-10","-2.4777E-12","1.5957E-10","","","2019-01-25 03:58:02","SRM","SHLF9693231","112708541",""
"999","U999","A","1","H","3","A","110.0","7.100","7.100","IN-LINE AF DEMAG","20","33.3","4.2","2.6810E-6","75.4","155.5","1.8520E-6","-5.4294E-11","2.4777E-11","2.8226E-10","","","2019-01-25 03:58:02","SRM","SHLF9693231","112708541",""
"999","U999","A","1","H","3","A","112.5","7.125","7.125","IN-LINE AF DEMAG","20","23.6","30.6","1.6757E-6","5.7","175.4","3.1019E-6","-3.9302E-10","3.1384E-11","4.8919E-11","","","2019-01-25 03:58:02","SRM","SHLF9693231","112708541",""
"999","U999","A","1","H","3","A","115.0","7.150","7.150","IN-LINE AF DEMAG","20","3.6","53.5","1.2768E-6","-5.7","170.9","2.8731E-6","-3.6061E-10","5.7813E-11","-4.5037E-11","","","2019-01-25 03:58:02","SRM","SHLF9693231","112708541",""
"999","U999","A","1","H","3","A","117.5","7.175","7.175","IN-LINE AF DEMAG","20","6.8","29.2","2.0830E-6","20.7","96.9","6.8232E-7","-9.7243E-12","8.0938E-11","3.8048E-11","","","2019-01-25 03:58:02","SRM","SHLF9693231","112708541",""
"999","U999","A","1","H","3","A","120.0","7.200","7.200","IN-LINE AF DEMAG","20","-23.3","74.2","1.0863E-6","-10.1","149.4","1.5202E-6","-1.6450E-10","9.7456E-11","-4.1931E-11","","","2019-01-25 03:58:02","SRM","SHLF9693231","112708541",""
"999","U999","A","1","H","3","A","122.5","7.225","7.225","IN-LINE AF DEMAG","20","-25.1","77.5","1.1713E-6","-6.1","160.3","1.9854E-6","-2.3744E-10","8.5068E-11","-3.3001E-11","","","2019-01-25 03:58:02","SRM","SHLF9693231","112708541",""
"999","U999","A","1","H","3","A","125.0","7.250","7.250","IN-LINE AF DEMAG","20","14.9","12.7","4.0665E-6","45.8","16.4","1.6782E-6","1.4343E-10","4.2121E-11","1.8947E-10","","","2019-01-25 03:58:02","SRM","SHLF9693231","112708541",""
"999","U999","A","1","H","3","A","127.5","7.275","7.275","IN-LINE AF DEMAG","20","24.3","4.5","3.8860E-6","71.5","194.8","1.1153E-6","-4.3759E-11","-1.1563E-11","1.6656E-10","","","2019-01-25 03:58:02","SRM","SHLF9693231","112708541",""
"999","U999","A","1","H","3","A","130.0","7.300","7.300","IN-LINE AF DEMAG","20","38.9","29.7","8.8794E-7","-0.4","172.0","2.8763E-6","-3.6385E-10","5.1206E-11","-3.4942E-12","","","2019-01-25 03:58:02","SRM","SHLF9693231","112708541",""
"999","U999","A","1","H","3","A","132.5","7.325","7.325","IN-LINE AF DEMAG","20","-5.8","73.7","1.0118E-6","3.7","149.6","1.4736E-6","-1.6207E-10","9.4978E-11","1.5142E-11","","","2019-01-25 03:58:02","SRM","SHLF9693231","112708541",""
"999","U999","A","1","H","3","A","135.0","7.350","7.350","IN-LINE AF DEMAG","20","-18.2","51.0","1.5251E-6","4.7","112.8","3.9405E-7","-1.9449E-11","4.6250E-11","5.0472E-12","","","2019-01-25 03:58:02","SRM","SHLF9693231","112708541",""
"999","U999","A","1","H","3","A","137.5","7.375","7.375","IN-LINE AF DEMAG","20","-15.7","40.2","1.9231E-6","-28.8","162.6","1.0089E-6","-1.0778E-10","3.3862E-11","-7.6485E-11","","","2019-01-25 03:58:02","SRM","SHLF9693231","112708541",""
"999","U999","A","1","H","3","A","140.0","7.400","7.400","IN-LINE AF DEMAG","20","-7.0","40.2","2.1524E-6","-25.7","167.2","1.6177E-6","-1.8152E-10","4.1295E-11","-1.1065E-10","","","2019-01-25 03:58:02","SRM","SHLF9693231","112708541",""
"999","U999","A","1","H","3","A","142.5","7.425","7.425","IN-LINE AF DEMAG","20","-1.4","44.2","2.2024E-6","-13.4","182.5","1.2140E-6","-1.5073E-10","-6.6072E-12","-4.4261E-11","","","2019-01-25 03:58:02","SRM","SHLF9693231","112708541",""
"999","U999","A","1","H","3","A","145.0","7.450","7.450","IN-LINE AF DEMAG","20","13.7","36.5","2.3950E-6","20.9","202.2","1.3713E-6","-1.5154E-10","-6.1943E-11","7.6873E-11","","","2019-01-25 03:58:02","SRM","SHLF9693231","112708541",""
"999","U999","A","1","H","3","A","147.5","7.475","7.475","IN-LINE AF DEMAG","20","27.9","43.8","2.3871E-6","-6.8","183.3","3.5196E-6","-4.4570E-10","-2.5603E-11","-6.6002E-11","","","2019-01-25 03:58:02","SRM","SHLF9693231","112708541",""
"999","U999","A","1","H","3","A","150.0","7.500","7.500","IN-LINE AF DEMAG","20","34.9","65.4","2.4024E-6","-42.5","180.2","8.3870E-6","-7.9010E-10","-3.3036E-12","-8.9220E-10","","","2019-01-25 03:58:02","SRM","SHLF9693231","112708541",""
"999","U999","A","1","H","3","A","0.0","6.000","6.000","NRM","0","50.2","354.2","4.3909E-6","-26.7","200.6","7.7446E-5","-8.2730E-9","-3.1095E-9","-5.4825E-9","SECTION HALF : ARCHIVE","47745411","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","2.5","6.025","6.025","NRM","0","50.9","197.4","2.9117E-6","-54.3","220.6","3.4268E-5","-1.9424E-9","-1.6625E-9","-4.3810E-9","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","5.0","6.050","6.050","NRM","0","23.5","188.9","2.9172E-6","-62.2","329.9","1.4004E-5","7.2122E-10","-4.1873E-10","-1.9513E-9","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","7.5","6.075","6.075","NRM","0","11.2","201.3","2.1455E-6","-67.1","337.8","4.7458E-6","2.1880E-10","-8.9197E-11","-6.8837E-10","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","10.0","6.100","6.100","NRM","0","2.8","229.1","2.0335E-6","-74.8","295.1","2.4522E-6","3.4845E-11","-7.4331E-11","-3.7272E-10","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","12.5","6.125","6.125","NRM","0","1.7","249.5","1.7937E-6","-75.3","233.2","1.7556E-6","-3.4035E-11","-4.5424E-11","-2.6750E-10","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","15.0","6.150","6.150","NRM","0","3.8","260.9","1.3183E-6","-63.3","176.9","1.3436E-6","-7.6984E-11","4.1295E-12","-1.8908E-10","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","17.5","6.175","6.175","NRM","0","27.9","289.0","1.4933E-6","-32.2","141.9","1.6589E-6","-1.4100E-10","1.1067E-10","-1.3938E-10","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","20.0","6.200","6.200","NRM","0","33.1","316.3","2.3591E-6","-17.0","156.4","6.5860E-7","-7.3743E-11","3.2210E-11","-3.0284E-11","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","22.5","6.225","6.225","NRM","0","49.8","323.6","1.8785E-6","8.6","194.6","7.7579E-7","-9.4812E-11","-2.4777E-11","1.8248E-11","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","25.0","6.250","6.250","NRM","0","84.1","307.8","1.5618E-6","-18.4","224.4","9.5419E-7","-8.2657E-11","-8.0938E-11","-4.7367E-11","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","27.5","6.275","6.275","NRM","0","68.1","152.9","1.5289E-6","-27.3","129.9","1.1671E-6","-8.5088E-11","1.0159E-10","-8.4250E-11","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","30.0","6.300","6.300","NRM","0","64.2","201.7","1.0746E-6","-11.7","91.2","1.2019E-6","-3.2414E-12","1.5031E-10","-3.8437E-11","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","32.5","6.325","6.325","NRM","0","9.8","214.3","1.6760E-6","-20.5","118.8","9.1384E-7","-5.2673E-11","9.5804E-11","-5.0473E-11","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","35.0","6.350","6.350","NRM","0","-12.5","213.8","3.0245E-6","-49.4","199.1","1.1555E-6","-9.0760E-11","-3.1384E-11","-1.3822E-10","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","37.5","6.375","6.375","NRM","0","-38.0","197.1","1.2143E-6","-70.2","204.2","1.7636E-6","-6.9691E-11","-3.1384E-11","-2.6129E-10","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","40.0","6.400","6.400","NRM","0","-2.3","27.1","2.7037E-6","-70.8","52.9","1.9451E-6","4.9432E-11","6.5246E-11","-2.8925E-10","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","42.5","6.425","6.425","NRM","0","14.5","18.0","2.5669E-6","-51.3","47.9","1.4216E-6","7.6174E-11","8.4242E-11","-1.7471E-10","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","45.0","6.450","6.450","NRM","0","33.9","162.4","1.0810E-6","-24.2","82.1","9.6632E-7","1.5397E-11","1.1150E-10","-6.2508E-11","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","47.5","6.475","6.475","NRM","0","44.7","90.2","5.5586E-7","-2.8","41.7","1.5477E-6","1.4749E-10","1.3132E-10","-1.2036E-11","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","50.0","6.500","6.500","NRM","0","13.0","5.5","2.4808E-6","-4.7","23.9","1.1695E-6","1.3614E-10","6.0291E-11","-1.5142E-11","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","52.5","6.525","6.525","NRM","0","18.7","338.5","1.4015E-6","-27.7","193.4","1.2889E-6","-1.4181E-10","-3.3862E-11","-9.4345E-11","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","55.0","6.550","6.550","NRM","0","-4.5","191.7","1.4798E-6","-26.0","176.7","3.6277E-6","-4.1571E-10","2.3951E-11","-2.5081E-10","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","57.5","6.575","6.575","NRM","0","8.5","191.4","1.5325E-6","-36.7","173.7","3.6606E-6","-3.7277E-10","4.1295E-11","-3.4438E-10","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","60.0","6.600","6.600","NRM","0","68.9","319.2","1.3328E-6","-66.9","180.5","1.9425E-6","-9.7243E-11","-8.2590E-13","-2.8148E-10","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","62.5","6.625","6.625","NRM","0","41.0","358.6","3.3686E-6","-19.1","351.1","2.1129E-6","2.5202E-10","-3.9643E-11","-1.0871E-10","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","65.0","6.650","6.650","NRM","0","64.7","2.8","2.1270E-6","-44.0","322.3","1.0145E-6","7.3743E-11","-5.6987E-11","-1.1104E-10","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","67.5","6.675","6.675","NRM","0","8.2","188.6","1.9262E-6","-43.3","200.3","2.8919E-6","-2.5202E-10","-9.3327E-11","-3.1254E-10","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","70.0","6.700","6.700","NRM","0","-12.1","192.2","2.6462E-6","-40.4","194.2","3.7972E-6","-3.5818E-10","-9.0849E-11","-3.8747E-10","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","72.5","6.725","6.725","NRM","0","35.8","212.8","4.9521E-7","-36.8","190.1","2.8875E-6","-2.9092E-10","-5.2032E-11","-2.7216E-10","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","75.0","6.750","6.750","NRM","0","37.3","10.7","2.2012E-6","-49.7","202.8","1.0855E-6","-8.2657E-11","-3.4688E-11","-1.3045E-10","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","77.5","6.775","6.775","NRM","0","47.8","17.7","1.6441E-6","-15.6","307.7","1.3907E-6","1.0454E-10","-1.3545E-10","-5.9014E-11","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","80.0","6.800","6.800","NRM","0","43.9","159.8","9.8343E-7","-13.6","287.5","1.2558E-6","4.7001E-11","-1.4866E-10","-4.6590E-11","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","82.5","6.825","6.825","NRM","0","56.6","13.0","1.5442E-6","-31.9","229.1","6.9543E-7","-4.9432E-11","-5.6987E-11","-5.7849E-11","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","85.0","6.850","6.850","NRM","0","46.6","14.8","2.3706E-6","-22.8","170.3","2.0322E-6","-2.3581E-10","4.0469E-11","-1.2424E-10","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","87.5","6.875","6.875","NRM","0","57.3","103.2","1.6626E-6","-22.6","155.7","2.4042E-6","-2.5850E-10","1.1645E-10","-1.4559E-10","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","90.0","6.900","6.900","NRM","0","23.7","153.2","1.8460E-6","-3.6","100.8","1.6289E-6","-3.8897E-11","2.0400E-10","-1.6307E-11","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","92.5","6.925","6.925","NRM","0","61.4","132.1","9.5990E-7","50.3","70.2","1.6987E-6","4.7001E-11","1.3049E-10","2.0577E-10","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","95.0","6.950","6.950","NRM","0","39.0","12.1","1.7273E-6","72.1","215.0","1.6889E-6","-5.4294E-11","-3.7991E-11","2.5314E-10","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","97.5","6.975","6.975","NRM","0","24.3","36.3","1.3695E-6","14.7","204.1","1.7174E-6","-1.9368E-10","-8.6719E-11","6.8720E-11","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","100.0","7.000","7.000","NRM","0","-7.8","138.0","1.1812E-6","-11.9","164.8","1.9351E-6","-2.3338E-10","6.3594E-11","-6.2896E-11","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","102.5","7.025","7.025","NRM","0","21.4","134.1","9.5611E-7","3.1","135.3","1.2787E-6","-1.1588E-10","1.1480E-10","1.0871E-11","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","105.0","7.050","7.050","NRM","0","79.6","263.0","1.1501E-6","82.0","99.7","1.0853E-6","-3.2414E-12","1.8996E-11","1.6928E-10","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","107.5","7.075","7.075","NRM","0","66.2","278.7","1.4932E-6","84.2","289.5","1.6899E-6","7.2932E-12","-2.0647E-11","2.6479E-10","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","110.0","7.100","7.100","NRM","0","58.2","328.8","1.5480E-6","46.0","187.4","1.6563E-6","-1.4586E-10","-1.8996E-11","1.8752E-10","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","112.5","7.125","7.125","NRM","0","40.0","12.5","1.8866E-6","10.5","179.3","2.1869E-6","-2.7471E-10","3.3036E-12","6.2508E-11","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","115.0","7.150","7.150","NRM","0","30.0","45.7","8.7888E-7","-10.1","174.1","2.2410E-6","-2.8038E-10","2.8907E-11","-6.1732E-11","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","117.5","7.175","7.175","NRM","0","2.7","137.7","5.2046E-7","-17.7","170.5","1.4850E-6","-1.7828E-10","2.9732E-11","-7.1050E-11","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","120.0","7.200","7.200","NRM","0","19.9","66.0","5.9386E-7","-9.1","127.7","7.3597E-7","-5.6725E-11","7.3505E-11","-1.8248E-11","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","122.5","7.225","7.225","NRM","0","18.6","25.4","1.6991E-6","27.5","65.1","7.3114E-7","3.4845E-11","7.5157E-11","5.3190E-11","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","125.0","7.250","7.250","NRM","0","26.4","6.3","2.3363E-6","67.0","353.7","7.5233E-7","3.7277E-11","-4.1295E-12","1.0910E-10","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","127.5","7.275","7.275","NRM","0","40.2","352.7","2.7004E-6","35.7","201.8","1.1782E-6","-1.1345E-10","-4.5424E-11","1.0832E-10","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","130.0","7.300","7.300","NRM","0","43.9","358.4","2.1399E-6","21.0","162.6","1.0676E-6","-1.2155E-10","3.7991E-11","6.0179E-11","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","132.5","7.325","7.325","NRM","0","44.3","31.6","8.2479E-7","32.3","101.5","4.5250E-7","-9.7243E-12","4.7902E-11","3.8048E-11","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","135.0","7.350","7.350","NRM","0","1.5","51.6","5.9978E-7","-3.8","0.0","2.9879E-7","3.8087E-11","0.0000E+0","-3.1060E-12","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
"999","U999","A","1","H","3","A","137.5","7.375","7.375","NRM","0","-5.5","48.1","9.4632E-7","-44.2","173.5","8.7306E-7","-7.9415E-11","9.0849E-12","-9.5898E-11","","","2019-01-25 04:00:37","SRM","SHLF9693231","112708551",""
