tab	measurements
citations	dir_dec	dir_inc	experiment	instrument_codes	magn_mass	meas_temp	measurement	method_codes	quality	sequence	specimen	standard	susc_chi_mass	treat_ac_field	treat_dc_field	treat_step_num	treat_temp
This study	170.4	54.6	16-2-032:LP-AF-DIR		7.452000000000003e-06	300	16-2-032:LP-AF-DIR637	LT-AF-Z	g		16-2-032	u		0.015	0.0	637	300
This study			16-2-032:LP-ARM		0.00012969999999999998	300	16-2-032:LP-ARM638	LT-AF-I	g		16-2-032	u		0.08	5e-05	638	300
This study			16-2-032:LP-IRM		0.002799	300	16-2-032:LP-IRM639	LT-IRM	g		16-2-032	u		0.0	1.0	639	300
This study			16-2-032:LP-X			300	16-2-032:LP-X640	LP-X			16-2-032		1.838e-07	0.01	0.0	640	300
This study	183.3	43.1	16-2-034:LP-AF-DIR		5.732e-06	300	16-2-034:LP-AF-DIR641	LT-AF-Z	g		16-2-034	u		0.015	0.0	641	300
This study			16-2-034:LP-ARM		0.0001242	300	16-2-034:LP-ARM642	LT-AF-I	g		16-2-034	u		0.08	5e-05	642	300
This study			16-2-034:LP-IRM		0.002513	300	16-2-034:LP-IRM643	LT-IRM	g		16-2-034	u		0.0	1.0	643	300
This study			16-2-034:LP-X			300	16-2-034:LP-X644	LP-X			16-2-034		1.606e-07	0.01	0.0	644	300
This study	177.3	43.1	16-2-038:LP-AF-DIR		7.284e-06	300	16-2-038:LP-AF-DIR645	LT-AF-Z	g		16-2-038	u		0.015	0.0	645	300
This study			16-2-038:LP-ARM		0.00011640000000000001	300	16-2-038:LP-ARM646	LT-AF-I	g		16-2-038	u		0.08	5e-05	646	300
This study			16-2-038:LP-IRM		0.002431	300	16-2-038:LP-IRM647	LT-IRM	g		16-2-038	u		0.0	1.0	647	300
This study			16-2-038:LP-X			300	16-2-038:LP-X648	LP-X			16-2-038		1.584e-07	0.01	0.0	648	300
This study	170.7	52.4	16-2-041:LP-AF-DIR		1.009e-05	300	16-2-041:LP-AF-DIR649	LT-AF-Z	g		16-2-041	u		0.015	0.0	649	300
This study			16-2-041:LP-ARM		0.00011059999999999999	300	16-2-041:LP-ARM650	LT-AF-I	g		16-2-041	u		0.08	5e-05	650	300
This study			16-2-041:LP-IRM		0.002432	300	16-2-041:LP-IRM651	LT-IRM	g		16-2-041	u		0.0	1.0	651	300
This study			16-2-041:LP-X			300	16-2-041:LP-X652	LP-X			16-2-041		1.574e-07	0.01	0.0	652	300
This study	178.6	53.4	16-2-050:LP-AF-DIR		5.315e-06	300	16-2-050:LP-AF-DIR653	LT-AF-Z	g		16-2-050	u		0.015	0.0	653	300
This study			16-2-050:LP-ARM		0.00013419999999999998	300	16-2-050:LP-ARM654	LT-AF-I	g		16-2-050	u		0.08	5e-05	654	300
This study			16-2-050:LP-IRM		0.0025239999999999998	300	16-2-050:LP-IRM655	LT-IRM	g		16-2-050	u		0.0	1.0	655	300
This study			16-2-050:LP-X			300	16-2-050:LP-X656	LP-X			16-2-050		1.686e-07	0.01	0.0	656	300
This study	171.4	51.9	16-2-053:LP-AF-DIR		8.045e-06	300	16-2-053:LP-AF-DIR657	LT-AF-Z	g		16-2-053	u		0.015	0.0	657	300
This study			16-2-053:LP-ARM		0.0001327	300	16-2-053:LP-ARM658	LT-AF-I	g		16-2-053	u		0.08	5e-05	658	300
This study			16-2-053:LP-IRM		0.002653	300	16-2-053:LP-IRM659	LT-IRM	g		16-2-053	u		0.0	1.0	659	300
This study			16-2-053:LP-X			300	16-2-053:LP-X660	LP-X			16-2-053		1.7899999999999995e-07	0.01	0.0	660	300
This study	182.4	51.1	16-2-056:LP-AF-DIR		9.461e-06	300	16-2-056:LP-AF-DIR661	LT-AF-Z	g		16-2-056	u		0.015	0.0	661	300
This study			16-2-056:LP-ARM		0.0001365	300	16-2-056:LP-ARM662	LT-AF-I	g		16-2-056	u		0.08	5e-05	662	300
This study			16-2-056:LP-IRM		0.002833	300	16-2-056:LP-IRM663	LT-IRM	g		16-2-056	u		0.0	1.0	663	300
This study			16-2-056:LP-X			300	16-2-056:LP-X664	LP-X			16-2-056		1.881e-07	0.01	0.0	664	300
This study	179.3	39.0	16-2-059:LP-AF-DIR		7.402999999999997e-06	300	16-2-059:LP-AF-DIR665	LT-AF-Z	g		16-2-059	u		0.015	0.0	665	300
This study			16-2-059:LP-ARM		0.0001314	300	16-2-059:LP-ARM666	LT-AF-I	g		16-2-059	u		0.08	5e-05	666	300
This study			16-2-059:LP-IRM		0.002702	300	16-2-059:LP-IRM667	LT-IRM	g		16-2-059	u		0.0	1.0	667	300
This study			16-2-059:LP-X			300	16-2-059:LP-X668	LP-X			16-2-059		1.7579999999999995e-07	0.01	0.0	668	300
This study	191.5	49.4	16-2-061:LP-AF-DIR		5.5660000000000014e-06	300	16-2-061:LP-AF-DIR669	LT-AF-Z	g		16-2-061	u		0.015	0.0	669	300
This study			16-2-061:LP-ARM		0.000127	300	16-2-061:LP-ARM670	LT-AF-I	g		16-2-061	u		0.08	5e-05	670	300
This study			16-2-061:LP-IRM		0.00262	300	16-2-061:LP-IRM671	LT-IRM	g		16-2-061	u		0.0	1.0	671	300
This study			16-2-061:LP-X			300	16-2-061:LP-X672	LP-X			16-2-061		1.7489999999999998e-07	0.01	0.0	672	300
This study	176.1	54.5	16-2-064:LP-AF-DIR		5.869e-06	300	16-2-064:LP-AF-DIR673	LT-AF-Z	g		16-2-064	u		0.015	0.0	673	300
This study			16-2-064:LP-ARM		0.000117	300	16-2-064:LP-ARM674	LT-AF-I	g		16-2-064	u		0.08	5e-05	674	300
This study			16-2-064:LP-IRM		0.0022530000000000002	300	16-2-064:LP-IRM675	LT-IRM	g		16-2-064	u		0.0	1.0	675	300
This study			16-2-064:LP-X			300	16-2-064:LP-X676	LP-X			16-2-064		1.5240000000000001e-07	0.01	0.0	676	300
This study	184.4	43.4	16-2-066:LP-AF-DIR		5.295e-06	300	16-2-066:LP-AF-DIR677	LT-AF-Z	g		16-2-066	u		0.015	0.0	677	300
This study			16-2-066:LP-ARM		0.00012649999999999998	300	16-2-066:LP-ARM678	LT-AF-I	g		16-2-066	u		0.08	5e-05	678	300
This study			16-2-066:LP-IRM		0.00246	300	16-2-066:LP-IRM679	LT-IRM	g		16-2-066	u		0.0	1.0	679	300
This study			16-2-066:LP-X			300	16-2-066:LP-X680	LP-X			16-2-066		1.6190000000000001e-07	0.01	0.0	680	300
This study	181.2	59.4	16-2-069:LP-AF-DIR		7.726e-06	300	16-2-069:LP-AF-DIR681	LT-AF-Z	g		16-2-069	u		0.015	0.0	681	300
This study			16-2-069:LP-ARM		0.00013680000000000002	300	16-2-069:LP-ARM682	LT-AF-I	g		16-2-069	u		0.08	5e-05	682	300
This study			16-2-069:LP-IRM		0.002806	300	16-2-069:LP-IRM683	LT-IRM	g		16-2-069	u		0.0	1.0	683	300
This study			16-2-069:LP-X			300	16-2-069:LP-X684	LP-X			16-2-069		1.8940000000000002e-07	0.01	0.0	684	300
This study	167.9	68.2	16-2-073:LP-AF-DIR		6.3379999999999984e-06	300	16-2-073:LP-AF-DIR685	LT-AF-Z	g		16-2-073	u		0.015	0.0	685	300
This study			16-2-073:LP-ARM		0.0001471	300	16-2-073:LP-ARM686	LT-AF-I	g		16-2-073	u		0.08	5e-05	686	300
This study			16-2-073:LP-IRM		0.003062	300	16-2-073:LP-IRM687	LT-IRM	g		16-2-073	u		0.0	1.0	687	300
This study			16-2-073:LP-X			300	16-2-073:LP-X688	LP-X			16-2-073		2.094e-07	0.01	0.0	688	300
This study	178.1	35.4	16-2-076:LP-AF-DIR		6.95e-06	300	16-2-076:LP-AF-DIR689	LT-AF-Z	g		16-2-076	u		0.015	0.0	689	300
This study			16-2-076:LP-ARM		0.0001426	300	16-2-076:LP-ARM690	LT-AF-I	g		16-2-076	u		0.08	5e-05	690	300
This study			16-2-076:LP-IRM		0.002948	300	16-2-076:LP-IRM691	LT-IRM	g		16-2-076	u		0.0	1.0	691	300
This study			16-2-076:LP-X			300	16-2-076:LP-X692	LP-X			16-2-076		1.959e-07	0.01	0.0	692	300
This study	199.6	58.9	16-2-079:LP-AF-DIR		4.101e-06	300	16-2-079:LP-AF-DIR693	LT-AF-Z	g		16-2-079	u		0.015	0.0	693	300
This study			16-2-079:LP-ARM		0.00014230000000000002	300	16-2-079:LP-ARM694	LT-AF-I	g		16-2-079	u		0.08	5e-05	694	300
This study			16-2-079:LP-IRM		0.002797	300	16-2-079:LP-IRM695	LT-IRM	g		16-2-079	u		0.0	1.0	695	300
This study			16-2-079:LP-X			300	16-2-079:LP-X696	LP-X			16-2-079		1.896e-07	0.01	0.0	696	300
This study	181.6	42.9	16-2-082:LP-AF-DIR		6.135e-06	300	16-2-082:LP-AF-DIR697	LT-AF-Z	g		16-2-082	u		0.015	0.0	697	300
This study			16-2-082:LP-ARM		0.0001425	300	16-2-082:LP-ARM698	LT-AF-I	g		16-2-082	u		0.08	5e-05	698	300
This study			16-2-082:LP-IRM		0.002963	300	16-2-082:LP-IRM699	LT-IRM	g		16-2-082	u		0.0	1.0	699	300
This study			16-2-082:LP-X			300	16-2-082:LP-X700	LP-X			16-2-082		1.9739999999999998e-07	0.01	0.0	700	300
This study	180.0	53.6	16-2-085:LP-AF-DIR		6.3529999999999974e-06	300	16-2-085:LP-AF-DIR701	LT-AF-Z	g		16-2-085	u		0.015	0.0	701	300
This study			16-2-085:LP-ARM		0.0001395	300	16-2-085:LP-ARM702	LT-AF-I	g		16-2-085	u		0.08	5e-05	702	300
This study			16-2-085:LP-IRM		0.00312	300	16-2-085:LP-IRM703	LT-IRM	g		16-2-085	u		0.0	1.0	703	300
This study			16-2-085:LP-X			300	16-2-085:LP-X704	LP-X			16-2-085		2.087e-07	0.01	0.0	704	300
This study	175.3	42.8	16-2-087:LP-AF-DIR		7.2020000000000015e-06	300	16-2-087:LP-AF-DIR705	LT-AF-Z	g		16-2-087	u		0.015	0.0	705	300
This study			16-2-087:LP-ARM		0.0001392	300	16-2-087:LP-ARM706	LT-AF-I	g		16-2-087	u		0.08	5e-05	706	300
This study			16-2-087:LP-IRM		0.003006	300	16-2-087:LP-IRM707	LT-IRM	g		16-2-087	u		0.0	1.0	707	300
This study			16-2-087:LP-X			300	16-2-087:LP-X708	LP-X			16-2-087		1.9940000000000005e-07	0.01	0.0	708	300
This study	178.9	52.9	16-2-090:LP-AF-DIR		5.052e-06	300	16-2-090:LP-AF-DIR709	LT-AF-Z	g		16-2-090	u		0.015	0.0	709	300
This study			16-2-090:LP-ARM		0.0001249	300	16-2-090:LP-ARM710	LT-AF-I	g		16-2-090	u		0.08	5e-05	710	300
This study			16-2-090:LP-IRM		0.002759	300	16-2-090:LP-IRM711	LT-IRM	g		16-2-090	u		0.0	1.0	711	300
This study			16-2-090:LP-X			300	16-2-090:LP-X712	LP-X			16-2-090		1.801e-07	0.01	0.0	712	300
This study	179.2	47.6	16-2-093:LP-AF-DIR		5.49e-06	300	16-2-093:LP-AF-DIR713	LT-AF-Z	g		16-2-093	u		0.015	0.0	713	300
This study			16-2-093:LP-ARM		0.0001254	300	16-2-093:LP-ARM714	LT-AF-I	g		16-2-093	u		0.08	5e-05	714	300
This study			16-2-093:LP-IRM		0.002643	300	16-2-093:LP-IRM715	LT-IRM	g		16-2-093	u		0.0	1.0	715	300
This study			16-2-093:LP-X			300	16-2-093:LP-X716	LP-X			16-2-093		1.787e-07	0.01	0.0	716	300
This study	177.1	42.8	16-2-096:LP-AF-DIR		6.8370000000000025e-06	300	16-2-096:LP-AF-DIR717	LT-AF-Z	g		16-2-096	u		0.015	0.0	717	300
This study			16-2-096:LP-ARM		0.0001318	300	16-2-096:LP-ARM718	LT-AF-I	g		16-2-096	u		0.08	5e-05	718	300
This study			16-2-096:LP-IRM		0.002902	300	16-2-096:LP-IRM719	LT-IRM	g		16-2-096	u		0.0	1.0	719	300
This study			16-2-096:LP-X			300	16-2-096:LP-X720	LP-X			16-2-096		1.977e-07	0.01	0.0	720	300
This study	176.1	49.5	16-2-098:LP-AF-DIR		7.536e-06	300	16-2-098:LP-AF-DIR721	LT-AF-Z	g		16-2-098	u		0.015	0.0	721	300
This study			16-2-098:LP-ARM		0.00011059999999999999	300	16-2-098:LP-ARM722	LT-AF-I	g		16-2-098	u		0.08	5e-05	722	300
This study			16-2-098:LP-IRM		0.002434	300	16-2-098:LP-IRM723	LT-IRM	g		16-2-098	u		0.0	1.0	723	300
This study			16-2-098:LP-X			300	16-2-098:LP-X724	LP-X			16-2-098		1.609e-07	0.01	0.0	724	300
This study	173.5	35.0	16-2-101:LP-AF-DIR		6.0529999999999995e-06	300	16-2-101:LP-AF-DIR725	LT-AF-Z	g		16-2-101	u		0.015	0.0	725	300
This study			16-2-101:LP-ARM		0.00010580000000000001	300	16-2-101:LP-ARM726	LT-AF-I	g		16-2-101	u		0.08	5e-05	726	300
This study			16-2-101:LP-IRM		0.002221	300	16-2-101:LP-IRM727	LT-IRM	g		16-2-101	u		0.0	1.0	727	300
This study			16-2-101:LP-X			300	16-2-101:LP-X728	LP-X			16-2-101		1.463e-07	0.01	0.0	728	300
This study	175.9	39.1	16-2-104:LP-AF-DIR		4.8510000000000015e-06	300	16-2-104:LP-AF-DIR729	LT-AF-Z	g		16-2-104	u		0.015	0.0	729	300
This study			16-2-104:LP-ARM		9.824e-05	300	16-2-104:LP-ARM730	LT-AF-I	g		16-2-104	u		0.08	5e-05	730	300
This study			16-2-104:LP-IRM		0.002013	300	16-2-104:LP-IRM731	LT-IRM	g		16-2-104	u		0.0	1.0	731	300
This study			16-2-104:LP-X			300	16-2-104:LP-X732	LP-X			16-2-104		1.322e-07	0.01	0.0	732	300
This study	172.7	46.7	16-2-107:LP-AF-DIR		4.876e-06	300	16-2-107:LP-AF-DIR733	LT-AF-Z	g		16-2-107	u		0.015	0.0	733	300
This study			16-2-107:LP-ARM		9.542e-05	300	16-2-107:LP-ARM734	LT-AF-I	g		16-2-107	u		0.08	5e-05	734	300
This study			16-2-107:LP-IRM		0.001989	300	16-2-107:LP-IRM735	LT-IRM	g		16-2-107	u		0.0	1.0	735	300
This study			16-2-107:LP-X			300	16-2-107:LP-X736	LP-X			16-2-107		1.326e-07	0.01	0.0	736	300
This study	184.0	37.9	16-2-110:LP-AF-DIR		3.7889999999999996e-06	300	16-2-110:LP-AF-DIR737	LT-AF-Z	g		16-2-110	u		0.015	0.0	737	300
This study			16-2-110:LP-ARM		9.81e-05	300	16-2-110:LP-ARM738	LT-AF-I	g		16-2-110	u		0.08	5e-05	738	300
This study			16-2-110:LP-IRM		0.002134	300	16-2-110:LP-IRM739	LT-IRM	g		16-2-110	u		0.0	1.0	739	300
This study			16-2-110:LP-X			300	16-2-110:LP-X740	LP-X			16-2-110		1.367e-07	0.01	0.0	740	300
This study	178.0	44.4	16-2-112:LP-AF-DIR		7.523999999999999e-06	300	16-2-112:LP-AF-DIR741	LT-AF-Z	g		16-2-112	u		0.015	0.0	741	300
This study			16-2-112:LP-ARM		0.00010920000000000001	300	16-2-112:LP-ARM742	LT-AF-I	g		16-2-112	u		0.08	5e-05	742	300
This study			16-2-112:LP-IRM		0.002373	300	16-2-112:LP-IRM743	LT-IRM	g		16-2-112	u		0.0	1.0	743	300
This study			16-2-112:LP-X			300	16-2-112:LP-X744	LP-X			16-2-112		1.5589999999999999e-07	0.01	0.0	744	300
This study	168.1	55.5	16-2-116:LP-AF-DIR		1.217e-05	300	16-2-116:LP-AF-DIR745	LT-AF-Z	g		16-2-116	u		0.015	0.0	745	300
This study			16-2-116:LP-ARM		0.00012429999999999999	300	16-2-116:LP-ARM746	LT-AF-I	g		16-2-116	u		0.08	5e-05	746	300
This study			16-2-116:LP-IRM		0.002693	300	16-2-116:LP-IRM747	LT-IRM	g		16-2-116	u		0.0	1.0	747	300
This study			16-2-116:LP-X			300	16-2-116:LP-X748	LP-X			16-2-116		1.806e-07	0.01	0.0	748	300
This study	168.9	58.7	16-2-122:LP-AF-DIR		9.224e-06	300	16-2-122:LP-AF-DIR749	LT-AF-Z	g		16-2-122	u		0.015	0.0	749	300
This study			16-2-122:LP-ARM		0.0001349	300	16-2-122:LP-ARM750	LT-AF-I	g		16-2-122	u		0.08	5e-05	750	300
This study			16-2-122:LP-IRM		0.002865	300	16-2-122:LP-IRM751	LT-IRM	g		16-2-122	u		0.0	1.0	751	300
This study			16-2-122:LP-X			300	16-2-122:LP-X752	LP-X			16-2-122		1.971e-07	0.01	0.0	752	300
This study	175.0	58.0	16-2-127:LP-AF-DIR		5.059e-06	300	16-2-127:LP-AF-DIR753	LT-AF-Z	g		16-2-127	u		0.015	0.0	753	300
This study			16-2-127:LP-ARM		0.0001401	300	16-2-127:LP-ARM754	LT-AF-I	g		16-2-127	u		0.08	5e-05	754	300
This study			16-2-127:LP-IRM		0.002814	300	16-2-127:LP-IRM755	LT-IRM	g		16-2-127	u		0.0	1.0	755	300
This study			16-2-127:LP-X			300	16-2-127:LP-X756	LP-X			16-2-127		1.907e-07	0.01	0.0	756	300
This study	188.4	57.5	16-2-130:LP-AF-DIR		5.052e-06	300	16-2-130:LP-AF-DIR757	LT-AF-Z	g		16-2-130	u		0.015	0.0	757	300
This study			16-2-130:LP-ARM		0.000135	300	16-2-130:LP-ARM758	LT-AF-I	g		16-2-130	u		0.08	5e-05	758	300
This study			16-2-130:LP-IRM		0.0026420000000000003	300	16-2-130:LP-IRM759	LT-IRM	g		16-2-130	u		0.0	1.0	759	300
This study			16-2-130:LP-X			300	16-2-130:LP-X760	LP-X			16-2-130		1.8350000000000002e-07	0.01	0.0	760	300
This study	170.3	48.1	16-2-132:LP-AF-DIR		6.245e-06	300	16-2-132:LP-AF-DIR761	LT-AF-Z	g		16-2-132	u		0.015	0.0	761	300
This study			16-2-132:LP-ARM		0.0001189	300	16-2-132:LP-ARM762	LT-AF-I	g		16-2-132	u		0.08	5e-05	762	300
This study			16-2-132:LP-IRM		0.002333	300	16-2-132:LP-IRM763	LT-IRM	g		16-2-132	u		0.0	1.0	763	300
This study			16-2-132:LP-X			300	16-2-132:LP-X764	LP-X			16-2-132		1.6100000000000005e-07	0.01	0.0	764	300
This study	178.0	49.6	16-2-135:LP-AF-DIR		8.715e-06	300	16-2-135:LP-AF-DIR765	LT-AF-Z	g		16-2-135	u		0.015	0.0	765	300
This study			16-2-135:LP-ARM		0.0001143	300	16-2-135:LP-ARM766	LT-AF-I	g		16-2-135	u		0.08	5e-05	766	300
This study			16-2-135:LP-IRM		0.002389	300	16-2-135:LP-IRM767	LT-IRM	g		16-2-135	u		0.0	1.0	767	300
This study			16-2-135:LP-X			300	16-2-135:LP-X768	LP-X			16-2-135		1.595e-07	0.01	0.0	768	300
This study	168.6	50.5	16-2-138:LP-AF-DIR		1.196e-05	300	16-2-138:LP-AF-DIR769	LT-AF-Z	g		16-2-138	u		0.015	0.0	769	300
This study			16-2-138:LP-ARM		0.000121	300	16-2-138:LP-ARM770	LT-AF-I	g		16-2-138	u		0.08	5e-05	770	300
This study			16-2-138:LP-IRM		0.002542	300	16-2-138:LP-IRM771	LT-IRM	g		16-2-138	u		0.0	1.0	771	300
This study			16-2-138:LP-X			300	16-2-138:LP-X772	LP-X			16-2-138		1.693e-07	0.01	0.0	772	300
This study	174.2	47.5	16-2-141:LP-AF-DIR		1.052e-05	300	16-2-141:LP-AF-DIR773	LT-AF-Z	g		16-2-141	u		0.015	0.0	773	300
This study			16-2-141:LP-ARM		0.00013580000000000002	300	16-2-141:LP-ARM774	LT-AF-I	g		16-2-141	u		0.08	5e-05	774	300
This study			16-2-141:LP-IRM		0.0026449999999999998	300	16-2-141:LP-IRM775	LT-IRM	g		16-2-141	u		0.0	1.0	775	300
This study			16-2-141:LP-X			300	16-2-141:LP-X776	LP-X			16-2-141		1.7850000000000004e-07	0.01	0.0	776	300
This study	179.5	37.4	16-2-144:LP-AF-DIR		8.418e-06	300	16-2-144:LP-AF-DIR777	LT-AF-Z	g		16-2-144	u		0.015	0.0	777	300
This study			16-2-144:LP-ARM		0.000129	300	16-2-144:LP-ARM778	LT-AF-I	g		16-2-144	u		0.08	5e-05	778	300
This study			16-2-144:LP-IRM		0.002436	300	16-2-144:LP-IRM779	LT-IRM	g		16-2-144	u		0.0	1.0	779	300
This study			16-2-144:LP-X			300	16-2-144:LP-X780	LP-X			16-2-144		1.6239999999999995e-07	0.01	0.0	780	300
This study	175.0	40.9	16-2-147:LP-AF-DIR		6.0779999999999975e-06	300	16-2-147:LP-AF-DIR781	LT-AF-Z	g		16-2-147	u		0.015	0.0	781	300
This study			16-2-147:LP-ARM		0.0001198	300	16-2-147:LP-ARM782	LT-AF-I	g		16-2-147	u		0.08	5e-05	782	300
This study			16-2-147:LP-IRM		0.00242	300	16-2-147:LP-IRM783	LT-IRM	g		16-2-147	u		0.0	1.0	783	300
This study			16-2-147:LP-X			300	16-2-147:LP-X784	LP-X			16-2-147		1.6190000000000001e-07	0.01	0.0	784	300
This study	188.2	39.2	16-2-150:LP-AF-DIR		6.5720000000000025e-06	300	16-2-150:LP-AF-DIR785	LT-AF-Z	g		16-2-150	u		0.015	0.0	785	300
This study			16-2-150:LP-ARM		0.00012749999999999998	300	16-2-150:LP-ARM786	LT-AF-I	g		16-2-150	u		0.08	5e-05	786	300
This study			16-2-150:LP-IRM		0.002425	300	16-2-150:LP-IRM787	LT-IRM	g		16-2-150	u		0.0	1.0	787	300
This study			16-2-150:LP-X			300	16-2-150:LP-X788	LP-X			16-2-150		1.586e-07	0.01	0.0	788	300
This study	184.0	40.2	16-3-002:LP-AF-DIR		6.3739999999999995e-06	300	16-3-002:LP-AF-DIR789	LT-AF-Z	g		16-3-002	u		0.015	0.0	789	300
This study			16-3-002:LP-ARM		0.0001252	300	16-3-002:LP-ARM790	LT-AF-I	g		16-3-002	u		0.08	5e-05	790	300
This study			16-3-002:LP-IRM		0.002173	300	16-3-002:LP-IRM791	LT-IRM	g		16-3-002	u		0.0	1.0	791	300
This study			16-3-002:LP-X			300	16-3-002:LP-X792	LP-X			16-3-002		1.396e-07	0.01	0.0	792	300
This study	179.1	50.0	16-3-004:LP-AF-DIR		4.927e-06	300	16-3-004:LP-AF-DIR793	LT-AF-Z	g		16-3-004	u		0.015	0.0	793	300
This study			16-3-004:LP-ARM		0.00010859999999999997	300	16-3-004:LP-ARM794	LT-AF-I	g		16-3-004	u		0.08	5e-05	794	300
This study			16-3-004:LP-IRM		0.001974	300	16-3-004:LP-IRM795	LT-IRM	g		16-3-004	u		0.0	1.0	795	300
This study			16-3-004:LP-X			300	16-3-004:LP-X796	LP-X			16-3-004		1.255e-07	0.01	0.0	796	300
This study	204.3	49.7	16-3-008:LP-AF-DIR		7.006e-06	300	16-3-008:LP-AF-DIR797	LT-AF-Z	g		16-3-008	u		0.015	0.0	797	300
This study			16-3-008:LP-ARM		0.0001065	300	16-3-008:LP-ARM798	LT-AF-I	g		16-3-008	u		0.08	5e-05	798	300
This study			16-3-008:LP-IRM		0.00213	300	16-3-008:LP-IRM799	LT-IRM	g		16-3-008	u		0.0	1.0	799	300
This study			16-3-008:LP-X			300	16-3-008:LP-X800	LP-X			16-3-008		1.381e-07	0.01	0.0	800	300
This study	179.5	45.7	16-3-011:LP-AF-DIR		9.477000000000001e-06	300	16-3-011:LP-AF-DIR801	LT-AF-Z	g		16-3-011	u		0.015	0.0	801	300
This study			16-3-011:LP-ARM		0.000124	300	16-3-011:LP-ARM802	LT-AF-I	g		16-3-011	u		0.08	5e-05	802	300
This study			16-3-011:LP-IRM		0.00246	300	16-3-011:LP-IRM803	LT-IRM	g		16-3-011	u		0.0	1.0	803	300
This study			16-3-011:LP-X			300	16-3-011:LP-X804	LP-X			16-3-011		1.589e-07	0.01	0.0	804	300
This study	199.1	44.0	16-3-014:LP-AF-DIR		1.14e-05	300	16-3-014:LP-AF-DIR805	LT-AF-Z	g		16-3-014	u		0.015	0.0	805	300
This study			16-3-014:LP-ARM		0.00014330000000000001	300	16-3-014:LP-ARM806	LT-AF-I	g		16-3-014	u		0.08	5e-05	806	300
This study			16-3-014:LP-IRM		0.002817	300	16-3-014:LP-IRM807	LT-IRM	g		16-3-014	u		0.0	1.0	807	300
This study			16-3-014:LP-X			300	16-3-014:LP-X808	LP-X			16-3-014		1.8899999999999999e-07	0.01	0.0	808	300
This study	190.4	43.8	16-3-017:LP-AF-DIR		1.148e-05	300	16-3-017:LP-AF-DIR809	LT-AF-Z	g		16-3-017	u		0.015	0.0	809	300
This study			16-3-017:LP-ARM		0.00015130000000000002	300	16-3-017:LP-ARM810	LT-AF-I	g		16-3-017	u		0.08	5e-05	810	300
This study			16-3-017:LP-IRM		0.002895	300	16-3-017:LP-IRM811	LT-IRM	g		16-3-017	u		0.0	1.0	811	300
This study			16-3-017:LP-X			300	16-3-017:LP-X812	LP-X			16-3-017		1.9190000000000002e-07	0.01	0.0	812	300
This study	181.1	49.7	16-3-020:LP-AF-DIR		1.038e-05	300	16-3-020:LP-AF-DIR813	LT-AF-Z	g		16-3-020	u		0.015	0.0	813	300
This study			16-3-020:LP-ARM		0.00015	300	16-3-020:LP-ARM814	LT-AF-I	g		16-3-020	u		0.08	5e-05	814	300
This study			16-3-020:LP-IRM		0.002837	300	16-3-020:LP-IRM815	LT-IRM	g		16-3-020	u		0.0	1.0	815	300
This study			16-3-020:LP-X			300	16-3-020:LP-X816	LP-X			16-3-020		1.8899999999999999e-07	0.01	0.0	816	300
This study	171.2	55.3	16-3-023:LP-AF-DIR		7.738e-06	300	16-3-023:LP-AF-DIR817	LT-AF-Z	g		16-3-023	u		0.015	0.0	817	300
This study			16-3-023:LP-ARM		0.0001474	300	16-3-023:LP-ARM818	LT-AF-I	g		16-3-023	u		0.08	5e-05	818	300
This study			16-3-023:LP-IRM		0.002775	300	16-3-023:LP-IRM819	LT-IRM	g		16-3-023	u		0.0	1.0	819	300
This study			16-3-023:LP-X			300	16-3-023:LP-X820	LP-X			16-3-023		1.8410000000000001e-07	0.01	0.0	820	300
This study	193.0	53.9	16-3-026:LP-AF-DIR		9.116e-06	300	16-3-026:LP-AF-DIR821	LT-AF-Z	g		16-3-026	u		0.015	0.0	821	300
This study			16-3-026:LP-ARM		0.0001515	300	16-3-026:LP-ARM822	LT-AF-I	g		16-3-026	u		0.08	5e-05	822	300
This study			16-3-026:LP-IRM		0.002945	300	16-3-026:LP-IRM823	LT-IRM	g		16-3-026	u		0.0	1.0	823	300
This study			16-3-026:LP-X			300	16-3-026:LP-X824	LP-X			16-3-026		1.935e-07	0.01	0.0	824	300
This study	182.5	58.6	16-3-028:LP-AF-DIR		6.675e-06	300	16-3-028:LP-AF-DIR825	LT-AF-Z	g		16-3-028	u		0.015	0.0	825	300
This study			16-3-028:LP-ARM		0.0001662	300	16-3-028:LP-ARM826	LT-AF-I	g		16-3-028	u		0.08	5e-05	826	300
This study			16-3-028:LP-IRM		0.003207	300	16-3-028:LP-IRM827	LT-IRM	g		16-3-028	u		0.0	1.0	827	300
This study			16-3-028:LP-X			300	16-3-028:LP-X828	LP-X			16-3-028		2.153e-07	0.01	0.0	828	300
This study	182.4	56.2	16-3-031:LP-AF-DIR		8.106e-06	300	16-3-031:LP-AF-DIR829	LT-AF-Z	g		16-3-031	u		0.015	0.0	829	300
This study			16-3-031:LP-ARM		0.0001788	300	16-3-031:LP-ARM830	LT-AF-I	g		16-3-031	u		0.08	5e-05	830	300
This study			16-3-031:LP-IRM		0.0035210000000000007	300	16-3-031:LP-IRM831	LT-IRM	g		16-3-031	u		0.0	1.0	831	300
This study			16-3-031:LP-X			300	16-3-031:LP-X832	LP-X			16-3-031		2.389e-07	0.01	0.0	832	300
