tab 	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	hyst_charging_mode	hyst_loop	hyst_sweep_rate	instrument_codes	magn_mass	magn_moment	magn_r2_det	magn_volume	magn_x_sigma	magn_xyz_sigma	magn_y_sigma	magn_z_sigma	meas_field_ac	meas_field_dc	meas_freq	meas_n_orient	meas_orient_phi	meas_orient_theta	meas_pos_x	meas_pos_y	meas_pos_z	meas_temp	meas_temp_change	measurement	method_codes	quality	software_packages	specimen	standard	susc_chi_mass	susc_chi_qdr_mass	susc_chi_qdr_volume	susc_chi_volume	timestamp	treat_ac_field	treat_ac_field_dc_off	treat_ac_field_dc_on	treat_ac_field_decay_rate	treat_dc_field	treat_dc_field_ac_off	treat_dc_field_ac_on	treat_dc_field_decay_rate	treat_dc_field_phi	treat_dc_field_theta	treat_mw_energy	treat_mw_integral	treat_mw_power	treat_mw_time	treat_step_num	treat_temp	treat_temp_dc_off	treat_temp_dc_on	treat_temp_decay_rate
	This study			279.5	-89	s1s23-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.00000146										1						273		s1s23-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-23	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-02	u						0				0.00008				0	-90					23	823			
	This study			261	-85.1	s1s23-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.0000000851										1						273		s1s23-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-24	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-02	u						0				0				0	0					24	823			
	This study			256.6	-78.4	s1s23-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.0000000209										1						273		s1s23-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-25	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-02	u						0				0				0	0					25	843			
	This study			277.3	-89.5	s1s23-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.00000125										1						273		s1s23-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-26	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-02	u						0				0.00008				0	-90					26	813			
	This study			309	-89	s1s23-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.0000018										1						273		s1s23-02-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-27	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-02	u						0				0.00008				0	-90					27	843			
	This study			4.5	-59.3	s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000347										1						273		s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-1	LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-03	u						0				0				0	0					1	273			
	This study			5.3	-59.9	s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000333										1						273		s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-2	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-03	u						0				0				0	0					2	473			
	This study			5.5	-61	s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000345										1						273		s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-3	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-03	u						0				0.00008				0	-90					3	473			
	This study			360	-69.6	s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000349										1						273		s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-4	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-03	u						0				0.00008				0	-90					4	673			
	This study			1.8	-67.4	s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000301										1						273		s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-5	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-03	u						0				0				0	0					5	673			
	This study			6.4	-69.4	s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000261										1						273		s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-6	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-03	u						0				0				0	0					6	723			
	This study			4.1	-74.6	s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000322										1						273		s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-7	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-03	u						0				0.00008				0	-90					7	723			
	This study			10.3	-80.3	s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000365										1						273		s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-8	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-03	u						0				0.00008				0	-90					8	753			
	This study			15.9	-78.7	s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000266										1						273		s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-9	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-03	u						0				0				0	0					9	753			
	This study			89.9	-80.5	s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000216										1						273		s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-10	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-03	u						0				0				0	0					10	773			
	This study			85.4	-83.7	s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000289										1						273		s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-11	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-03	u						0				0.00008				0	-90					11	723			
	This study			96.8	-86	s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000428										1						273		s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-12	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-03	u						0				0.00008				0	-90					12	773			
	This study			124.3	-86	s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000576										1						273		s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-13	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-03	u						0				0.00008				0	-90					13	783			
	This study			129.2	-75.8	s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000263										1						273		s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-14	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-03	u						0				0				0	0					14	783			
	This study			142.3	-66.3	s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000183										1						273		s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-15	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-03	u						0				0				0	0					15	793			
	This study			139.7	-82	s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.00000041										1						273		s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-16	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-03	u						0				0.00008				0	-90					16	773			
	This study			148.6	-86.8	s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000675										1						273		s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-17	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-03	u						0				0.00008				0	-90					17	793			
	This study			190.1	-89.1	s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000853										1						273		s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-18	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-03	u						0				0.00008				0	-90					18	803			
	This study			153.6	-71.6	s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000149										1						273		s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-19	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-03	u						0				0				0	0					19	803			
	This study			174.7	-60.4	s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.0000000223										1						273		s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-20	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-03	u						0				0				0	0					20	813			
	This study			316.1	-87.6	s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000596										1						273		s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-21	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-03	u						0				0.00008				0	-90					21	793			
	This study			331.9	-87.5	s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.00000093										1						273		s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-22	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-03	u						0				0.00008				0	-90					22	813			
	This study			336.9	-87.5	s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000935										1						273		s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-23	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-03	u						0				0.00008				0	-90					23	823			
	This study			312.2	-77.3	s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.00000000814										1						273		s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-24	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-03	u						0				0				0	0					24	823			
	This study			230.5	-19.9	s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.00000000347										1						273		s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-25	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-03	u						0				0				0	0					25	843			
	This study			324.9	-87.8	s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000936										1						273		s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-26	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-03	u						0				0.00008				0	-90					26	813			
	This study			328.7	-87.6	s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000965										1						273		s1s23-03-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-27	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-03	u						0				0.00008				0	-90					27	843			
	This study			160.6	81.3	s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000233										1						273		s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-1	LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-04	u						0				0				0	0					1	273			
	This study			161.4	81.4	s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000226										1						273		s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-2	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-04	u						0				0.00008				0	-90					2	673			
	This study			162.2	81.4	s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000232										1						273		s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-3	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-04	u						0				0				0	0					3	673			
	This study			160.1	81.7	s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000229										1						273		s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-4	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-04	u						0				0				0	0					4	723			
	This study			162.7	81.5	s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.00000022										1						273		s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-5	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-04	u						0				0.00008				0	-90					5	723			
	This study			158.2	80.9	s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000209										1						273		s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-6	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-04	u						0				0.00008				0	-90					6	753			
	This study			161.2	81.4	s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000222										1						273		s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-7	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-04	u						0				0				0	0					7	753			
	This study			164.7	81.8	s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000204										1						273		s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-8	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-04	u						0				0				0	0					8	773			
	This study			164.6	81.4	s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000195										1						273		s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-9	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-04	u						0				0.00008				0	-90					9	723			
	This study			165.5	79.9	s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000168										1						273		s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-10	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-04	u						0				0.00008				0	-90					10	773			
	This study			160.5	69	s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.0000000754										1						273		s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-11	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-04	u						0				0.00008				0	-90					11	783			
	This study			164.5	80.8	s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000148										1						273		s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-12	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-04	u						0				0				0	0					12	783			
	This study			168.8	81.7	s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.0000000943										1						273		s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-13	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-04	u						0				0				0	0					13	793			
	This study			168.7	76	s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.0000000597										1						273		s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-14	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-04	u						0				0.00008				0	-90					14	773			
	This study			150.2	-71.5	s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.0000000719										1						273		s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-15	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-04	u						0				0.00008				0	-90					15	793			
	This study			134.1	-83.6	s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000186										1						273		s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-16	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-04	u						0				0.00008				0	-90					16	803			
	This study			167.5	80.8	s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.0000000393										1						273		s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-17	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-04	u						0				0				0	0					17	803			
	This study			169	81.1	s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.0000000157										1						273		s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-18	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-04	u						0				0				0	0					18	813			
	This study			137.7	-85.1	s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000147										1						273		s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-19	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-04	u						0				0.00008				0	-90					19	793			
	This study			135.5	-85.3	s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000241										1						273		s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-20	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-04	u						0				0.00008				0	-90					20	813			
	This study			126.1	-85.5	s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000266										1						273		s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-21	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-04	u						0				0.00008				0	-90					21	823			
	This study			164.5	77.3	s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.00000000248										1						273		s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-22	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-04	u						0				0				0	0					22	823			
	This study			11.5	81.8	s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000000356										1						273		s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-23	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-04	u						0				0				0	0					23	843			
	This study			127.3	-85.4	s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000252										1						273		s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-24	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-04	u						0				0.00008				0	-90					24	813			
	This study			123.4	-85.4	s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000273										1						273		s1s23-04-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-25	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s23-04	u						0				0.00008				0	-90					25	843			
	This study			50.3	77.2	s1s3-01-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.00000041										1						273		s1s3-01-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-1	LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s3-01	u						0				0				0	0					1	273			
	This study			44.6	77.2	s1s3-01-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI				HUJI-2G : SIO-FLO		0.000000411										1						273		s1s3-01-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-BT-IZZI-2	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	g	pmagpy-2.110	s1s3-01	u						0				0				0	0					2	473			
