tab 	measurements
citations	description	dir_csd	dir_dec	dir_inc	er_analyst_mail_names	er_expedition_name	er_formation_name	er_fossil_name	er_member_name	er_mineral_name	er_synthetic_name	experiment	instrument_codes	location	magn_mass	magn_moment	magn_volume	magn_x_sigma	magn_y_sigma	magn_z_sigma	meas_n_orient	meas_temp	measurement_charging_mode	measurement_chi_mass	measurement_chi_qdr_mass	measurement_chi_qdr_volume	measurement_chi_volume	measurement_composite_depth	measurement_core_depth	measurement_date	measurement_demagn_code	measurement_elevation	measurement_freq	measurement_height	measurement_lab_field_ac	measurement_lab_field_dc	measurement_loop_n	measurement_loop_x	measurement_magnitude	measurement_orient_phi	measurement_orient_theta	measurement_pos_x	measurement_pos_y	measurement_pos_z	measurement_r2	measurement_sd	measurement_sweep_rate	measurement_temp_change	measurement_time_zone	method_codes	number	quality	sample	site	software_packages	specimen	standard	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_temp	treatment_ac_field_dc_off	treatment_ac_field_dc_on	treatment_ac_field_decay_rate	treatment_dc_field_ac_off	treatment_dc_field_ac_on	treatment_dc_field_decay_rate	treatment_mw_energy	treatment_mw_integral	treatment_mw_power	treatment_mw_time	treatment_temp_dc_off	treatment_temp_dc_on	treatment_temp_decay_rate
This study		0.3	36.9	-27.9	Jason Steindorf							mc26d-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000264						273																												LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	8	g	mc26d	mc26	pmagpy-1.65b	mc26d	u	0	0.00004	0	90	473													
This study		0.3	35.3	-29.5	Jason Steindorf							mc26d-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000266						273																												LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	9	g	mc26d	mc26	pmagpy-1.65b	mc26d	u	0	0	0	0	523													
This study		0.3	37	-27	Jason Steindorf							mc26d-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000259						273																												LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	10	g	mc26d	mc26	pmagpy-1.65b	mc26d	u	0	0.00004	0	90	523													
This study		0.2	37.2	-29.5	Jason Steindorf							mc26d-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000262						273																												LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	11	g	mc26d	mc26	pmagpy-1.65b	mc26d	u	0	0	0	0	573													
This study		0.2	37.8	-27.9	Jason Steindorf							mc26d-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000258						273																												LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	12	g	mc26d	mc26	pmagpy-1.65b	mc26d	u	0	0.00004	0	90	473													
This study		0.3	37.6	-24.6	Jason Steindorf							mc26d-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000251						273																												LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	13	g	mc26d	mc26	pmagpy-1.65b	mc26d	u	0	0.00004	0	90	573													
This study		0.2	35.8	-29.5	Jason Steindorf							mc26d-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000255						273																												LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	14	g	mc26d	mc26	pmagpy-1.65b	mc26d	u	0	0	0	0	623													
This study		0.3	37.9	-18.5	Jason Steindorf							mc26d-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000234						273																												LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	15	g	mc26d	mc26	pmagpy-1.65b	mc26d	u	0	0.00004	0	90	623													
This study		0.9	37.6	-30.8	Jason Steindorf							mc26d-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000237						273																												LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	16	g	mc26d	mc26	pmagpy-1.65b	mc26d	u	0	0	0	0	673													
This study		0.5	38.8	-24.6	Jason Steindorf							mc26d-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000224						273																												LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	17	g	mc26d	mc26	pmagpy-1.65b	mc26d	u	0	0.00004	0	90	573													
This study		0.6	38.3	5.2	Jason Steindorf							mc26d-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000204						273																												LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	18	g	mc26d	mc26	pmagpy-1.65b	mc26d	u	0	0.00004	0	90	673													
This study		1.1	39.3	-30.5	Jason Steindorf							mc26d-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000197						273																												LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	19	g	mc26d	mc26	pmagpy-1.65b	mc26d	u	0	0	0	0	723													
This study		0.9	38.3	45.2	Jason Steindorf							mc26d-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000239						273																												LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	20	g	mc26d	mc26	pmagpy-1.65b	mc26d	u	0	0.00004	0	90	723													
This study		1.2	38.9	-30.8	Jason Steindorf							mc26d-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000183						273																												LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	21	g	mc26d	mc26	pmagpy-1.65b	mc26d	u	0	0	0	0	773													
This study		1	37.3	29.8	Jason Steindorf							mc26d-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000179						273																												LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	22	g	mc26d	mc26	pmagpy-1.65b	mc26d	u	0	0.00004	0	90	673													
This study		0.4	37.3	54.2	Jason Steindorf							mc26d-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000264						273																												LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	23	g	mc26d	mc26	pmagpy-1.65b	mc26d	u	0	0.00004	0	90	773													
This study		0.5	39.8	-29.8	Jason Steindorf							mc26d-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.000018						273																												LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	24	g	mc26d	mc26	pmagpy-1.65b	mc26d	u	0	0	0	0	798													
This study		0.4	35.4	57.1	Jason Steindorf							mc26d-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000269						273																												LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	25	g	mc26d	mc26	pmagpy-1.65b	mc26d	u	0	0.00004	0	90	798													
This study		0.5	39.4	-28.7	Jason Steindorf							mc26d-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000177						273																												LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	26	g	mc26d	mc26	pmagpy-1.65b	mc26d	u	0	0	0	0	823													
This study		0.4	39	54.9	Jason Steindorf							mc26d-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000263						273																												LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	27	g	mc26d	mc26	pmagpy-1.65b	mc26d	u	0	0.00004	0	90	773													
This study		0.4	35.7	57.3	Jason Steindorf							mc26d-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.000027						273																												LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	28	g	mc26d	mc26	pmagpy-1.65b	mc26d	u	0	0.00004	0	90	823													
This study		0.7	16.3	-20.5	Jason Steindorf							mc26e-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000399						273																												LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1	g	mc26e	mc26	pmagpy-1.65b	mc26e	u	0	0	0	0	273													
This study		0.2	14.5	-20.8	Jason Steindorf							mc26e-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000403						273																												LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	2	g	mc26e	mc26	pmagpy-1.65b	mc26e	u	0	0	0	0	373													
This study		0.2	15.3	-20	Jason Steindorf							mc26e-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000402						273																												LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	3	g	mc26e	mc26	pmagpy-1.65b	mc26e	u	0	0.00004	0	90	373													
This study		0.2	14.2	-20.4	Jason Steindorf							mc26e-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000403						273																												LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	4	g	mc26e	mc26	pmagpy-1.65b	mc26e	u	0	0	0	0	423													
This study		0.2	15	-19.8	Jason Steindorf							mc26e-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000399						273																												LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	5	g	mc26e	mc26	pmagpy-1.65b	mc26e	u	0	0.00004	0	90	423													
This study		0.2	14.7	-20.6	Jason Steindorf							mc26e-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000401						273																												LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	6	g	mc26e	mc26	pmagpy-1.65b	mc26e	u	0	0	0	0	473													
This study		0.3	15.7	-19.8	Jason Steindorf							mc26e-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000399						273																												LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	7	g	mc26e	mc26	pmagpy-1.65b	mc26e	u	0	0.00004	0	90	373													
This study		0.3	14.8	-19	Jason Steindorf							mc26e-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000396						273																												LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	8	g	mc26e	mc26	pmagpy-1.65b	mc26e	u	0	0.00004	0	90	473													
This study		0.3	15.1	-20.6	Jason Steindorf							mc26e-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000397						273																												LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	9	g	mc26e	mc26	pmagpy-1.65b	mc26e	u	0	0	0	0	523													
This study		0.3	16.2	-17.4	Jason Steindorf							mc26e-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.000039						273																												LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	10	g	mc26e	mc26	pmagpy-1.65b	mc26e	u	0	0.00004	0	90	523													
This study		0.3	14.4	-20.5	Jason Steindorf							mc26e-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000392						273																												LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	11	g	mc26e	mc26	pmagpy-1.65b	mc26e	u	0	0	0	0	573													
This study		0.1	14	-18.7	Jason Steindorf							mc26e-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000386						273																												LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	12	g	mc26e	mc26	pmagpy-1.65b	mc26e	u	0	0.00004	0	90	473													
This study		0.3	16.6	-14	Jason Steindorf							mc26e-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000377						273																												LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	13	g	mc26e	mc26	pmagpy-1.65b	mc26e	u	0	0.00004	0	90	573													
This study		0.2	14.5	-20	Jason Steindorf							mc26e-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000378						273																												LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	14	g	mc26e	mc26	pmagpy-1.65b	mc26e	u	0	0	0	0	623													
This study		0.3	14	-5.4	Jason Steindorf							mc26e-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000356						273																												LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	15	g	mc26e	mc26	pmagpy-1.65b	mc26e	u	0	0.00004	0	90	623													
This study		0.4	15.9	-20.5	Jason Steindorf							mc26e-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000359						273																												LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	16	g	mc26e	mc26	pmagpy-1.65b	mc26e	u	0	0	0	0	673													
This study		0.7	15.9	-11.9	Jason Steindorf							mc26e-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000344						273																												LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	17	g	mc26e	mc26	pmagpy-1.65b	mc26e	u	0	0.00004	0	90	573													
This study		0.8	17.4	12.3	Jason Steindorf							mc26e-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000338						273																												LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	18	g	mc26e	mc26	pmagpy-1.65b	mc26e	u	0	0.00004	0	90	673													
This study		0.5	17.7	-20	Jason Steindorf							mc26e-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000305						273																												LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	19	g	mc26e	mc26	pmagpy-1.65b	mc26e	u	0	0	0	0	723													
This study		0.5	18.8	42.3	Jason Steindorf							mc26e-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000378						273																												LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	20	g	mc26e	mc26	pmagpy-1.65b	mc26e	u	0	0.00004	0	90	723													
This study		0.6	17.5	-20.3	Jason Steindorf							mc26e-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.000029						273																												LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	21	g	mc26e	mc26	pmagpy-1.65b	mc26e	u	0	0	0	0	773													
This study		0.5	17.9	28.9	Jason Steindorf							mc26e-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.000031						273																												LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	22	g	mc26e	mc26	pmagpy-1.65b	mc26e	u	0	0.00004	0	90	673													
This study		0.4	17.3	48.4	Jason Steindorf							mc26e-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000393						273																												LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	23	g	mc26e	mc26	pmagpy-1.65b	mc26e	u	0	0.00004	0	90	773													
This study		0.5	17.8	-19.2	Jason Steindorf							mc26e-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000288						273																												LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	24	g	mc26e	mc26	pmagpy-1.65b	mc26e	u	0	0	0	0	798													
This study		0.4	16.7	50.8	Jason Steindorf							mc26e-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000408						273																												LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	25	g	mc26e	mc26	pmagpy-1.65b	mc26e	u	0	0.00004	0	90	798													
This study		0.4	17.1	-19.3	Jason Steindorf							mc26e-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000285						273																												LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	26	g	mc26e	mc26	pmagpy-1.65b	mc26e	u	0	0	0	0	823													
This study		0.4	17.4	50.1	Jason Steindorf							mc26e-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000399						273																												LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	27	g	mc26e	mc26	pmagpy-1.65b	mc26e	u	0	0.00004	0	90	773													
This study		0.4	17.1	50.8	Jason Steindorf							mc26e-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000405						273																												LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	28	g	mc26e	mc26	pmagpy-1.65b	mc26e	u	0	0.00004	0	90	823													
This study		0.6	7	-67.6	Jason Steindorf							mc28a-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000407						273																												LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1	g	mc28a	mc28	pmagpy-1.65b	mc28a	u	0	0	0	0	273													
This study		0	6.6	-67.5	Jason Steindorf							mc28a-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000346						273																												LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	2	g	mc28a	mc28	pmagpy-1.65b	mc28a	u	0	0	0	0	373													
This study		0	8.3	-63.5	Jason Steindorf							mc28a-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000304						273																												LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	3	g	mc28a	mc28	pmagpy-1.65b	mc28a	u	0	0.00004	0	90	373													
This study		0.1	7	-67.3	Jason Steindorf							mc28a-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000258						273																												LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	4	g	mc28a	mc28	pmagpy-1.65b	mc28a	u	0	0	0	0	423													
This study		0.1	8.1	-48.1	Jason Steindorf							mc28a-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000146						273																												LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	5	g	mc28a	mc28	pmagpy-1.65b	mc28a	u	0	0.00004	0	90	423													
This study		0	7.5	-66.6	Jason Steindorf							mc28a-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000175						273																												LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	6	g	mc28a	mc28	pmagpy-1.65b	mc28a	u	0	0	0	0	473													
This study		0.1	8.1	-56.8	Jason Steindorf							mc28a-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000135						273																												LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	7	g	mc28a	mc28	pmagpy-1.65b	mc28a	u	0	0.00004	0	90	373													
This study		0.2	9.7	36.7	Jason Steindorf							mc28a-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.00000848						273																												LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	8	g	mc28a	mc28	pmagpy-1.65b	mc28a	u	0	0.00004	0	90	473													
This study		0.1	9.5	-65.6	Jason Steindorf							mc28a-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000131						273																												LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	9	g	mc28a	mc28	pmagpy-1.65b	mc28a	u	0	0	0	0	523													
This study		0.1	12.8	73	Jason Steindorf							mc28a-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000183						273																												LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	10	g	mc28a	mc28	pmagpy-1.65b	mc28a	u	0	0.00004	0	90	523													
This study		0.1	11.1	-64.7	Jason Steindorf							mc28a-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.00000996						273																												LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	11	g	mc28a	mc28	pmagpy-1.65b	mc28a	u	0	0	0	0	573													
This study		0.2	13.6	72.4	Jason Steindorf							mc28a-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000151						273																												LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	12	g	mc28a	mc28	pmagpy-1.65b	mc28a	u	0	0.00004	0	90	473													
This study		0	19.4	81.9	Jason Steindorf							mc28a-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000343						273																												LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	13	g	mc28a	mc28	pmagpy-1.65b	mc28a	u	0	0.00004	0	90	573													
This study		0.1	10.6	-57.9	Jason Steindorf							mc28a-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000075						273																												LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	14	g	mc28a	mc28	pmagpy-1.65b	mc28a	u	0	0	0	0	623													
This study		0.1	16.6	85.1	Jason Steindorf							mc28a-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000475						273																												LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	15	g	mc28a	mc28	pmagpy-1.65b	mc28a	u	0	0.00004	0	90	623													
This study		1	15.1	-40	Jason Steindorf							mc28a-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.00000398						273																												LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	16	g	mc28a	mc28	pmagpy-1.65b	mc28a	u	0	0	0	0	673													
This study		0.6	23	82	Jason Steindorf							mc28a-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000273						273																												LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	17	g	mc28a	mc28	pmagpy-1.65b	mc28a	u	0	0.00004	0	90	573													
This study		0.6	22.3	85.2	Jason Steindorf							mc28a-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000504						273																												LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	18	g	mc28a	mc28	pmagpy-1.65b	mc28a	u	0	0.00004	0	90	673													
This study		0.3	15.1	-7.1	Jason Steindorf							mc28a-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.00000237						273																												LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	19	g	mc28a	mc28	pmagpy-1.65b	mc28a	u	0	0	0	0	723													
This study		0.5	27.9	87.5	Jason Steindorf							mc28a-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.000058						273																												LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	20	g	mc28a	mc28	pmagpy-1.65b	mc28a	u	0	0.00004	0	90	723													
This study		0.4	20.9	16	Jason Steindorf							mc28a-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.00000141						273																												LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	21	g	mc28a	mc28	pmagpy-1.65b	mc28a	u	0	0	0	0	773													
This study		0.4	35.8	87.7	Jason Steindorf							mc28a-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.000054						273																												LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	22	g	mc28a	mc28	pmagpy-1.65b	mc28a	u	0	0.00004	0	90	673													
This study		0.6	35.6	88.1	Jason Steindorf							mc28a-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000846						273																												LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	23	g	mc28a	mc28	pmagpy-1.65b	mc28a	u	0	0.00004	0	90	773													
This study		0.5	14.8	67	Jason Steindorf							mc28a-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.00000224						273																												LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	24	g	mc28a	mc28	pmagpy-1.65b	mc28a	u	0	0	0	0	798													
This study		0.6	353.1	89.4	Jason Steindorf							mc28a-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.0000982						273																												LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	25	g	mc28a	mc28	pmagpy-1.65b	mc28a	u	0	0.00004	0	90	798													
This study		0.5	14.1	60.9	Jason Steindorf							mc28a-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI		McMurdo		0.000000585						273																												LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	26	g	mc28a	mc28	pmagpy-1.65b	mc28a	u	0	0	0	0	823													
