tab	measurements
measurement	experiment	specimen	dir_dec	dir_inc	treat_ac_field	treat_step_num	treat_temp	magn_volume	citations	method_codes	quality	sequence	standard	meas_temp	description	software_packages	timestamp	magn_moment
RQ43:LP-DIR-AF5	RQ43:LP-DIR-AF	RQ43	345	42	3.000e-02	5	2.730e+02	2.132E+00	This study	LT-AF-Z:LP-DIR-AF	g	521	u	2.730e+02		pmagpy-4.1.5	2013-08-28T00:00:00Z	2.5584e-05
RQ43:LP-DIR-AF6	RQ43:LP-DIR-AF	RQ43	346	43	4.000e-02	6	2.730e+02	1.463E+00	This study	LT-AF-Z:LP-DIR-AF	g	522	u	2.730e+02		pmagpy-4.1.5	2013-08-28T00:00:00Z	1.7556000000000003e-05
RQ43:LP-DIR-AF7	RQ43:LP-DIR-AF	RQ43	345	42	5.000e-02	7	2.730e+02	1.056E+00	This study	LT-AF-Z:LP-DIR-AF	g	523	u	2.730e+02		pmagpy-4.1.5	2013-08-28T00:00:00Z	1.2672000000000002e-05
RQ43:LP-DIR-AF8	RQ43:LP-DIR-AF	RQ43	346	43	6.000e-02	8	2.730e+02	788.9E-03	This study	LT-AF-Z:LP-DIR-AF	g	524	u	2.730e+02		pmagpy-4.1.5	2013-08-28T00:00:00Z	9.4668e-06
RQ43:LP-DIR-AF9	RQ43:LP-DIR-AF	RQ43	343	45	7.000e-02	9	2.730e+02	613.3E-03	This study	LT-AF-Z:LP-DIR-AF	g	525	u	2.730e+02		pmagpy-4.1.5	2013-08-28T00:00:00Z	7.3596e-06
RQ43:LP-DIR-AF10	RQ43:LP-DIR-AF	RQ43	343	43	8.000e-02	10	2.730e+02	487.9E-03	This study	LT-AF-Z:LP-DIR-AF	g	526	u	2.730e+02		pmagpy-4.1.5	2013-08-28T00:00:00Z	5.8548e-06
RQ45:LP-DIR-AF0	RQ45:LP-DIR-AF	RQ45	346	32	0	0	2.730e+02	2.652E+00	This study	LT-NO:LP-DIR-AF	g	527	u	2.730e+02		pmagpy-4.1.5	2013-08-29T00:00:00Z	3.1824000000000006e-05
RQ45:LP-DIR-AF1	RQ45:LP-DIR-AF	RQ45	347	32	1.000e-02	1	2.730e+02	2.558E+00	This study	LT-AF-Z:LP-DIR-AF	g	528	u	2.730e+02		pmagpy-4.1.5	2013-08-29T00:00:00Z	3.0696e-05
RQ45:LP-DIR-AF2	RQ45:LP-DIR-AF	RQ45	134	-36	1.500e-02	2	2.730e+02	576.6E-03	This study	LT-AF-Z:LP-DIR-AF	g	529	u	2.730e+02		pmagpy-4.1.5	2013-09-01T00:00:00Z	6.919200000000001e-06
RQ45:LP-DIR-AF3	RQ45:LP-DIR-AF	RQ45	135	-35	2.000e-02	3	2.730e+02	490.4E-03	This study	LT-AF-Z:LP-DIR-AF	g	530	u	2.730e+02		pmagpy-4.1.5	2013-09-01T00:00:00Z	5.8848e-06
RQ45:LP-DIR-AF4	RQ45:LP-DIR-AF	RQ45	315	35	2.500e-02	4	2.730e+02	945.6E-03	This study	LT-AF-Z:LP-DIR-AF	g	531	u	2.730e+02		pmagpy-4.1.5	2013-09-01T00:00:00Z	1.13472e-05
RQ45:LP-DIR-AF5	RQ45:LP-DIR-AF	RQ45	315	35	3.000e-02	5	2.730e+02	1.059E+00	This study	LT-AF-Z:LP-DIR-AF	g	532	u	2.730e+02		pmagpy-4.1.5	2013-09-01T00:00:00Z	1.2708e-05
RQ45:LP-DIR-AF6	RQ45:LP-DIR-AF	RQ45	348	33	4.000e-02	6	2.730e+02	1.000E+00	This study	LT-AF-Z:LP-DIR-AF	g	533	u	2.730e+02		pmagpy-4.1.5	2013-09-01T00:00:00Z	1.2e-05
RQ45:LP-DIR-AF7	RQ45:LP-DIR-AF	RQ45	350	33	5.000e-02	7	2.730e+02	732.6E-03	This study	LT-AF-Z:LP-DIR-AF	g	534	u	2.730e+02		pmagpy-4.1.5	2013-09-01T00:00:00Z	8.7912e-06
RQ45:LP-DIR-AF8	RQ45:LP-DIR-AF	RQ45	348	34	6.000e-02	8	2.730e+02	555.3E-03	This study	LT-AF-Z:LP-DIR-AF	g	535	u	2.730e+02		pmagpy-4.1.5	2013-09-01T00:00:00Z	6.6636e-06
RQ45:LP-DIR-AF9	RQ45:LP-DIR-AF	RQ45	351	34	7.000e-02	9	2.730e+02	440.0E-03	This study	LT-AF-Z:LP-DIR-AF	g	536	u	2.730e+02		pmagpy-4.1.5	2013-09-01T00:00:00Z	5.28e-06
RQ45:LP-DIR-AF10	RQ45:LP-DIR-AF	RQ45	347	34	8.000e-02	10	2.730e+02	359.8E-03	This study	LT-AF-Z:LP-DIR-AF	g	537	u	2.730e+02		pmagpy-4.1.5	2013-09-01T00:00:00Z	4.3176e-06
RQ45:LP-DIR-AF11	RQ45:LP-DIR-AF	RQ45	349	33	9.000e-02	11	2.730e+02	302.0E-03	This study	LT-AF-Z:LP-DIR-AF	g	538	u	2.730e+02		pmagpy-4.1.5	2013-09-01T00:00:00Z	3.624e-06
RQ45:LP-DIR-AF12	RQ45:LP-DIR-AF	RQ45	347	33	1.000e-01	12	2.730e+02	258.1E-03	This study	LT-AF-Z:LP-DIR-AF	g	539	u	2.730e+02		pmagpy-4.1.5	2013-09-01T00:00:00Z	3.0972e-06
ST11:LP-DIR-AF0	ST11:LP-DIR-AF	ST11	295	55	0	0	2.730e+02	52.96E+00	This study	LT-NO:LP-DIR-AF	g	540	u	2.730e+02		pmagpy-4.1.5	2013-08-19T00:00:00Z	0.00063552
ST11:LP-DIR-AF1	ST11:LP-DIR-AF	ST11	318	36	1.000e-02	1	2.730e+02	2.545E+00	This study	LT-AF-Z:LP-DIR-AF	g	541	u	2.730e+02		pmagpy-4.1.5	2013-08-19T00:00:00Z	3.054e-05
ST11:LP-DIR-AF2	ST11:LP-DIR-AF	ST11	352	-32	1.500e-02	2	2.730e+02	1.081E+00	This study	LT-AF-Z:LP-DIR-AF	g	542	u	2.730e+02		pmagpy-4.1.5	2013-08-19T00:00:00Z	1.2972e-05
ST11:LP-DIR-AF3	ST11:LP-DIR-AF	ST11	14	-60	2.000e-02	3	2.730e+02	1.184E+00	This study	LT-AF-Z:LP-DIR-AF	g	543	u	2.730e+02		pmagpy-4.1.5	2013-08-19T00:00:00Z	1.4208e-05
ST11:LP-DIR-AF4	ST11:LP-DIR-AF	ST11	27	-64	2.500e-02	4	2.730e+02	1.180E+00	This study	LT-AF-Z:LP-DIR-AF	g	544	u	2.730e+02		pmagpy-4.1.5	2013-08-19T00:00:00Z	1.416e-05
ST11:LP-DIR-AF5	ST11:LP-DIR-AF	ST11	29	-66	3.000e-02	5	2.730e+02	1.091E+00	This study	LT-AF-Z:LP-DIR-AF	g	545	u	2.730e+02		pmagpy-4.1.5	2013-08-19T00:00:00Z	1.3092e-05
ST11:LP-DIR-AF6	ST11:LP-DIR-AF	ST11	37	-67	4.000e-02	6	2.730e+02	909.7E-03	This study	LT-AF-Z:LP-DIR-AF	g	546	u	2.730e+02		pmagpy-4.1.5	2013-08-19T00:00:00Z	1.09164e-05
ST11:LP-DIR-AF7	ST11:LP-DIR-AF	ST11	40	-67	5.000e-02	7	2.730e+02	730.0E-03	This study	LT-AF-Z:LP-DIR-AF	g	547	u	2.730e+02		pmagpy-4.1.5	2013-08-19T00:00:00Z	8.76e-06
ST11:LP-DIR-AF8	ST11:LP-DIR-AF	ST11	36	-69	6.000e-02	8	2.730e+02	548.5E-03	This study	LT-AF-Z:LP-DIR-AF	g	548	u	2.730e+02		pmagpy-4.1.5	2013-08-19T00:00:00Z	6.582e-06
ST11:LP-DIR-AF9	ST11:LP-DIR-AF	ST11	39	-68	7.000e-02	9	2.730e+02	459.2E-03	This study	LT-AF-Z:LP-DIR-AF	g	549	u	2.730e+02		pmagpy-4.1.5	2013-08-19T00:00:00Z	5.5104e-06
ST11:LP-DIR-AF10	ST11:LP-DIR-AF	ST11	39	-65	8.000e-02	10	2.730e+02	373.3E-03	This study	LT-AF-Z:LP-DIR-AF	g	550	u	2.730e+02		pmagpy-4.1.5	2013-08-19T00:00:00Z	4.4796e-06
ST12:LP-DIR-AF0	ST12:LP-DIR-AF	ST12	330	50	0	0	2.730e+02	26.22E+00	This study	LT-NO:LP-DIR-AF	g	551	u	2.730e+02		pmagpy-4.1.5	2013-08-21T00:00:00Z	0.00031464
ST12:LP-DIR-AF1	ST12:LP-DIR-AF	ST12	0	-22	1.000e-02	1	2.730e+02	1.220E+00	This study	LT-AF-Z:LP-DIR-AF	g	552	u	2.730e+02		pmagpy-4.1.5	2013-08-21T00:00:00Z	1.464e-05
ST12:LP-DIR-AF2	ST12:LP-DIR-AF	ST12	35	-67	1.500e-02	2	2.730e+02	1.628E+00	This study	LT-AF-Z:LP-DIR-AF	g	553	u	2.730e+02		pmagpy-4.1.5	2013-08-21T00:00:00Z	1.9536e-05
ST12:LP-DIR-AF3	ST12:LP-DIR-AF	ST12	47	-72	2.000e-02	3	2.730e+02	1.659E+00	This study	LT-AF-Z:LP-DIR-AF	g	554	u	2.730e+02		pmagpy-4.1.5	2013-08-21T00:00:00Z	1.9908e-05
ST12:LP-DIR-AF4	ST12:LP-DIR-AF	ST12	63	-74	2.500e-02	4	2.730e+02	1.522E+00	This study	LT-AF-Z:LP-DIR-AF	g	555	u	2.730e+02		pmagpy-4.1.5	2013-08-21T00:00:00Z	1.8264e-05
ST12:LP-DIR-AF5	ST12:LP-DIR-AF	ST12	66	-74	3.000e-02	5	2.730e+02	1.349E+00	This study	LT-AF-Z:LP-DIR-AF	g	556	u	2.730e+02		pmagpy-4.1.5	2013-08-21T00:00:00Z	1.6188e-05
ST12:LP-DIR-AF6	ST12:LP-DIR-AF	ST12	70	-74	4.000e-02	6	2.730e+02	1.078E+00	This study	LT-AF-Z:LP-DIR-AF	g	557	u	2.730e+02		pmagpy-4.1.5	2013-08-21T00:00:00Z	1.2936000000000001e-05
ST12:LP-DIR-AF7	ST12:LP-DIR-AF	ST12	73	-76	5.000e-02	7	2.730e+02	1.287E+00	This study	LT-AF-Z:LP-DIR-AF	g	558	u	2.730e+02		pmagpy-4.1.5	2013-08-21T00:00:00Z	1.5444e-05
ST12:LP-DIR-AF8	ST12:LP-DIR-AF	ST12	66	-70	6.000e-02	8	2.730e+02	664.8E-03	This study	LT-AF-Z:LP-DIR-AF	g	559	u	2.730e+02		pmagpy-4.1.5	2013-08-21T00:00:00Z	7.9776e-06
ST12:LP-DIR-AF9	ST12:LP-DIR-AF	ST12	75	-71	7.000e-02	9	2.730e+02	566.2E-03	This study	LT-AF-Z:LP-DIR-AF	g	560	u	2.730e+02		pmagpy-4.1.5	2013-08-21T00:00:00Z	6.7944000000000005e-06
ST12:LP-DIR-AF10	ST12:LP-DIR-AF	ST12	66	-72	8.000e-02	10	2.730e+02	437.3E-03	This study	LT-AF-Z:LP-DIR-AF	g	561	u	2.730e+02		pmagpy-4.1.5	2013-08-21T00:00:00Z	5.2476e-06
ST12:LP-DIR-AF11	ST12:LP-DIR-AF	ST12	68	-66	9.000e-02	11	2.730e+02	379.2E-03	This study	LT-AF-Z:LP-DIR-AF	g	562	u	2.730e+02		pmagpy-4.1.5	2013-08-21T00:00:00Z	4.5504e-06
ST13:LP-DIR-AF0	ST13:LP-DIR-AF	ST13	305	-43	0	0	2.730e+02	5.365E+00	This study	LT-NO:LP-DIR-AF	g	563	u	2.730e+02		pmagpy-4.1.5	2013-08-25T00:00:00Z	6.438e-05
ST13:LP-DIR-AF1	ST13:LP-DIR-AF	ST13	355	-85	1.000e-02	1	2.730e+02	2.949E+00	This study	LT-AF-Z:LP-DIR-AF	g	564	u	2.730e+02		pmagpy-4.1.5	2013-08-25T00:00:00Z	3.5388e-05
ST13:LP-DIR-AF2	ST13:LP-DIR-AF	ST13	110	-78	1.500e-02	2	2.730e+02	2.387E+00	This study	LT-AF-Z:LP-DIR-AF	g	565	u	2.730e+02		pmagpy-4.1.5	2013-08-25T00:00:00Z	2.8644000000000002e-05
ST13:LP-DIR-AF3	ST13:LP-DIR-AF	ST13	119	-73	2.000e-02	3	2.730e+02	2.008E+00	This study	LT-AF-Z:LP-DIR-AF	g	566	u	2.730e+02		pmagpy-4.1.5	2013-08-25T00:00:00Z	2.4096e-05
ST13:LP-DIR-AF4	ST13:LP-DIR-AF	ST13	130	-70	2.500e-02	4	2.730e+02	1.678E+00	This study	LT-AF-Z:LP-DIR-AF	g	567	u	2.730e+02		pmagpy-4.1.5	2013-08-25T00:00:00Z	2.0135999999999998e-05
ST13:LP-DIR-AF5	ST13:LP-DIR-AF	ST13	126	-69	3.000e-02	5	2.730e+02	1.429E+00	This study	LT-AF-Z:LP-DIR-AF	g	568	u	2.730e+02		pmagpy-4.1.5	2013-08-25T00:00:00Z	1.7148000000000003e-05
ST13:LP-DIR-AF6	ST13:LP-DIR-AF	ST13	120	-68	4.000e-02	6	2.730e+02	1.048E+00	This study	LT-AF-Z:LP-DIR-AF	g	569	u	2.730e+02		pmagpy-4.1.5	2013-08-25T00:00:00Z	1.2576000000000001e-05
ST13:LP-DIR-AF7	ST13:LP-DIR-AF	ST13	124	-66	5.000e-02	7	2.730e+02	782.5E-03	This study	LT-AF-Z:LP-DIR-AF	g	570	u	2.730e+02		pmagpy-4.1.5	2013-08-25T00:00:00Z	9.39e-06
ST13:LP-DIR-AF8	ST13:LP-DIR-AF	ST13	121	-65	6.000e-02	8	2.730e+02	591.2E-03	This study	LT-AF-Z:LP-DIR-AF	g	571	u	2.730e+02		pmagpy-4.1.5	2013-08-25T00:00:00Z	7.094399999999999e-06
ST13:LP-DIR-AF9	ST13:LP-DIR-AF	ST13	119	-64	7.000e-02	9	2.730e+02	480.7E-03	This study	LT-AF-Z:LP-DIR-AF	g	572	u	2.730e+02		pmagpy-4.1.5	2013-08-25T00:00:00Z	5.7684000000000005e-06
ST13:LP-DIR-AF10	ST13:LP-DIR-AF	ST13	116	-60	8.000e-02	10	2.730e+02	394.9E-03	This study	LT-AF-Z:LP-DIR-AF	g	573	u	2.730e+02		pmagpy-4.1.5	2013-08-25T00:00:00Z	4.738799999999999e-06
ST15:LP-DIR-AF0	ST15:LP-DIR-AF	ST15	27	-71	0	0	2.730e+02	2.679E+00	This study	LT-NO:LP-DIR-AF	g	574	u	2.730e+02		pmagpy-4.1.5	2013-08-19T00:00:00Z	3.2148e-05
ST15:LP-DIR-AF1	ST15:LP-DIR-AF	ST15	79	-67	1.000e-02	1	2.730e+02	3.068E+00	This study	LT-AF-Z:LP-DIR-AF	g	575	u	2.730e+02		pmagpy-4.1.5	2013-08-19T00:00:00Z	3.6816e-05
ST15:LP-DIR-AF2	ST15:LP-DIR-AF	ST15	89	-64	1.500e-02	2	2.730e+02	2.828E+00	This study	LT-AF-Z:LP-DIR-AF	g	576	u	2.730e+02		pmagpy-4.1.5	2013-08-19T00:00:00Z	3.3936e-05
ST15:LP-DIR-AF3	ST15:LP-DIR-AF	ST15	88	-64	2.000e-02	3	2.730e+02	2.546E+00	This study	LT-AF-Z:LP-DIR-AF	g	577	u	2.730e+02		pmagpy-4.1.5	2013-08-19T00:00:00Z	3.0552e-05
ST15:LP-DIR-AF4	ST15:LP-DIR-AF	ST15	88	-63	2.500e-02	4	2.730e+02	2.132E+00	This study	LT-AF-Z:LP-DIR-AF	g	578	u	2.730e+02		pmagpy-4.1.5	2013-08-19T00:00:00Z	2.5584e-05
ST15:LP-DIR-AF5	ST15:LP-DIR-AF	ST15	97	-63	3.000e-02	5	2.730e+02	1.778E+00	This study	LT-AF-Z:LP-DIR-AF	g	579	u	2.730e+02		pmagpy-4.1.5	2013-08-19T00:00:00Z	2.1336e-05
ST15:LP-DIR-AF6	ST15:LP-DIR-AF	ST15	95	-61	4.000e-02	6	2.730e+02	1.357E+00	This study	LT-AF-Z:LP-DIR-AF	g	580	u	2.730e+02		pmagpy-4.1.5	2013-08-19T00:00:00Z	1.6284e-05
ST15:LP-DIR-AF7	ST15:LP-DIR-AF	ST15	96	-59	5.000e-02	7	2.730e+02	977.0E-03	This study	LT-AF-Z:LP-DIR-AF	g	581	u	2.730e+02		pmagpy-4.1.5	2013-08-19T00:00:00Z	1.1724e-05
ST15:LP-DIR-AF8	ST15:LP-DIR-AF	ST15	97	-56	6.000e-02	8	2.730e+02	748.7E-03	This study	LT-AF-Z:LP-DIR-AF	g	582	u	2.730e+02		pmagpy-4.1.5	2013-08-19T00:00:00Z	8.9844e-06
ST15:LP-DIR-AF9	ST15:LP-DIR-AF	ST15	99	-54	7.000e-02	9	2.730e+02	588.6E-03	This study	LT-AF-Z:LP-DIR-AF	g	583	u	2.730e+02		pmagpy-4.1.5	2013-08-19T00:00:00Z	7.0632e-06
ST15:LP-DIR-AF10	ST15:LP-DIR-AF	ST15	102	-50	8.000e-02	10	2.730e+02	487.0E-03	This study	LT-AF-Z:LP-DIR-AF	g	584	u	2.730e+02		pmagpy-4.1.5	2013-08-19T00:00:00Z	5.844e-06
ST18:LP-DIR-AF0	ST18:LP-DIR-AF	ST18	112	14	0	0	2.730e+02	4.585E+00	This study	LT-NO:LP-DIR-AF	g	585	u	2.730e+02		pmagpy-4.1.5	2013-08-20T00:00:00Z	5.502e-05
ST18:LP-DIR-AF1	ST18:LP-DIR-AF	ST18	97	-39	1.000e-02	1	2.730e+02	2.722E+00	This study	LT-AF-Z:LP-DIR-AF	g	586	u	2.730e+02		pmagpy-4.1.5	2013-08-20T00:00:00Z	3.2664e-05
ST18:LP-DIR-AF2	ST18:LP-DIR-AF	ST18	100	-48	1.500e-02	2	2.730e+02	2.340E+00	This study	LT-AF-Z:LP-DIR-AF	g	587	u	2.730e+02		pmagpy-4.1.5	2013-08-20T00:00:00Z	2.808e-05
ST18:LP-DIR-AF3	ST18:LP-DIR-AF	ST18	100	-52	2.000e-02	3	2.730e+02	2.043E+00	This study	LT-AF-Z:LP-DIR-AF	g	588	u	2.730e+02		pmagpy-4.1.5	2013-08-20T00:00:00Z	2.4516000000000004e-05
ST18:LP-DIR-AF4	ST18:LP-DIR-AF	ST18	102	-54	2.500e-02	4	2.730e+02	1.790E+00	This study	LT-AF-Z:LP-DIR-AF	g	589	u	2.730e+02		pmagpy-4.1.5	2013-08-20T00:00:00Z	2.148e-05
ST18:LP-DIR-AF5	ST18:LP-DIR-AF	ST18	101	-55	3.000e-02	5	2.730e+02	1.514E+00	This study	LT-AF-Z:LP-DIR-AF	g	590	u	2.730e+02		pmagpy-4.1.5	2013-08-20T00:00:00Z	1.8168e-05
ST18:LP-DIR-AF6	ST18:LP-DIR-AF	ST18	106	-56	4.000e-02	6	2.730e+02	1.014E+00	This study	LT-AF-Z:LP-DIR-AF	g	591	u	2.730e+02		pmagpy-4.1.5	2013-08-20T00:00:00Z	1.2168000000000001e-05
ST18:LP-DIR-AF7	ST18:LP-DIR-AF	ST18	109	-57	5.000e-02	7	2.730e+02	593.0E-03	This study	LT-AF-Z:LP-DIR-AF	g	592	u	2.730e+02		pmagpy-4.1.5	2013-08-20T00:00:00Z	7.116e-06
ST18:LP-DIR-AF8	ST18:LP-DIR-AF	ST18	112	-56	6.000e-02	8	2.730e+02	375.1E-03	This study	LT-AF-Z:LP-DIR-AF	g	593	u	2.730e+02		pmagpy-4.1.5	2013-08-20T00:00:00Z	4.5012e-06
ST22:LP-DIR-AF0	ST22:LP-DIR-AF	ST22	193	-55	0	0	2.730e+02	3.529E+00	This study	LT-NO:LP-DIR-AF	g	594	u	2.730e+02		pmagpy-4.1.5	2013-09-08T00:00:00Z	4.2348e-05
ST22:LP-DIR-AF1	ST22:LP-DIR-AF	ST22	193	-55	1.000e-02	1	2.730e+02	3.036E+00	This study	LT-AF-Z:LP-DIR-AF	g	595	u	2.730e+02		pmagpy-4.1.5	2013-09-08T00:00:00Z	3.6432e-05
ST22:LP-DIR-AF2	ST22:LP-DIR-AF	ST22	189	-56	1.500e-02	2	2.730e+02	2.405E+00	This study	LT-AF-Z:LP-DIR-AF	g	596	u	2.730e+02		pmagpy-4.1.5	2013-09-08T00:00:00Z	2.8859999999999998e-05
ST22:LP-DIR-AF3	ST22:LP-DIR-AF	ST22	194	-52	2.000e-02	3	2.730e+02	1.778E+00	This study	LT-AF-Z:LP-DIR-AF	g	597	u	2.730e+02		pmagpy-4.1.5	2013-09-08T00:00:00Z	2.1336e-05
ST22:LP-DIR-AF4	ST22:LP-DIR-AF	ST22	195	-49	2.500e-02	4	2.730e+02	1.269E+00	This study	LT-AF-Z:LP-DIR-AF	g	598	u	2.730e+02		pmagpy-4.1.5	2013-09-08T00:00:00Z	1.5227999999999999e-05
ST22:LP-DIR-AF5	ST22:LP-DIR-AF	ST22	201	-48	3.000e-02	5	2.730e+02	916.5E-03	This study	LT-AF-Z:LP-DIR-AF	g	599	u	2.730e+02		pmagpy-4.1.5	2013-09-08T00:00:00Z	1.0998e-05
ST22:LP-DIR-AF6	ST22:LP-DIR-AF	ST22	190	-51	4.000e-02	6	2.730e+02	539.3E-03	This study	LT-AF-Z:LP-DIR-AF	g	600	u	2.730e+02		pmagpy-4.1.5	2013-09-08T00:00:00Z	6.4716e-06
ST22:LP-DIR-AF7	ST22:LP-DIR-AF	ST22	184	-57	5.000e-02	7	2.730e+02	403.1E-03	This study	LT-AF-Z:LP-DIR-AF	g	601	u	2.730e+02		pmagpy-4.1.5	2013-09-08T00:00:00Z	4.8372e-06
ST22:LP-DIR-AF8	ST22:LP-DIR-AF	ST22	186	-61	6.000e-02	8	2.730e+02	337.3E-03	This study	LT-AF-Z:LP-DIR-AF	g	602	u	2.730e+02		pmagpy-4.1.5	2013-09-08T00:00:00Z	4.0476e-06
ST23B:LP-DIR-AF0	ST23B:LP-DIR-AF	ST23B	125	-55	0	0	2.730e+02	9.453E+00	This study	LT-NO:LP-DIR-AF	g	603	u	2.730e+02		pmagpy-4.1.5	2013-08-29T00:00:00Z	0.00011343599999999999
ST23B:LP-DIR-AF1	ST23B:LP-DIR-AF	ST23B	125	-56	1.000e-02	1	2.730e+02	8.439E+00	This study	LT-AF-Z:LP-DIR-AF	g	604	u	2.730e+02		pmagpy-4.1.5	2013-08-29T00:00:00Z	0.00010126800000000001
ST23B:LP-DIR-AF2	ST23B:LP-DIR-AF	ST23B	123	-55	1.500e-02	2	2.730e+02	7.008E+00	This study	LT-AF-Z:LP-DIR-AF	g	605	u	2.730e+02		pmagpy-4.1.5	2013-08-29T00:00:00Z	8.4096e-05
ST23B:LP-DIR-AF3	ST23B:LP-DIR-AF	ST23B	127	-54	2.000e-02	3	2.730e+02	5.531E+00	This study	LT-AF-Z:LP-DIR-AF	g	606	u	2.730e+02		pmagpy-4.1.5	2013-08-29T00:00:00Z	6.6372e-05
ST23B:LP-DIR-AF4	ST23B:LP-DIR-AF	ST23B	125	-54	2.500e-02	4	2.730e+02	4.313E+00	This study	LT-AF-Z:LP-DIR-AF	g	607	u	2.730e+02		pmagpy-4.1.5	2013-08-29T00:00:00Z	5.1756e-05
ST23B:LP-DIR-AF5	ST23B:LP-DIR-AF	ST23B	126	-54	3.000e-02	5	2.730e+02	3.472E+00	This study	LT-AF-Z:LP-DIR-AF	g	608	u	2.730e+02		pmagpy-4.1.5	2013-08-29T00:00:00Z	4.1664e-05
ST23B:LP-DIR-AF6	ST23B:LP-DIR-AF	ST23B	122	-55	4.000e-02	6	2.730e+02	2.619E+00	This study	LT-AF-Z:LP-DIR-AF	g	609	u	2.730e+02		pmagpy-4.1.5	2013-08-29T00:00:00Z	3.1428000000000005e-05
ST23B:LP-DIR-AF7	ST23B:LP-DIR-AF	ST23B	119	-57	5.000e-02	7	2.730e+02	2.291E+00	This study	LT-AF-Z:LP-DIR-AF	g	610	u	2.730e+02		pmagpy-4.1.5	2013-08-29T00:00:00Z	2.7492e-05
ST23B:LP-DIR-AF8	ST23B:LP-DIR-AF	ST23B	115	-58	6.000e-02	8	2.730e+02	2.137E+00	This study	LT-AF-Z:LP-DIR-AF	g	611	u	2.730e+02		pmagpy-4.1.5	2013-08-29T00:00:00Z	2.5644e-05
ST23B:LP-DIR-AF9	ST23B:LP-DIR-AF	ST23B	114	-58	7.000e-02	9	2.730e+02	2.045E+00	This study	LT-AF-Z:LP-DIR-AF	g	612	u	2.730e+02		pmagpy-4.1.5	2013-08-29T00:00:00Z	2.454e-05
ST23B:LP-DIR-AF10	ST23B:LP-DIR-AF	ST23B	116	-58	8.000e-02	10	2.730e+02	1.997E+00	This study	LT-AF-Z:LP-DIR-AF	g	613	u	2.730e+02		pmagpy-4.1.5	2013-08-29T00:00:00Z	2.3964000000000003e-05
ST27:LP-DIR-AF0	ST27:LP-DIR-AF	ST27	167	-52	0	0	2.730e+02	4.448E+00	This study	LT-NO:LP-DIR-AF	g	614	u	2.730e+02		pmagpy-4.1.5	2013-09-08T00:00:00Z	5.3376000000000005e-05
ST27:LP-DIR-AF1	ST27:LP-DIR-AF	ST27	171	-58	1.000e-02	1	2.730e+02	4.794E+00	This study	LT-AF-Z:LP-DIR-AF	g	615	u	2.730e+02		pmagpy-4.1.5	2013-09-08T00:00:00Z	5.7527999999999995e-05
ST27:LP-DIR-AF2	ST27:LP-DIR-AF	ST27	172	-60	1.500e-02	2	2.730e+02	4.538E+00	This study	LT-AF-Z:LP-DIR-AF	g	616	u	2.730e+02		pmagpy-4.1.5	2013-09-08T00:00:00Z	5.4456e-05
ST27:LP-DIR-AF3	ST27:LP-DIR-AF	ST27	172	-62	2.000e-02	3	2.730e+02	4.099E+00	This study	LT-AF-Z:LP-DIR-AF	g	617	u	2.730e+02		pmagpy-4.1.5	2013-09-08T00:00:00Z	4.9188000000000004e-05
ST27:LP-DIR-AF4	ST27:LP-DIR-AF	ST27	171	-63	2.500e-02	4	2.730e+02	3.557E+00	This study	LT-AF-Z:LP-DIR-AF	g	618	u	2.730e+02		pmagpy-4.1.5	2013-09-08T00:00:00Z	4.2684e-05
ST27:LP-DIR-AF5	ST27:LP-DIR-AF	ST27	173	-62	3.000e-02	5	2.730e+02	3.043E+00	This study	LT-AF-Z:LP-DIR-AF	g	619	u	2.730e+02		pmagpy-4.1.5	2013-09-08T00:00:00Z	3.6516e-05
ST27:LP-DIR-AF6	ST27:LP-DIR-AF	ST27	168	-62	4.000e-02	6	2.730e+02	2.230E+00	This study	LT-AF-Z:LP-DIR-AF	g	620	u	2.730e+02		pmagpy-4.1.5	2013-09-08T00:00:00Z	2.676e-05
ST27:LP-DIR-AF7	ST27:LP-DIR-AF	ST27	171	-63	5.000e-02	7	2.730e+02	1.637E+00	This study	LT-AF-Z:LP-DIR-AF	g	621	u	2.730e+02		pmagpy-4.1.5	2013-09-08T00:00:00Z	1.9644e-05
ST27:LP-DIR-AF8	ST27:LP-DIR-AF	ST27	172	-63	6.000e-02	8	2.730e+02	1.258E+00	This study	LT-AF-Z:LP-DIR-AF	g	622	u	2.730e+02		pmagpy-4.1.5	2013-09-08T00:00:00Z	1.5096e-05
ST27:LP-DIR-AF9	ST27:LP-DIR-AF	ST27	173	-62	7.000e-02	9	2.730e+02	1.028E+00	This study	LT-AF-Z:LP-DIR-AF	g	623	u	2.730e+02		pmagpy-4.1.5	2013-09-08T00:00:00Z	1.2336e-05
ST27:LP-DIR-AF10	ST27:LP-DIR-AF	ST27	176	-62	8.000e-02	10	2.730e+02	830.5E-03	This study	LT-AF-Z:LP-DIR-AF	g	624	u	2.730e+02		pmagpy-4.1.5	2013-09-08T00:00:00Z	9.966e-06
ST27:LP-DIR-AF11	ST27:LP-DIR-AF	ST27	167	-62	9.000e-02	11	2.730e+02	682.4E-03	This study	LT-AF-Z:LP-DIR-AF	g	625	u	2.730e+02		pmagpy-4.1.5	2013-09-08T00:00:00Z	8.1888e-06
