tab	measurements
citations	description	dir_csd	dir_dec	dir_inc	experiment	magn_moment	magn_volume	meas_n_orient	meas_temp	measurement	method_codes	quality	sequence	software_packages	specimen	standard	timestamp	treat_ac_field	treat_step_num	treat_temp
This study			318.0	25.0	RQ31_LP-DIR-AF	1.5288000000000003e-06	0.1274		273.0	RQ31_LP-DIR-AF9	LT-AF-Z:LP-DIR-AF	g	422	pmagpy-4.2.19	RQ31	u	2013-08-28T00:00:00Z	0.07	9	273.0
This study			308.0	18.0	RQ31_LP-DIR-AF	1.5768e-06	0.1314		273.0	RQ31_LP-DIR-AF10	LT-AF-Z:LP-DIR-AF	g	423	pmagpy-4.2.19	RQ31	u	2013-08-28T00:00:00Z	0.08	10	273.0
This study			299.0	11.0	RQ31_LP-DIR-AF	1.5708e-06	0.1309		273.0	RQ31_LP-DIR-AF11	LT-AF-Z:LP-DIR-AF	g	424	pmagpy-4.2.19	RQ31	u	2013-08-28T00:00:00Z	0.09	11	273.0
This study			300.0	13.0	RQ31_LP-DIR-AF	1.614e-06	0.1345		273.0	RQ31_LP-DIR-AF12	LT-AF-Z:LP-DIR-AF	g	425	pmagpy-4.2.19	RQ31	u	2013-08-28T00:00:00Z	0.1	12	273.0
This study			296.0	7.0	RQ31_LP-DIR-AF	1.5528e-06	0.1294		273.0	RQ31_LP-DIR-AF13	LT-AF-Z:LP-DIR-AF	g	426	pmagpy-4.2.19	RQ31	u	2013-08-29T00:00:00Z	0.11	13	273.0
This study			300.0	6.0	RQ31_LP-DIR-AF	1.6068e-06	0.1339		273.0	RQ31_LP-DIR-AF14	LT-AF-Z:LP-DIR-AF	g	427	pmagpy-4.2.19	RQ31	u	2013-08-29T00:00:00Z	0.12	14	273.0
This study			314.0	35.0	RQ31_LP-DIR-AF	1.03404e-05	0.8617		273.0	RQ31_LP-DIR-AF15	LT-AF-Z:LP-DIR-AF	g	428	pmagpy-4.2.19	RQ31	u	2013-08-29T00:00:00Z	0.14	15	273.0
This study			341.0	60.0	RQ32_LP-DIR-AF	5.0868e-06	0.4239		273.0	RQ32_LP-DIR-AF0	LT-NO:LP-DIR-AF	g	429	pmagpy-4.2.19	RQ32	u	2013-08-29T00:00:00Z	0.0	0	273.0
This study			315.0	37.0	RQ32_LP-DIR-AF	5.154000000000001e-07	0.04295		273.0	RQ32_LP-DIR-AF1	LT-AF-Z:LP-DIR-AF	g	430	pmagpy-4.2.19	RQ32	u	2013-09-01T00:00:00Z	0.01	1	273.0
This study			314.0	39.0	RQ32_LP-DIR-AF	1.2108e-07	0.01009		273.0	RQ32_LP-DIR-AF2	LT-AF-Z:LP-DIR-AF	g	431	pmagpy-4.2.19	RQ32	u	2013-09-01T00:00:00Z	0.015	2	273.0
This study			135.0	-31.0	RQ32_LP-DIR-AF	1.23e-07	0.01025		273.0	RQ32_LP-DIR-AF3	LT-AF-Z:LP-DIR-AF	g	432	pmagpy-4.2.19	RQ32	u	2013-09-01T00:00:00Z	0.02	3	273.0
This study			137.0	-33.0	RQ32_LP-DIR-AF	1.812e-07	0.0151		273.0	RQ32_LP-DIR-AF4	LT-AF-Z:LP-DIR-AF	g	433	pmagpy-4.2.19	RQ32	u	2013-09-01T00:00:00Z	0.025	4	273.0
This study			135.0	-31.0	RQ32_LP-DIR-AF	2.5284000000000003e-07	0.02107		273.0	RQ32_LP-DIR-AF5	LT-AF-Z:LP-DIR-AF	g	434	pmagpy-4.2.19	RQ32	u	2013-09-01T00:00:00Z	0.03	5	273.0
This study			136.0	-34.0	RQ32_LP-DIR-AF	3.6624000000000003e-07	0.03052		273.0	RQ32_LP-DIR-AF6	LT-AF-Z:LP-DIR-AF	g	435	pmagpy-4.2.19	RQ32	u	2013-09-01T00:00:00Z	0.04	6	273.0
This study			135.0	-33.0	RQ32_LP-DIR-AF	3.198e-07	0.02665		273.0	RQ32_LP-DIR-AF7	LT-AF-Z:LP-DIR-AF	g	436	pmagpy-4.2.19	RQ32	u	2013-09-01T00:00:00Z	0.05	7	273.0
This study			135.0	-33.0	RQ32_LP-DIR-AF	3.6144e-07	0.030119999999999997		273.0	RQ32_LP-DIR-AF8	LT-AF-Z:LP-DIR-AF	g	437	pmagpy-4.2.19	RQ32	u	2013-09-01T00:00:00Z	0.06	8	273.0
This study			135.0	-34.0	RQ32_LP-DIR-AF	5.0688e-07	0.04224		273.0	RQ32_LP-DIR-AF9	LT-AF-Z:LP-DIR-AF	g	438	pmagpy-4.2.19	RQ32	u	2013-09-01T00:00:00Z	0.07	9	273.0
This study			137.0	-33.0	RQ32_LP-DIR-AF	4.3692e-07	0.036410000000000005		273.0	RQ32_LP-DIR-AF10	LT-AF-Z:LP-DIR-AF	g	439	pmagpy-4.2.19	RQ32	u	2013-09-01T00:00:00Z	0.08	10	273.0
This study			25.0	42.0	RQ33_LP-DIR-AF	1.01376e-05	0.8448		273.0	RQ33_LP-DIR-AF0	LT-NO:LP-DIR-AF	g	440	pmagpy-4.2.19	RQ33	u	2013-08-27T00:00:00Z	0.0	0	273.0
This study			14.0	36.0	RQ33_LP-DIR-AF	1.2564e-05	1.047		273.0	RQ33_LP-DIR-AF1	LT-AF-Z:LP-DIR-AF	g	441	pmagpy-4.2.19	RQ33	u	2013-08-27T00:00:00Z	0.01	1	273.0
This study			14.0	34.0	RQ33_LP-DIR-AF	1.15368e-05	0.9614		273.0	RQ33_LP-DIR-AF2	LT-AF-Z:LP-DIR-AF	g	442	pmagpy-4.2.19	RQ33	u	2013-08-27T00:00:00Z	0.015	2	273.0
This study			11.0	34.0	RQ33_LP-DIR-AF	1.02948e-05	0.8579		273.0	RQ33_LP-DIR-AF3	LT-AF-Z:LP-DIR-AF	g	443	pmagpy-4.2.19	RQ33	u	2013-08-27T00:00:00Z	0.02	3	273.0
This study			13.0	34.0	RQ33_LP-DIR-AF	9.0672e-06	0.7556		273.0	RQ33_LP-DIR-AF4	LT-AF-Z:LP-DIR-AF	g	444	pmagpy-4.2.19	RQ33	u	2013-08-27T00:00:00Z	0.025	4	273.0
This study			10.0	34.0	RQ33_LP-DIR-AF	7.9716e-06	0.6643		273.0	RQ33_LP-DIR-AF5	LT-AF-Z:LP-DIR-AF	g	445	pmagpy-4.2.19	RQ33	u	2013-08-27T00:00:00Z	0.03	5	273.0
This study			8.0	33.0	RQ33_LP-DIR-AF	6.3204e-06	0.5267		273.0	RQ33_LP-DIR-AF6	LT-AF-Z:LP-DIR-AF	g	446	pmagpy-4.2.19	RQ33	u	2013-08-27T00:00:00Z	0.04	6	273.0
This study			5.0	32.0	RQ33_LP-DIR-AF	5.0999999999999995e-06	0.425		273.0	RQ33_LP-DIR-AF7	LT-AF-Z:LP-DIR-AF	g	447	pmagpy-4.2.19	RQ33	u	2013-08-27T00:00:00Z	0.05	7	273.0
This study			359.0	32.0	RQ33_LP-DIR-AF	4.1952e-06	0.3496		273.0	RQ33_LP-DIR-AF8	LT-AF-Z:LP-DIR-AF	g	448	pmagpy-4.2.19	RQ33	u	2013-08-27T00:00:00Z	0.06	8	273.0
This study			351.0	30.0	RQ33_LP-DIR-AF	3.5436000000000007e-06	0.2953		273.0	RQ33_LP-DIR-AF9	LT-AF-Z:LP-DIR-AF	g	449	pmagpy-4.2.19	RQ33	u	2013-08-27T00:00:00Z	0.07	9	273.0
This study			344.0	30.0	RQ33_LP-DIR-AF	3.0407999999999998e-06	0.2534		273.0	RQ33_LP-DIR-AF10	LT-AF-Z:LP-DIR-AF	g	450	pmagpy-4.2.19	RQ33	u	2013-08-27T00:00:00Z	0.08	10	273.0
This study			334.0	25.0	RQ33_LP-DIR-AF	2.6951999999999996e-06	0.2246		273.0	RQ33_LP-DIR-AF11	LT-AF-Z:LP-DIR-AF	g	451	pmagpy-4.2.19	RQ33	u	2013-08-27T00:00:00Z	0.09	11	273.0
This study			326.0	24.0	RQ33_LP-DIR-AF	2.5176e-06	0.2098		273.0	RQ33_LP-DIR-AF12	LT-AF-Z:LP-DIR-AF	g	452	pmagpy-4.2.19	RQ33	u	2013-08-27T00:00:00Z	0.1	12	273.0
This study			324.0	26.0	RQ33_LP-DIR-AF	2.2416e-06	0.1868		273.0	RQ33_LP-DIR-AF13	LT-AF-Z:LP-DIR-AF	g	453	pmagpy-4.2.19	RQ33	u	2013-08-29T00:00:00Z	0.11	13	273.0
This study			323.0	17.0	RQ33_LP-DIR-AF	2.1756e-06	0.1813		273.0	RQ33_LP-DIR-AF14	LT-AF-Z:LP-DIR-AF	g	454	pmagpy-4.2.19	RQ33	u	2013-08-29T00:00:00Z	0.12	14	273.0
This study			315.0	35.0	RQ33_LP-DIR-AF	2.0736e-05	1.7280000000000002		273.0	RQ33_LP-DIR-AF15	LT-AF-Z:LP-DIR-AF	g	455	pmagpy-4.2.19	RQ33	u	2013-08-29T00:00:00Z	0.14	15	273.0
This study			40.0	53.0	RQ35_LP-DIR-AF	6.1308000000000015e-06	0.5109		273.0	RQ35_LP-DIR-AF0	LT-NO:LP-DIR-AF	g	456	pmagpy-4.2.19	RQ35	u	2013-08-26T00:00:00Z	0.0	0	273.0
This study			26.0	43.0	RQ35_LP-DIR-AF	7.1004e-06	0.5917		273.0	RQ35_LP-DIR-AF1	LT-AF-Z:LP-DIR-AF	g	457	pmagpy-4.2.19	RQ35	u	2013-08-26T00:00:00Z	0.01	1	273.0
This study			24.0	41.0	RQ35_LP-DIR-AF	6.140400000000001e-06	0.5117		273.0	RQ35_LP-DIR-AF2	LT-AF-Z:LP-DIR-AF	g	458	pmagpy-4.2.19	RQ35	u	2013-08-26T00:00:00Z	0.015	2	273.0
This study			21.0	40.0	RQ35_LP-DIR-AF	5.196e-06	0.433		273.0	RQ35_LP-DIR-AF3	LT-AF-Z:LP-DIR-AF	g	459	pmagpy-4.2.19	RQ35	u	2013-08-26T00:00:00Z	0.02	3	273.0
This study			28.0	31.0	RQ35_LP-DIR-AF	4.3056e-06	0.3588		273.0	RQ35_LP-DIR-AF4	LT-AF-Z:LP-DIR-AF	g	460	pmagpy-4.2.19	RQ35	u	2013-08-29T00:00:00Z	0.025	4	273.0
This study			21.0	39.0	RQ35_LP-DIR-AF	3.9287999999999996e-06	0.3274		273.0	RQ35_LP-DIR-AF5	LT-AF-Z:LP-DIR-AF	g	461	pmagpy-4.2.19	RQ35	u	2013-08-29T00:00:00Z	0.03	5	273.0
This study			15.0	38.0	RQ35_LP-DIR-AF	3.184800000000001e-06	0.2654		273.0	RQ35_LP-DIR-AF6	LT-AF-Z:LP-DIR-AF	g	462	pmagpy-4.2.19	RQ35	u	2013-08-29T00:00:00Z	0.04	6	273.0
This study			5.0	34.0	RQ35_LP-DIR-AF	2.5559999999999998e-06	0.213		273.0	RQ35_LP-DIR-AF7	LT-AF-Z:LP-DIR-AF	g	463	pmagpy-4.2.19	RQ35	u	2013-08-29T00:00:00Z	0.05	7	273.0
This study			356.0	32.0	RQ35_LP-DIR-AF	2.214e-06	0.1845		273.0	RQ35_LP-DIR-AF8	LT-AF-Z:LP-DIR-AF	g	464	pmagpy-4.2.19	RQ35	u	2013-08-29T00:00:00Z	0.06	8	273.0
This study			349.0	29.0	RQ35_LP-DIR-AF	1.998e-06	0.1665		273.0	RQ35_LP-DIR-AF9	LT-AF-Z:LP-DIR-AF	g	465	pmagpy-4.2.19	RQ35	u	2013-08-29T00:00:00Z	0.07	9	273.0
This study			341.0	32.0	RQ35_LP-DIR-AF	1.9272e-06	0.1606		273.0	RQ35_LP-DIR-AF10	LT-AF-Z:LP-DIR-AF	g	466	pmagpy-4.2.19	RQ35	u	2013-08-29T00:00:00Z	0.08	10	273.0
This study			339.0	26.0	RQ35_LP-DIR-AF	1.7256000000000005e-06	0.1438		273.0	RQ35_LP-DIR-AF11	LT-AF-Z:LP-DIR-AF	g	467	pmagpy-4.2.19	RQ35	u	2013-08-29T00:00:00Z	0.09	11	273.0
This study			332.0	20.0	RQ35_LP-DIR-AF	1.7412000000000004e-06	0.1451		273.0	RQ35_LP-DIR-AF12	LT-AF-Z:LP-DIR-AF	g	468	pmagpy-4.2.19	RQ35	u	2013-08-29T00:00:00Z	0.1	12	273.0
This study			323.0	24.0	RQ35_LP-DIR-AF	1.6668e-06	0.1389		273.0	RQ35_LP-DIR-AF13	LT-AF-Z:LP-DIR-AF	g	469	pmagpy-4.2.19	RQ35	u	2013-08-29T00:00:00Z	0.11	13	273.0
This study			320.0	22.0	RQ35_LP-DIR-AF	1.7580000000000002e-06	0.1465		273.0	RQ35_LP-DIR-AF14	LT-AF-Z:LP-DIR-AF	g	470	pmagpy-4.2.19	RQ35	u	2013-08-29T00:00:00Z	0.12	14	273.0
This study			298.0	30.0	RQ35_LP-DIR-AF	1.2767999999999999e-05	1.064		273.0	RQ35_LP-DIR-AF15	LT-AF-Z:LP-DIR-AF	g	471	pmagpy-4.2.19	RQ35	u	2013-08-29T00:00:00Z	0.14	15	273.0
This study			90.0	38.0	RQ36_LP-DIR-AF	5.2127999999999995e-06	0.4344		273.0	RQ36_LP-DIR-AF0	LT-NO:LP-DIR-AF	g	472	pmagpy-4.2.19	RQ36	u	2013-08-25T00:00:00Z	0.0	0	273.0
This study			81.0	28.0	RQ36_LP-DIR-AF	7.0188e-06	0.5849		273.0	RQ36_LP-DIR-AF1	LT-AF-Z:LP-DIR-AF	g	473	pmagpy-4.2.19	RQ36	u	2013-08-25T00:00:00Z	0.01	1	273.0
This study			78.0	27.0	RQ36_LP-DIR-AF	6.1644000000000015e-06	0.5137		273.0	RQ36_LP-DIR-AF2	LT-AF-Z:LP-DIR-AF	g	474	pmagpy-4.2.19	RQ36	u	2013-08-25T00:00:00Z	0.015	2	273.0
This study			77.0	24.0	RQ36_LP-DIR-AF	5.301599999999999e-06	0.4418		273.0	RQ36_LP-DIR-AF3	LT-AF-Z:LP-DIR-AF	g	475	pmagpy-4.2.19	RQ36	u	2013-08-25T00:00:00Z	0.02	3	273.0
This study			79.0	26.0	RQ36_LP-DIR-AF	4.5228e-06	0.3769		273.0	RQ36_LP-DIR-AF4	LT-AF-Z:LP-DIR-AF	g	476	pmagpy-4.2.19	RQ36	u	2013-08-25T00:00:00Z	0.025	4	273.0
This study			76.0	26.0	RQ36_LP-DIR-AF	3.8856e-06	0.3238		273.0	RQ36_LP-DIR-AF5	LT-AF-Z:LP-DIR-AF	g	477	pmagpy-4.2.19	RQ36	u	2013-08-25T00:00:00Z	0.03	5	273.0
This study			81.0	26.0	RQ36_LP-DIR-AF	3.0588000000000007e-06	0.2549		273.0	RQ36_LP-DIR-AF6	LT-AF-Z:LP-DIR-AF	g	478	pmagpy-4.2.19	RQ36	u	2013-08-25T00:00:00Z	0.04	6	273.0
This study			79.0	25.0	RQ36_LP-DIR-AF	2.2476e-06	0.1873		273.0	RQ36_LP-DIR-AF7	LT-AF-Z:LP-DIR-AF	g	479	pmagpy-4.2.19	RQ36	u	2013-08-25T00:00:00Z	0.05	7	273.0
This study			76.0	28.0	RQ36_LP-DIR-AF	1.7184e-06	0.1432		273.0	RQ36_LP-DIR-AF8	LT-AF-Z:LP-DIR-AF	g	480	pmagpy-4.2.19	RQ36	u	2013-08-25T00:00:00Z	0.06	8	273.0
This study			76.0	26.0	RQ36_LP-DIR-AF	1.3332e-06	0.1111		273.0	RQ36_LP-DIR-AF9	LT-AF-Z:LP-DIR-AF	g	481	pmagpy-4.2.19	RQ36	u	2013-08-25T00:00:00Z	0.07	9	273.0
This study			77.0	31.0	RQ36_LP-DIR-AF	1.02432e-06	0.08536		273.0	RQ36_LP-DIR-AF10	LT-AF-Z:LP-DIR-AF	g	482	pmagpy-4.2.19	RQ36	u	2013-08-25T00:00:00Z	0.08	10	273.0
This study			345.0	60.0	RQ37B_LP-DIR-AF	3.2952e-06	0.2746		273.0	RQ37B_LP-DIR-AF0	LT-NO:LP-DIR-AF	g	483	pmagpy-4.2.19	RQ37B	u	2013-08-29T00:00:00Z	0.0	0	273.0
This study			136.0	-34.0	RQ37B_LP-DIR-AF	4.6056000000000004e-07	0.038380000000000004		273.0	RQ37B_LP-DIR-AF1	LT-AF-Z:LP-DIR-AF	g	484	pmagpy-4.2.19	RQ37B	u	2013-09-01T00:00:00Z	0.01	1	273.0
This study			135.0	-34.0	RQ37B_LP-DIR-AF	5.657999999999999e-07	0.04715		273.0	RQ37B_LP-DIR-AF2	LT-AF-Z:LP-DIR-AF	g	485	pmagpy-4.2.19	RQ37B	u	2013-09-01T00:00:00Z	0.015	2	273.0
This study			135.0	-35.0	RQ37B_LP-DIR-AF	6.256800000000001e-07	0.05214		273.0	RQ37B_LP-DIR-AF3	LT-AF-Z:LP-DIR-AF	g	486	pmagpy-4.2.19	RQ37B	u	2013-09-01T00:00:00Z	0.02	3	273.0
This study			135.0	-35.0	RQ37B_LP-DIR-AF	5.973599999999999e-07	0.04978		273.0	RQ37B_LP-DIR-AF4	LT-AF-Z:LP-DIR-AF	g	487	pmagpy-4.2.19	RQ37B	u	2013-09-01T00:00:00Z	0.025	4	273.0
This study			135.0	-34.0	RQ37B_LP-DIR-AF	5.2044e-07	0.04337		273.0	RQ37B_LP-DIR-AF5	LT-AF-Z:LP-DIR-AF	g	488	pmagpy-4.2.19	RQ37B	u	2013-09-01T00:00:00Z	0.03	5	273.0
This study			135.0	-34.0	RQ37B_LP-DIR-AF	5.1492e-07	0.042910000000000004		273.0	RQ37B_LP-DIR-AF6	LT-AF-Z:LP-DIR-AF	g	489	pmagpy-4.2.19	RQ37B	u	2013-09-01T00:00:00Z	0.04	6	273.0
This study			135.0	-34.0	RQ37B_LP-DIR-AF	4.7256e-07	0.03938		273.0	RQ37B_LP-DIR-AF7	LT-AF-Z:LP-DIR-AF	g	490	pmagpy-4.2.19	RQ37B	u	2013-09-01T00:00:00Z	0.05	7	273.0
This study			135.0	-35.0	RQ37B_LP-DIR-AF	4.5768e-07	0.03814		273.0	RQ37B_LP-DIR-AF8	LT-AF-Z:LP-DIR-AF	g	491	pmagpy-4.2.19	RQ37B	u	2013-09-01T00:00:00Z	0.06	8	273.0
This study			135.0	-34.0	RQ37B_LP-DIR-AF	3.4643999999999997e-07	0.02887		273.0	RQ37B_LP-DIR-AF9	LT-AF-Z:LP-DIR-AF	g	492	pmagpy-4.2.19	RQ37B	u	2013-09-01T00:00:00Z	0.07	9	273.0
This study			136.0	-33.0	RQ37B_LP-DIR-AF	4.2696000000000006e-07	0.03558		273.0	RQ37B_LP-DIR-AF10	LT-AF-Z:LP-DIR-AF	g	493	pmagpy-4.2.19	RQ37B	u	2013-09-01T00:00:00Z	0.08	10	273.0
This study			302.0	14.0	RQ41_LP-DIR-AF	6.556800000000001e-06	0.5464		273.0	RQ41_LP-DIR-AF0	LT-NO:LP-DIR-AF	g	494	pmagpy-4.2.19	RQ41	u	2013-08-27T00:00:00Z	0.0	0	273.0
This study			5.0	47.0	RQ41_LP-DIR-AF	8.2788e-06	0.6899		273.0	RQ41_LP-DIR-AF1	LT-AF-Z:LP-DIR-AF	g	495	pmagpy-4.2.19	RQ41	u	2013-08-27T00:00:00Z	0.01	1	273.0
This study			7.0	47.0	RQ41_LP-DIR-AF	7.1832e-06	0.5986		273.0	RQ41_LP-DIR-AF2	LT-AF-Z:LP-DIR-AF	g	496	pmagpy-4.2.19	RQ41	u	2013-08-27T00:00:00Z	0.015	2	273.0
This study			8.0	48.0	RQ41_LP-DIR-AF	6.1224e-06	0.5102		273.0	RQ41_LP-DIR-AF3	LT-AF-Z:LP-DIR-AF	g	497	pmagpy-4.2.19	RQ41	u	2013-08-27T00:00:00Z	0.02	3	273.0
This study			10.0	49.0	RQ41_LP-DIR-AF	5.1948e-06	0.4329		273.0	RQ41_LP-DIR-AF4	LT-AF-Z:LP-DIR-AF	g	498	pmagpy-4.2.19	RQ41	u	2013-08-27T00:00:00Z	0.025	4	273.0
This study			12.0	48.0	RQ41_LP-DIR-AF	4.4616000000000015e-06	0.3718		273.0	RQ41_LP-DIR-AF5	LT-AF-Z:LP-DIR-AF	g	499	pmagpy-4.2.19	RQ41	u	2013-08-27T00:00:00Z	0.03	5	273.0
This study			14.0	48.0	RQ41_LP-DIR-AF	3.3264e-06	0.2772		273.0	RQ41_LP-DIR-AF6	LT-AF-Z:LP-DIR-AF	g	500	pmagpy-4.2.19	RQ41	u	2013-08-27T00:00:00Z	0.04	6	273.0
This study			9.0	47.0	RQ41_LP-DIR-AF	2.6544000000000004e-06	0.2212		273.0	RQ41_LP-DIR-AF7	LT-AF-Z:LP-DIR-AF	g	501	pmagpy-4.2.19	RQ41	u	2013-08-27T00:00:00Z	0.05	7	273.0
This study			2.0	45.0	RQ41_LP-DIR-AF	2.1624000000000003e-06	0.1802		273.0	RQ41_LP-DIR-AF8	LT-AF-Z:LP-DIR-AF	g	502	pmagpy-4.2.19	RQ41	u	2013-08-27T00:00:00Z	0.06	8	273.0
This study			2.0	41.0	RQ41_LP-DIR-AF	1.8263999999999998e-06	0.1522		273.0	RQ41_LP-DIR-AF9	LT-AF-Z:LP-DIR-AF	g	503	pmagpy-4.2.19	RQ41	u	2013-08-27T00:00:00Z	0.07	9	273.0
This study			5.0	37.0	RQ41_LP-DIR-AF	1.5564000000000005e-06	0.1297		273.0	RQ41_LP-DIR-AF10	LT-AF-Z:LP-DIR-AF	g	504	pmagpy-4.2.19	RQ41	u	2013-08-27T00:00:00Z	0.08	10	273.0
This study			358.0	40.0	RQ41_LP-DIR-AF	1.4844e-06	0.1237		273.0	RQ41_LP-DIR-AF11	LT-AF-Z:LP-DIR-AF	g	505	pmagpy-4.2.19	RQ41	u	2013-08-27T00:00:00Z	0.09	11	273.0
This study			345.0	41.0	RQ42_LP-DIR-AF	2.742e-05	2.285		273.0	RQ42_LP-DIR-AF0	LT-NO:LP-DIR-AF	g	506	pmagpy-4.2.19	RQ42	u	2013-08-29T00:00:00Z	0.0	0	273.0
This study			349.0	41.0	RQ42_LP-DIR-AF	2.6544e-05	2.2119999999999997		273.0	RQ42_LP-DIR-AF1	LT-AF-Z:LP-DIR-AF	g	507	pmagpy-4.2.19	RQ42	u	2013-08-29T00:00:00Z	0.01	1	273.0
This study			354.0	40.0	RQ42_LP-DIR-AF	2.352e-05	1.96		273.0	RQ42_LP-DIR-AF2	LT-AF-Z:LP-DIR-AF	g	508	pmagpy-4.2.19	RQ42	u	2013-08-29T00:00:00Z	0.015	2	273.0
This study			353.0	41.0	RQ42_LP-DIR-AF	1.98e-05	1.65		273.0	RQ42_LP-DIR-AF3	LT-AF-Z:LP-DIR-AF	g	509	pmagpy-4.2.19	RQ42	u	2013-08-29T00:00:00Z	0.02	3	273.0
This study			354.0	41.0	RQ42_LP-DIR-AF	1.6320000000000006e-05	1.36		273.0	RQ42_LP-DIR-AF4	LT-AF-Z:LP-DIR-AF	g	510	pmagpy-4.2.19	RQ42	u	2013-08-29T00:00:00Z	0.025	4	273.0
This study			353.0	41.0	RQ42_LP-DIR-AF	1.3344e-05	1.112		273.0	RQ42_LP-DIR-AF5	LT-AF-Z:LP-DIR-AF	g	511	pmagpy-4.2.19	RQ42	u	2013-08-29T00:00:00Z	0.03	5	273.0
This study			350.0	41.0	RQ42_LP-DIR-AF	9.3012e-06	0.7751		273.0	RQ42_LP-DIR-AF6	LT-AF-Z:LP-DIR-AF	g	512	pmagpy-4.2.19	RQ42	u	2013-08-29T00:00:00Z	0.04	6	273.0
This study			347.0	42.0	RQ42_LP-DIR-AF	6.7884e-06	0.5657		273.0	RQ42_LP-DIR-AF7	LT-AF-Z:LP-DIR-AF	g	513	pmagpy-4.2.19	RQ42	u	2013-08-29T00:00:00Z	0.05	7	273.0
This study			342.0	42.0	RQ42_LP-DIR-AF	5.16e-06	0.43		273.0	RQ42_LP-DIR-AF8	LT-AF-Z:LP-DIR-AF	g	514	pmagpy-4.2.19	RQ42	u	2013-08-29T00:00:00Z	0.06	8	273.0
This study			344.0	41.0	RQ42_LP-DIR-AF	4.1352000000000015e-06	0.3446		273.0	RQ42_LP-DIR-AF9	LT-AF-Z:LP-DIR-AF	g	515	pmagpy-4.2.19	RQ42	u	2013-08-29T00:00:00Z	0.07	9	273.0
This study			345.0	41.0	RQ42_LP-DIR-AF	3.3348000000000002e-06	0.2779		273.0	RQ42_LP-DIR-AF10	LT-AF-Z:LP-DIR-AF	g	516	pmagpy-4.2.19	RQ42	u	2013-08-29T00:00:00Z	0.08	10	273.0
This study			342.0	40.0	RQ43_LP-DIR-AF	5.6496e-05	4.708		273.0	RQ43_LP-DIR-AF0	LT-NO:LP-DIR-AF	g	517	pmagpy-4.2.19	RQ43	u	2013-08-28T00:00:00Z	0.0	0	273.0
This study			342.0	43.0	RQ43_LP-DIR-AF	5.3028e-05	4.419		273.0	RQ43_LP-DIR-AF1	LT-AF-Z:LP-DIR-AF	g	518	pmagpy-4.2.19	RQ43	u	2013-08-28T00:00:00Z	0.01	1	273.0
This study			347.0	41.0	RQ43_LP-DIR-AF	4.7076e-05	3.923		273.0	RQ43_LP-DIR-AF2	LT-AF-Z:LP-DIR-AF	g	519	pmagpy-4.2.19	RQ43	u	2013-08-28T00:00:00Z	0.015	2	273.0
This study			346.0	41.0	RQ43_LP-DIR-AF	3.9084e-05	3.2569999999999997		273.0	RQ43_LP-DIR-AF3	LT-AF-Z:LP-DIR-AF	g	520	pmagpy-4.2.19	RQ43	u	2013-08-28T00:00:00Z	0.02	3	273.0
This study			348.0	41.0	RQ43_LP-DIR-AF	3.1656e-05	2.638		273.0	RQ43_LP-DIR-AF4	LT-AF-Z:LP-DIR-AF	g	521	pmagpy-4.2.19	RQ43	u	2013-08-28T00:00:00Z	0.025	4	273.0
This study			345.0	42.0	RQ43_LP-DIR-AF	2.5584e-05	2.1319999999999997		273.0	RQ43_LP-DIR-AF5	LT-AF-Z:LP-DIR-AF	g	522	pmagpy-4.2.19	RQ43	u	2013-08-28T00:00:00Z	0.03	5	273.0
This study			346.0	43.0	RQ43_LP-DIR-AF	1.7556000000000006e-05	1.463		273.0	RQ43_LP-DIR-AF6	LT-AF-Z:LP-DIR-AF	g	523	pmagpy-4.2.19	RQ43	u	2013-08-28T00:00:00Z	0.04	6	273.0
This study			345.0	42.0	RQ43_LP-DIR-AF	1.2672000000000003e-05	1.056		273.0	RQ43_LP-DIR-AF7	LT-AF-Z:LP-DIR-AF	g	524	pmagpy-4.2.19	RQ43	u	2013-08-28T00:00:00Z	0.05	7	273.0
This study			346.0	43.0	RQ43_LP-DIR-AF	9.466799999999999e-06	0.7889		273.0	RQ43_LP-DIR-AF8	LT-AF-Z:LP-DIR-AF	g	525	pmagpy-4.2.19	RQ43	u	2013-08-28T00:00:00Z	0.06	8	273.0
This study			343.0	45.0	RQ43_LP-DIR-AF	7.359600000000001e-06	0.6133		273.0	RQ43_LP-DIR-AF9	LT-AF-Z:LP-DIR-AF	g	526	pmagpy-4.2.19	RQ43	u	2013-08-28T00:00:00Z	0.07	9	273.0
This study			343.0	43.0	RQ43_LP-DIR-AF	5.8548e-06	0.4879		273.0	RQ43_LP-DIR-AF10	LT-AF-Z:LP-DIR-AF	g	527	pmagpy-4.2.19	RQ43	u	2013-08-28T00:00:00Z	0.08	10	273.0
This study			346.0	32.0	RQ45_LP-DIR-AF	3.182400000000001e-05	2.6519999999999997		273.0	RQ45_LP-DIR-AF0	LT-NO:LP-DIR-AF	g	528	pmagpy-4.2.19	RQ45	u	2013-08-29T00:00:00Z	0.0	0	273.0
This study			347.0	32.0	RQ45_LP-DIR-AF	3.0696e-05	2.5580000000000003		273.0	RQ45_LP-DIR-AF1	LT-AF-Z:LP-DIR-AF	g	529	pmagpy-4.2.19	RQ45	u	2013-08-29T00:00:00Z	0.01	1	273.0
