tab 	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	hyst_charging_mode	hyst_loop	hyst_sweep_rate	instrument_codes	magn_mass	magn_moment	magn_r2_det	magn_uncal	magn_volume	magn_x_sigma	magn_xyz_sigma	magn_y_sigma	magn_z_sigma	meas_field_ac	meas_field_dc	meas_freq	meas_n_orient	meas_orient_phi	meas_orient_theta	meas_pos_x	meas_pos_y	meas_pos_z	meas_temp	meas_temp_change	measurement	method_codes	quality	sequence	software_packages	specimen	standard	susc_chi_mass	susc_chi_qdr_mass	susc_chi_qdr_volume	susc_chi_volume	timestamp	treat_ac_field	treat_ac_field_dc_off	treat_ac_field_dc_on	treat_ac_field_decay_rate	treat_dc_field	treat_dc_field_ac_off	treat_dc_field_ac_on	treat_dc_field_decay_rate	treat_dc_field_phi	treat_dc_field_theta	treat_mw_integral	treat_mw_power	treat_mw_time	treat_step_num	treat_temp	treat_temp_dc_off	treat_temp_dc_on	treat_temp_decay_rate
	This study			187.2	85.6	318-U1361A-009H-4A-1-1-LT-AF-Z						1.725e-07																	273		318-U1361A-009H-4A-1-1-LT-AF-Z-1	LT-AF-Z	g	951	pmagpy-2.93	318-U1361A-009H_4A-1.1	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			177.2	80.3	318-U1361A-009H-4A-1-15-LT-AF-Z						1.806e-07																	273		318-U1361A-009H-4A-1-15-LT-AF-Z-1	LT-AF-Z	g	952	pmagpy-2.93	318-U1361A-009H_4A-1.15	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			146.2	85.3	318-U1361A-009H-4A-1-2-LT-AF-Z						1.333e-07																	273		318-U1361A-009H-4A-1-2-LT-AF-Z-1	LT-AF-Z	g	953	pmagpy-2.93	318-U1361A-009H_4A-1.2	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			133.5	76.3	318-U1361A-009H-4A-1-25-LT-AF-Z						1.1460000000000001e-07																	273		318-U1361A-009H-4A-1-25-LT-AF-Z-1	LT-AF-Z	g	954	pmagpy-2.93	318-U1361A-009H_4A-1.25	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			185.3	77.9	318-U1361A-009H-4A-1-3-LT-AF-Z						1.6230000000000002e-07																	273		318-U1361A-009H-4A-1-3-LT-AF-Z-1	LT-AF-Z	g	955	pmagpy-2.93	318-U1361A-009H_4A-1.3	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			261.1	78.2	318-U1361A-009H-4A-1-35-LT-AF-Z						3.001e-07																	273		318-U1361A-009H-4A-1-35-LT-AF-Z-1	LT-AF-Z	g	956	pmagpy-2.93	318-U1361A-009H_4A-1.35	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			305.1	77.7	318-U1361A-009H-4A-1-4-LT-AF-Z						4.968e-07																	273		318-U1361A-009H-4A-1-4-LT-AF-Z-1	LT-AF-Z	g	957	pmagpy-2.93	318-U1361A-009H_4A-1.4	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			315.1	69.5	318-U1361A-009H-4A-1-45-LT-AF-Z						6.251e-07																	273		318-U1361A-009H-4A-1-45-LT-AF-Z-1	LT-AF-Z	g	958	pmagpy-2.93	318-U1361A-009H_4A-1.45	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			281.6	78.1	318-U1361A-009H-5A-0-1-LT-AF-Z						5.269e-07																	273		318-U1361A-009H-5A-0-1-LT-AF-Z-1	LT-AF-Z	g	959	pmagpy-2.93	318-U1361A-009H_5A-0.1	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			273.1	69.6	318-U1361A-009H-5A-0-15-LT-AF-Z						5.238000000000001e-07																	273		318-U1361A-009H-5A-0-15-LT-AF-Z-1	LT-AF-Z	g	960	pmagpy-2.93	318-U1361A-009H_5A-0.15	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			278.7	63.8	318-U1361A-009H-5A-0-2-LT-AF-Z						4.829e-07																	273		318-U1361A-009H-5A-0-2-LT-AF-Z-1	LT-AF-Z	g	961	pmagpy-2.93	318-U1361A-009H_5A-0.2	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			273.4	60.4	318-U1361A-009H-5A-0-25-LT-AF-Z						3.48e-07																	273		318-U1361A-009H-5A-0-25-LT-AF-Z-1	LT-AF-Z	g	962	pmagpy-2.93	318-U1361A-009H_5A-0.25	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			347.4	81.6	318-U1361A-009H-5A-0-3-LT-AF-Z						2.184e-07																	273		318-U1361A-009H-5A-0-3-LT-AF-Z-1	LT-AF-Z	g	963	pmagpy-2.93	318-U1361A-009H_5A-0.3	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			34.0	61.3	318-U1361A-009H-5A-0-35-LT-AF-Z						3.2479999999999994e-07																	273		318-U1361A-009H-5A-0-35-LT-AF-Z-1	LT-AF-Z	g	964	pmagpy-2.93	318-U1361A-009H_5A-0.35	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			42.8	55.5	318-U1361A-009H-5A-0-4-LT-AF-Z						3.648e-07																	273		318-U1361A-009H-5A-0-4-LT-AF-Z-1	LT-AF-Z	g	965	pmagpy-2.93	318-U1361A-009H_5A-0.4	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			73.8	49.7	318-U1361A-009H-5A-0-45-LT-AF-Z						2.655e-07																	273		318-U1361A-009H-5A-0-45-LT-AF-Z-1	LT-AF-Z	g	966	pmagpy-2.93	318-U1361A-009H_5A-0.45	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			99.7	38.3	318-U1361A-009H-5A-0-5-LT-AF-Z						2.5e-07																	273		318-U1361A-009H-5A-0-5-LT-AF-Z-1	LT-AF-Z	g	967	pmagpy-2.93	318-U1361A-009H_5A-0.5	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			88.8	35.7	318-U1361A-009H-5A-0-55-LT-AF-Z						3.385e-07																	273		318-U1361A-009H-5A-0-55-LT-AF-Z-1	LT-AF-Z	g	968	pmagpy-2.93	318-U1361A-009H_5A-0.55	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			90.1	32.3	318-U1361A-009H-5A-0-6-LT-AF-Z						4.364e-07																	273		318-U1361A-009H-5A-0-6-LT-AF-Z-1	LT-AF-Z	g	969	pmagpy-2.93	318-U1361A-009H_5A-0.6	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			98.0	31.1	318-U1361A-009H-5A-0-65-LT-AF-Z						5.015e-07																	273		318-U1361A-009H-5A-0-65-LT-AF-Z-1	LT-AF-Z	g	970	pmagpy-2.93	318-U1361A-009H_5A-0.65	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			91.0	35.1	318-U1361A-009H-5A-0-7-LT-AF-Z						5.032e-07																	273		318-U1361A-009H-5A-0-7-LT-AF-Z-1	LT-AF-Z	g	971	pmagpy-2.93	318-U1361A-009H_5A-0.7	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			87.0	34.6	318-U1361A-009H-5A-0-75-LT-AF-Z						5.275999999999999e-07																	273		318-U1361A-009H-5A-0-75-LT-AF-Z-1	LT-AF-Z	g	972	pmagpy-2.93	318-U1361A-009H_5A-0.75	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			95.9	30.4	318-U1361A-009H-5A-0-8-LT-AF-Z						5.216e-07																	273		318-U1361A-009H-5A-0-8-LT-AF-Z-1	LT-AF-Z	g	973	pmagpy-2.93	318-U1361A-009H_5A-0.8	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			99.5	28.1	318-U1361A-009H-5A-0-85-LT-AF-Z						5.031e-07																	273		318-U1361A-009H-5A-0-85-LT-AF-Z-1	LT-AF-Z	g	974	pmagpy-2.93	318-U1361A-009H_5A-0.85	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			100.0	25.9	318-U1361A-009H-5A-0-9-LT-AF-Z						4.942e-07																	273		318-U1361A-009H-5A-0-9-LT-AF-Z-1	LT-AF-Z	g	975	pmagpy-2.93	318-U1361A-009H_5A-0.9	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			97.3	25.9	318-U1361A-009H-5A-0-95-LT-AF-Z						4.428e-07																	273		318-U1361A-009H-5A-0-95-LT-AF-Z-1	LT-AF-Z	g	976	pmagpy-2.93	318-U1361A-009H_5A-0.95	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			96.2	27	318-U1361A-009H-5A-1-LT-AF-Z						3.877e-07																	273		318-U1361A-009H-5A-1-LT-AF-Z-1	LT-AF-Z	g	977	pmagpy-2.93	318-U1361A-009H_5A-1	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			104.2	25.8	318-U1361A-009H-5A-1-05-LT-AF-Z						3.9590000000000004e-07																	273		318-U1361A-009H-5A-1-05-LT-AF-Z-1	LT-AF-Z	g	978	pmagpy-2.93	318-U1361A-009H_5A-1.05	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			96.0	24.4	318-U1361A-009H-5A-1-1-LT-AF-Z						3.632e-07																	273		318-U1361A-009H-5A-1-1-LT-AF-Z-1	LT-AF-Z	g	979	pmagpy-2.93	318-U1361A-009H_5A-1.1	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			86.1	42.1	318-U1361A-009H-5A-1-15-LT-AF-Z						1.529e-07																	273		318-U1361A-009H-5A-1-15-LT-AF-Z-1	LT-AF-Z	g	980	pmagpy-2.93	318-U1361A-009H_5A-1.15	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			184.3	68.4	318-U1361A-009H-5A-1-2-LT-AF-Z						1.6050000000000001e-07																	273		318-U1361A-009H-5A-1-2-LT-AF-Z-1	LT-AF-Z	g	981	pmagpy-2.93	318-U1361A-009H_5A-1.2	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			162.7	54	318-U1361A-009H-5A-1-25-LT-AF-Z						2.7719999999999997e-07																	273		318-U1361A-009H-5A-1-25-LT-AF-Z-1	LT-AF-Z	g	982	pmagpy-2.93	318-U1361A-009H_5A-1.25	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			206.3	53.2	318-U1361A-009H-5A-1-3-LT-AF-Z						2.7670000000000004e-07																	273		318-U1361A-009H-5A-1-3-LT-AF-Z-1	LT-AF-Z	g	983	pmagpy-2.93	318-U1361A-009H_5A-1.3	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			232.9	63.3	318-U1361A-009H-5A-1-35-LT-AF-Z						2.221e-07																	273		318-U1361A-009H-5A-1-35-LT-AF-Z-1	LT-AF-Z	g	984	pmagpy-2.93	318-U1361A-009H_5A-1.35	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			253.5	73.6	318-U1361A-009H-5A-1-4-LT-AF-Z						2.551e-07																	273		318-U1361A-009H-5A-1-4-LT-AF-Z-1	LT-AF-Z	g	985	pmagpy-2.93	318-U1361A-009H_5A-1.4	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			266.0	62.2	318-U1361A-009H-5A-1-45-LT-AF-Z						3.6159999999999996e-07																	273		318-U1361A-009H-5A-1-45-LT-AF-Z-1	LT-AF-Z	g	986	pmagpy-2.93	318-U1361A-009H_5A-1.45	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			16.7	86.5	318-U1361A-009H-6A-0-1-LT-AF-Z						2.35e-07																	273		318-U1361A-009H-6A-0-1-LT-AF-Z-1	LT-AF-Z	g	987	pmagpy-2.93	318-U1361A-009H_6A-0.1	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			48.2	86.9	318-U1361A-009H-6A-0-15-LT-AF-Z						2.721e-07																	273		318-U1361A-009H-6A-0-15-LT-AF-Z-1	LT-AF-Z	g	988	pmagpy-2.93	318-U1361A-009H_6A-0.15	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			135.7	88.1	318-U1361A-009H-6A-0-2-LT-AF-Z						2.937e-07																	273		318-U1361A-009H-6A-0-2-LT-AF-Z-1	LT-AF-Z	g	989	pmagpy-2.93	318-U1361A-009H_6A-0.2	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			176.2	84.1	318-U1361A-009H-6A-0-25-LT-AF-Z						3.089e-07																	273		318-U1361A-009H-6A-0-25-LT-AF-Z-1	LT-AF-Z	g	990	pmagpy-2.93	318-U1361A-009H_6A-0.25	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			207.4	83.9	318-U1361A-009H-6A-0-3-LT-AF-Z						3.435e-07																	273		318-U1361A-009H-6A-0-3-LT-AF-Z-1	LT-AF-Z	g	991	pmagpy-2.93	318-U1361A-009H_6A-0.3	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			208.4	76.4	318-U1361A-009H-6A-0-35-LT-AF-Z						4.231e-07																	273		318-U1361A-009H-6A-0-35-LT-AF-Z-1	LT-AF-Z	g	992	pmagpy-2.93	318-U1361A-009H_6A-0.35	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			207.8	76.4	318-U1361A-009H-6A-0-4-LT-AF-Z						3.977e-07																	273		318-U1361A-009H-6A-0-4-LT-AF-Z-1	LT-AF-Z	g	993	pmagpy-2.93	318-U1361A-009H_6A-0.4	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			191.2	82	318-U1361A-009H-6A-0-45-LT-AF-Z						2.443e-07																	273		318-U1361A-009H-6A-0-45-LT-AF-Z-1	LT-AF-Z	g	994	pmagpy-2.93	318-U1361A-009H_6A-0.45	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			293.0	86.6	318-U1361A-009H-6A-0-5-LT-AF-Z						2.362e-07																	273		318-U1361A-009H-6A-0-5-LT-AF-Z-1	LT-AF-Z	g	995	pmagpy-2.93	318-U1361A-009H_6A-0.5	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			204.5	82.4	318-U1361A-009H-6A-0-55-LT-AF-Z						3.8409999999999995e-07																	273		318-U1361A-009H-6A-0-55-LT-AF-Z-1	LT-AF-Z	g	996	pmagpy-2.93	318-U1361A-009H_6A-0.55	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			226.0	77.6	318-U1361A-009H-6A-0-6-LT-AF-Z						4.0329999999999997e-07																	273		318-U1361A-009H-6A-0-6-LT-AF-Z-1	LT-AF-Z	g	997	pmagpy-2.93	318-U1361A-009H_6A-0.6	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			217.3	68.8	318-U1361A-009H-6A-0-65-LT-AF-Z						3.9979999999999997e-07																	273		318-U1361A-009H-6A-0-65-LT-AF-Z-1	LT-AF-Z	g	998	pmagpy-2.93	318-U1361A-009H_6A-0.65	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			220.9	68.7	318-U1361A-009H-6A-0-7-LT-AF-Z						3.2950000000000003e-07																	273		318-U1361A-009H-6A-0-7-LT-AF-Z-1	LT-AF-Z	g	999	pmagpy-2.93	318-U1361A-009H_6A-0.7	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			170.8	79.2	318-U1361A-009H-6A-0-75-LT-AF-Z						2.55e-07																	273		318-U1361A-009H-6A-0-75-LT-AF-Z-1	LT-AF-Z	g	1000	pmagpy-2.93	318-U1361A-009H_6A-0.75	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			158.5	87.4	318-U1361A-009H-6A-0-8-LT-AF-Z						1.718e-07																	273		318-U1361A-009H-6A-0-8-LT-AF-Z-1	LT-AF-Z	g	1001	pmagpy-2.93	318-U1361A-009H_6A-0.8	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			314.8	83.7	318-U1361A-009H-6A-0-85-LT-AF-Z						2.1649999999999999e-07																	273		318-U1361A-009H-6A-0-85-LT-AF-Z-1	LT-AF-Z	g	1002	pmagpy-2.93	318-U1361A-009H_6A-0.85	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			153.2	87.9	318-U1361A-009H-6A-0-9-LT-AF-Z						2.679e-07																	273		318-U1361A-009H-6A-0-9-LT-AF-Z-1	LT-AF-Z	g	1003	pmagpy-2.93	318-U1361A-009H_6A-0.9	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			137.2	84.4	318-U1361A-009H-6A-0-95-LT-AF-Z						2.729e-07																	273		318-U1361A-009H-6A-0-95-LT-AF-Z-1	LT-AF-Z	g	1004	pmagpy-2.93	318-U1361A-009H_6A-0.95	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			281.5	86	318-U1361A-009H-6A-1-LT-AF-Z						2.807e-07																	273		318-U1361A-009H-6A-1-LT-AF-Z-1	LT-AF-Z	g	1005	pmagpy-2.93	318-U1361A-009H_6A-1	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			278.6	78.7	318-U1361A-009H-6A-1-05-LT-AF-Z						2.939e-07																	273		318-U1361A-009H-6A-1-05-LT-AF-Z-1	LT-AF-Z	g	1006	pmagpy-2.93	318-U1361A-009H_6A-1.05	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			273.3	71.2	318-U1361A-009H-6A-1-1-LT-AF-Z						2.2320000000000001e-07																	273		318-U1361A-009H-6A-1-1-LT-AF-Z-1	LT-AF-Z	g	1007	pmagpy-2.93	318-U1361A-009H_6A-1.1	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			291.9	61.3	318-U1361A-009H-6A-1-15-LT-AF-Z						8.216000000000002e-08																	273		318-U1361A-009H-6A-1-15-LT-AF-Z-1	LT-AF-Z	g	1008	pmagpy-2.93	318-U1361A-009H_6A-1.15	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			155.7	86.2	318-U1361A-009H-6A-1-2-LT-AF-Z						7.934999999999999e-08																	273		318-U1361A-009H-6A-1-2-LT-AF-Z-1	LT-AF-Z	g	1009	pmagpy-2.93	318-U1361A-009H_6A-1.2	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			110.1	87.5	318-U1361A-009H-6A-1-25-LT-AF-Z						1.37e-07																	273		318-U1361A-009H-6A-1-25-LT-AF-Z-1	LT-AF-Z	g	1010	pmagpy-2.93	318-U1361A-009H_6A-1.25	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			73.7	83.4	318-U1361A-009H-6A-1-3-LT-AF-Z						1.906e-07																	273		318-U1361A-009H-6A-1-3-LT-AF-Z-1	LT-AF-Z	g	1011	pmagpy-2.93	318-U1361A-009H_6A-1.3	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			89.7	85.4	318-U1361A-009H-6A-1-35-LT-AF-Z						2.3789999999999998e-07																	273		318-U1361A-009H-6A-1-35-LT-AF-Z-1	LT-AF-Z	g	1012	pmagpy-2.93	318-U1361A-009H_6A-1.35	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			119.3	86	318-U1361A-009H-6A-1-4-LT-AF-Z						2.501e-07																	273		318-U1361A-009H-6A-1-4-LT-AF-Z-1	LT-AF-Z	g	1013	pmagpy-2.93	318-U1361A-009H_6A-1.4	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			118.1	81.2	318-U1361A-009H-6A-1-45-LT-AF-Z						2.453e-07																	273		318-U1361A-009H-6A-1-45-LT-AF-Z-1	LT-AF-Z	g	1014	pmagpy-2.93	318-U1361A-009H_6A-1.45	u					2010-02-27T20:45:00Z	0.02				0				0	0				1	273			
	This study			148.2	80.4	318-U1361A-009H-7A-0-1-LT-AF-Z						5.534e-08																	273		318-U1361A-009H-7A-0-1-LT-AF-Z-1	LT-AF-Z	g	1015	pmagpy-2.93	318-U1361A-009H_7A-0.1	u					2010-02-27T12:56:00Z	0.02				0				0	0				1	273			
	This study			144.6	80.4	318-U1361A-009H-7A-0-15-LT-AF-Z						4.318000000000001e-08																	273		318-U1361A-009H-7A-0-15-LT-AF-Z-1	LT-AF-Z	g	1016	pmagpy-2.93	318-U1361A-009H_7A-0.15	u					2010-02-27T12:56:00Z	0.02				0				0	0				1	273			
	This study			180.5	86.4	318-U1361A-009H-7A-0-2-LT-AF-Z						6.735e-08																	273		318-U1361A-009H-7A-0-2-LT-AF-Z-1	LT-AF-Z	g	1017	pmagpy-2.93	318-U1361A-009H_7A-0.2	u					2010-02-27T12:56:00Z	0.02				0				0	0				1	273			
	This study			211.8	83.3	318-U1361A-009H-7A-0-25-LT-AF-Z						8.013e-08																	273		318-U1361A-009H-7A-0-25-LT-AF-Z-1	LT-AF-Z	g	1018	pmagpy-2.93	318-U1361A-009H_7A-0.25	u					2010-02-27T12:56:00Z	0.02				0				0	0				1	273			
	This study			259.1	86.1	318-U1361A-009H-7A-0-3-LT-AF-Z						7.904e-08																	273		318-U1361A-009H-7A-0-3-LT-AF-Z-1	LT-AF-Z	g	1019	pmagpy-2.93	318-U1361A-009H_7A-0.3	u					2010-02-27T12:56:00Z	0.02				0				0	0				1	273			
	This study			227.6	86.3	318-U1361A-009H-7A-0-35-LT-AF-Z						8.917e-08																	273		318-U1361A-009H-7A-0-35-LT-AF-Z-1	LT-AF-Z	g	1020	pmagpy-2.93	318-U1361A-009H_7A-0.35	u					2010-02-27T12:56:00Z	0.02				0				0	0				1	273			
	This study			207.4	69.1	318-U1361A-009H-7A-0-4-LT-AF-Z						5.862e-08																	273		318-U1361A-009H-7A-0-4-LT-AF-Z-1	LT-AF-Z	g	1021	pmagpy-2.93	318-U1361A-009H_7A-0.4	u					2010-02-27T12:56:00Z	0.02				0				0	0				1	273			
	This study			228.1	68.7	318-U1361A-009H-7A-0-45-LT-AF-Z						7.139999999999999e-08																	273		318-U1361A-009H-7A-0-45-LT-AF-Z-1	LT-AF-Z	g	1022	pmagpy-2.93	318-U1361A-009H_7A-0.45	u					2010-02-27T12:56:00Z	0.02				0				0	0				1	273			
	This study			252.2	74	318-U1361A-009H-7A-0-5-LT-AF-Z						1.335e-07																	273		318-U1361A-009H-7A-0-5-LT-AF-Z-1	LT-AF-Z	g	1023	pmagpy-2.93	318-U1361A-009H_7A-0.5	u					2010-02-27T12:56:00Z	0.02				0				0	0				1	273			
	This study			259.0	67.7	318-U1361A-009H-7A-0-55-LT-AF-Z						1.6120000000000001e-07																	273		318-U1361A-009H-7A-0-55-LT-AF-Z-1	LT-AF-Z	g	1024	pmagpy-2.93	318-U1361A-009H_7A-0.55	u					2010-02-27T12:56:00Z	0.02				0				0	0				1	273			
	This study			239.2	67.2	318-U1361A-009H-7A-0-6-LT-AF-Z						6.86e-08																	273		318-U1361A-009H-7A-0-6-LT-AF-Z-1	LT-AF-Z	g	1025	pmagpy-2.93	318-U1361A-009H_7A-0.6	u					2010-02-27T12:56:00Z	0.02				0				0	0				1	273			
	This study			77.7	83	318-U1361A-010H-1A-0-5-LT-AF-Z						7.304999999999999e-07																	273		318-U1361A-010H-1A-0-5-LT-AF-Z-1	LT-AF-Z	g	1026	pmagpy-2.93	318-U1361A-010H_1A-0.5	u					2010-02-27T20:44:00Z	0.02				0				0	0				1	273			
	This study			133.2	86.9	318-U1361A-010H-1A-0-55-LT-AF-Z						8.396e-07																	273		318-U1361A-010H-1A-0-55-LT-AF-Z-1	LT-AF-Z	g	1027	pmagpy-2.93	318-U1361A-010H_1A-0.55	u					2010-02-27T20:44:00Z	0.02				0				0	0				1	273			
	This study			162.5	78.8	318-U1361A-010H-1A-0-6-LT-AF-Z						7.667e-07																	273		318-U1361A-010H-1A-0-6-LT-AF-Z-1	LT-AF-Z	g	1028	pmagpy-2.93	318-U1361A-010H_1A-0.6	u					2010-02-27T20:44:00Z	0.02				0				0	0				1	273			
	This study			155.9	70.2	318-U1361A-010H-1A-0-65-LT-AF-Z						7.259999999999999e-07																	273		318-U1361A-010H-1A-0-65-LT-AF-Z-1	LT-AF-Z	g	1029	pmagpy-2.93	318-U1361A-010H_1A-0.65	u					2010-02-27T20:44:00Z	0.02				0				0	0				1	273			
	This study			158.6	63.3	318-U1361A-010H-1A-0-7-LT-AF-Z						7.256e-07																	273		318-U1361A-010H-1A-0-7-LT-AF-Z-1	LT-AF-Z	g	1030	pmagpy-2.93	318-U1361A-010H_1A-0.7	u					2010-02-27T20:44:00Z	0.02				0				0	0				1	273			
	This study			164.8	64.5	318-U1361A-010H-1A-0-75-LT-AF-Z						5.384e-07																	273		318-U1361A-010H-1A-0-75-LT-AF-Z-1	LT-AF-Z	g	1031	pmagpy-2.93	318-U1361A-010H_1A-0.75	u					2010-02-27T20:44:00Z	0.02				0				0	0				1	273			
	This study			182.1	64.9	318-U1361A-010H-1A-0-8-LT-AF-Z						5.442e-07																	273		318-U1361A-010H-1A-0-8-LT-AF-Z-1	LT-AF-Z	g	1032	pmagpy-2.93	318-U1361A-010H_1A-0.8	u					2010-02-27T20:44:00Z	0.02				0				0	0				1	273			
	This study			164.6	78.6	318-U1361A-010H-1A-0-85-LT-AF-Z						6.063e-07																	273		318-U1361A-010H-1A-0-85-LT-AF-Z-1	LT-AF-Z	g	1033	pmagpy-2.93	318-U1361A-010H_1A-0.85	u					2010-02-27T20:44:00Z	0.02				0				0	0				1	273			
	This study			164.9	82	318-U1361A-010H-1A-0-9-LT-AF-Z						6.6e-07																	273		318-U1361A-010H-1A-0-9-LT-AF-Z-1	LT-AF-Z	g	1034	pmagpy-2.93	318-U1361A-010H_1A-0.9	u					2010-02-27T20:44:00Z	0.02				0				0	0				1	273			
	This study			129.5	86.7	318-U1361A-010H-1A-0-95-LT-AF-Z						5.563000000000001e-07																	273		318-U1361A-010H-1A-0-95-LT-AF-Z-1	LT-AF-Z	g	1035	pmagpy-2.93	318-U1361A-010H_1A-0.95	u					2010-02-27T20:44:00Z	0.02				0				0	0				1	273			
	This study			75.0	87.1	318-U1361A-010H-1A-1-LT-AF-Z						4.557e-07																	273		318-U1361A-010H-1A-1-LT-AF-Z-1	LT-AF-Z	g	1036	pmagpy-2.93	318-U1361A-010H_1A-1	u					2010-02-27T20:44:00Z	0.02				0				0	0				1	273			
	This study			35.7	86.3	318-U1361A-010H-1A-1-05-LT-AF-Z						3.558e-07																	273		318-U1361A-010H-1A-1-05-LT-AF-Z-1	LT-AF-Z	g	1037	pmagpy-2.93	318-U1361A-010H_1A-1.05	u					2010-02-27T20:44:00Z	0.02				0				0	0				1	273			
	This study			68.5	86.1	318-U1361A-010H-1A-1-1-LT-AF-Z						3.543e-07																	273		318-U1361A-010H-1A-1-1-LT-AF-Z-1	LT-AF-Z	g	1038	pmagpy-2.93	318-U1361A-010H_1A-1.1	u					2010-02-27T20:44:00Z	0.02				0				0	0				1	273			
	This study			120.4	88.3	318-U1361A-010H-1A-1-15-LT-AF-Z						3.635e-07																	273		318-U1361A-010H-1A-1-15-LT-AF-Z-1	LT-AF-Z	g	1039	pmagpy-2.93	318-U1361A-010H_1A-1.15	u					2010-02-27T20:44:00Z	0.02				0				0	0				1	273			
	This study			114.8	86.7	318-U1361A-010H-1A-1-2-LT-AF-Z						3.946e-07																	273		318-U1361A-010H-1A-1-2-LT-AF-Z-1	LT-AF-Z	g	1040	pmagpy-2.93	318-U1361A-010H_1A-1.2	u					2010-02-27T20:44:00Z	0.02				0				0	0				1	273			
