tab 	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	location	magn_moment	meas_n_orient	meas_temp	measurement	method_codes	quality	sample	site	software_packages	specimen	standard	timestamp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_temp
Saiko	This study		0.3	70.4	-34.1	318-U1359A-015H-2-W-56:LP-IRM-3D	SIO-flo	U1359A	2.617e-08	4	2.730e+02	4	LP-IRM-3D	g	318-U1359A-015H-2-W-56	318-U1359A-015H-2-W-5	pmagpy-2.135	318-U1359A-015H-2-W-56	u	SAN	0	0	0	0	5.730e+02
Saiko	This study		0.5	68.0	-33.3	318-U1359A-015H-2-W-56:LP-IRM-3D	SIO-flo	U1359A	2.311e-08	4	2.730e+02	5	LP-IRM-3D	g	318-U1359A-015H-2-W-56	318-U1359A-015H-2-W-5	pmagpy-2.135	318-U1359A-015H-2-W-56	u	SAN	0	0	0	0	5.980e+02
Saiko	This study		0.6	69.7	-32.8	318-U1359A-015H-2-W-56:LP-IRM-3D	SIO-flo	U1359A	2.053e-08	4	2.730e+02	6	LP-IRM-3D	g	318-U1359A-015H-2-W-56	318-U1359A-015H-2-W-5	pmagpy-2.135	318-U1359A-015H-2-W-56	u	SAN	0	0	0	0	6.230e+02
Saiko	This study		0.4	70.3	-32.3	318-U1359A-015H-2-W-56:LP-IRM-3D	SIO-flo	U1359A	1.845e-08	4	2.730e+02	7	LP-IRM-3D	g	318-U1359A-015H-2-W-56	318-U1359A-015H-2-W-5	pmagpy-2.135	318-U1359A-015H-2-W-56	u	SAN	0	0	0	0	6.480e+02
Saiko	This study		0.4	71.9	-31.4	318-U1359A-015H-2-W-56:LP-IRM-3D	SIO-flo	U1359A	1.650e-08	4	2.730e+02	8	LP-IRM-3D	g	318-U1359A-015H-2-W-56	318-U1359A-015H-2-W-5	pmagpy-2.135	318-U1359A-015H-2-W-56	u	SAN	0	0	0	0	6.730e+02
Saiko	This study		0.3	70.5	-30.0	318-U1359A-015H-2-W-56:LP-IRM-3D	SIO-flo	U1359A	1.288e-08	4	2.730e+02	9	LP-IRM-3D	g	318-U1359A-015H-2-W-56	318-U1359A-015H-2-W-5	pmagpy-2.135	318-U1359A-015H-2-W-56	u	SAN	0	0	0	0	7.230e+02
Saiko	This study		0.4	72.8	-28.8	318-U1359A-015H-2-W-56:LP-IRM-3D	SIO-flo	U1359A	8.752e-09	4	2.730e+02	10	LP-IRM-3D	g	318-U1359A-015H-2-W-56	318-U1359A-015H-2-W-5	pmagpy-2.135	318-U1359A-015H-2-W-56	u	SAN	0	0	0	0	7.730e+02
Saiko	This study		0.4	62.2	-27.0	318-U1359A-015H-2-W-56:LP-IRM-3D	SIO-flo	U1359A	3.563e-09	4	2.730e+02	11	LP-IRM-3D	g	318-U1359A-015H-2-W-56	318-U1359A-015H-2-W-5	pmagpy-2.135	318-U1359A-015H-2-W-56	u	SAN	0	0	0	0	8.230e+02
Saiko	This study		0.4	39.6	-21.2	318-U1359A-015H-2-W-56:LP-IRM-3D	SIO-flo	U1359A	8.226e-10	4	2.730e+02	12	LP-IRM-3D	g	318-U1359A-015H-2-W-56	318-U1359A-015H-2-W-5	pmagpy-2.135	318-U1359A-015H-2-W-56	u	SAN	0	0	0	0	8.480e+02
Saiko	This study		0.4	13.8	-12.4	318-U1359A-015H-2-W-56:LP-IRM-3D	SIO-flo	U1359A	3.115e-10	4	2.730e+02	13	LP-IRM-3D	g	318-U1359A-015H-2-W-56	318-U1359A-015H-2-W-5	pmagpy-2.135	318-U1359A-015H-2-W-56	u	SAN	0	0	0	0	8.730e+02
Saiko	This study		0.6	347.2	-4.1	318-U1359A-015H-2-W-56:LP-IRM-3D	SIO-flo	U1359A	2.205e-10	4	2.730e+02	14	LP-IRM-3D	g	318-U1359A-015H-2-W-56	318-U1359A-015H-2-W-5	pmagpy-2.135	318-U1359A-015H-2-W-56	u	SAN	0	0	0	0	8.980e+02
Saiko	This study		0.4	76.2	-57.8	318-U1359A-015H-4-W-83:LP-IRM-3D	SIO-flo	U1359A	3.696e-07	4	2.730e+02	1	LP-IRM-3D	g	318-U1359A-015H-4-W-83	318-U1359A-015H-4-W-8	pmagpy-2.135	318-U1359A-015H-4-W-83	u	SAN	0	0	0	0	2.730e+02
Saiko	This study		0.3	78.4	-55.9	318-U1359A-015H-4-W-83:LP-IRM-3D	SIO-flo	U1359A	3.356e-07	4	2.730e+02	2	LP-IRM-3D	g	318-U1359A-015H-4-W-83	318-U1359A-015H-4-W-8	pmagpy-2.135	318-U1359A-015H-4-W-83	u	SAN	0	0	0	0	3.730e+02
Saiko	This study		0.3	77.0	-50.5	318-U1359A-015H-4-W-83:LP-IRM-3D	SIO-flo	U1359A	2.362e-07	4	2.730e+02	3	LP-IRM-3D	g	318-U1359A-015H-4-W-83	318-U1359A-015H-4-W-8	pmagpy-2.135	318-U1359A-015H-4-W-83	u	SAN	0	0	0	0	4.730e+02
Saiko	This study		0.3	79.8	-48.1	318-U1359A-015H-4-W-83:LP-IRM-3D	SIO-flo	U1359A	1.428e-07	4	2.730e+02	4	LP-IRM-3D	g	318-U1359A-015H-4-W-83	318-U1359A-015H-4-W-8	pmagpy-2.135	318-U1359A-015H-4-W-83	u	SAN	0	0	0	0	5.730e+02
Saiko	This study		0.6	78.8	-46.9	318-U1359A-015H-4-W-83:LP-IRM-3D	SIO-flo	U1359A	1.058e-07	4	2.730e+02	5	LP-IRM-3D	g	318-U1359A-015H-4-W-83	318-U1359A-015H-4-W-8	pmagpy-2.135	318-U1359A-015H-4-W-83	u	SAN	0	0	0	0	5.980e+02
Saiko	This study		0.4	79.8	-46.3	318-U1359A-015H-4-W-83:LP-IRM-3D	SIO-flo	U1359A	8.440e-08	4	2.730e+02	6	LP-IRM-3D	g	318-U1359A-015H-4-W-83	318-U1359A-015H-4-W-8	pmagpy-2.135	318-U1359A-015H-4-W-83	u	SAN	0	0	0	0	6.230e+02
Saiko	This study		0.4	78.2	-45.6	318-U1359A-015H-4-W-83:LP-IRM-3D	SIO-flo	U1359A	6.661e-08	4	2.730e+02	7	LP-IRM-3D	g	318-U1359A-015H-4-W-83	318-U1359A-015H-4-W-8	pmagpy-2.135	318-U1359A-015H-4-W-83	u	SAN	0	0	0	0	6.480e+02
Saiko	This study		0.4	77.9	-45.1	318-U1359A-015H-4-W-83:LP-IRM-3D	SIO-flo	U1359A	5.430e-08	4	2.730e+02	8	LP-IRM-3D	g	318-U1359A-015H-4-W-83	318-U1359A-015H-4-W-8	pmagpy-2.135	318-U1359A-015H-4-W-83	u	SAN	0	0	0	0	6.730e+02
Saiko	This study		0.6	78.2	-44.3	318-U1359A-015H-4-W-83:LP-IRM-3D	SIO-flo	U1359A	3.950e-08	4	2.730e+02	9	LP-IRM-3D	g	318-U1359A-015H-4-W-83	318-U1359A-015H-4-W-8	pmagpy-2.135	318-U1359A-015H-4-W-83	u	SAN	0	0	0	0	7.230e+02
Saiko	This study		0.4	79.5	-44.1	318-U1359A-015H-4-W-83:LP-IRM-3D	SIO-flo	U1359A	2.969e-08	4	2.730e+02	10	LP-IRM-3D	g	318-U1359A-015H-4-W-83	318-U1359A-015H-4-W-8	pmagpy-2.135	318-U1359A-015H-4-W-83	u	SAN	0	0	0	0	7.730e+02
Saiko	This study		0.3	81.3	-46.4	318-U1359A-015H-4-W-83:LP-IRM-3D	SIO-flo	U1359A	1.860e-08	4	2.730e+02	11	LP-IRM-3D	g	318-U1359A-015H-4-W-83	318-U1359A-015H-4-W-8	pmagpy-2.135	318-U1359A-015H-4-W-83	u	SAN	0	0	0	0	8.230e+02
Saiko	This study		0.4	83.2	-47.9	318-U1359A-015H-4-W-83:LP-IRM-3D	SIO-flo	U1359A	1.108e-08	4	2.730e+02	12	LP-IRM-3D	g	318-U1359A-015H-4-W-83	318-U1359A-015H-4-W-8	pmagpy-2.135	318-U1359A-015H-4-W-83	u	SAN	0	0	0	0	8.480e+02
Saiko	This study		0.3	79.7	-48.1	318-U1359A-015H-4-W-83:LP-IRM-3D	SIO-flo	U1359A	4.891e-09	4	2.730e+02	13	LP-IRM-3D	g	318-U1359A-015H-4-W-83	318-U1359A-015H-4-W-8	pmagpy-2.135	318-U1359A-015H-4-W-83	u	SAN	0	0	0	0	8.730e+02
Saiko	This study		0.5	56.7	-36.4	318-U1359A-015H-4-W-83:LP-IRM-3D	SIO-flo	U1359A	5.449e-10	4	2.730e+02	14	LP-IRM-3D	g	318-U1359A-015H-4-W-83	318-U1359A-015H-4-W-8	pmagpy-2.135	318-U1359A-015H-4-W-83	u	SAN	0	0	0	0	8.980e+02
Saiko	This study		0.2	56.9	-37.9	318-U1359A-018X-6-W-57:LP-IRM-3D	SIO-flo	U1359A	1.964e-07	4	2.730e+02	1	LP-IRM-3D	g	318-U1359A-018X-6-W-57	318-U1359A-018X-6-W-5	pmagpy-2.135	318-U1359A-018X-6-W-57	u	SAN	0	0	0	0	2.730e+02
Saiko	This study		0.4	59.0	-35.3	318-U1359A-018X-6-W-57:LP-IRM-3D	SIO-flo	U1359A	1.723e-07	4	2.730e+02	2	LP-IRM-3D	g	318-U1359A-018X-6-W-57	318-U1359A-018X-6-W-5	pmagpy-2.135	318-U1359A-018X-6-W-57	u	SAN	0	0	0	0	3.730e+02
Saiko	This study		0.4	60.3	-30.5	318-U1359A-018X-6-W-57:LP-IRM-3D	SIO-flo	U1359A	1.150e-07	4	2.730e+02	3	LP-IRM-3D	g	318-U1359A-018X-6-W-57	318-U1359A-018X-6-W-5	pmagpy-2.135	318-U1359A-018X-6-W-57	u	SAN	0	0	0	0	4.730e+02
Saiko	This study		1.4	60.4	-28.7	318-U1359A-018X-6-W-57:LP-IRM-3D	SIO-flo	U1359A	7.514e-08	4	2.730e+02	4	LP-IRM-3D	g	318-U1359A-018X-6-W-57	318-U1359A-018X-6-W-5	pmagpy-2.135	318-U1359A-018X-6-W-57	u	SAN	0	0	0	0	5.730e+02
Saiko	This study		0.5	62.3	-27.9	318-U1359A-018X-6-W-57:LP-IRM-3D	SIO-flo	U1359A	6.647e-08	4	2.730e+02	5	LP-IRM-3D	g	318-U1359A-018X-6-W-57	318-U1359A-018X-6-W-5	pmagpy-2.135	318-U1359A-018X-6-W-57	u	SAN	0	0	0	0	5.980e+02
Saiko	This study		0.4	60.3	-27.2	318-U1359A-018X-6-W-57:LP-IRM-3D	SIO-flo	U1359A	5.872e-08	4	2.730e+02	6	LP-IRM-3D	g	318-U1359A-018X-6-W-57	318-U1359A-018X-6-W-5	pmagpy-2.135	318-U1359A-018X-6-W-57	u	SAN	0	0	0	0	6.230e+02
Saiko	This study		0.5	61.7	-26.5	318-U1359A-018X-6-W-57:LP-IRM-3D	SIO-flo	U1359A	5.259e-08	4	2.730e+02	7	LP-IRM-3D	g	318-U1359A-018X-6-W-57	318-U1359A-018X-6-W-5	pmagpy-2.135	318-U1359A-018X-6-W-57	u	SAN	0	0	0	0	6.480e+02
Saiko	This study		0.4	64.4	-25.9	318-U1359A-018X-6-W-57:LP-IRM-3D	SIO-flo	U1359A	4.683e-08	4	2.730e+02	8	LP-IRM-3D	g	318-U1359A-018X-6-W-57	318-U1359A-018X-6-W-5	pmagpy-2.135	318-U1359A-018X-6-W-57	u	SAN	0	0	0	0	6.730e+02
Saiko	This study		0.6	62.6	-25.2	318-U1359A-018X-6-W-57:LP-IRM-3D	SIO-flo	U1359A	3.451e-08	4	2.730e+02	9	LP-IRM-3D	g	318-U1359A-018X-6-W-57	318-U1359A-018X-6-W-5	pmagpy-2.135	318-U1359A-018X-6-W-57	u	SAN	0	0	0	0	7.230e+02
Saiko	This study		1.7	66.4	-25.5	318-U1359A-018X-6-W-57:LP-IRM-3D	SIO-flo	U1359A	2.146e-08	4	2.730e+02	10	LP-IRM-3D	g	318-U1359A-018X-6-W-57	318-U1359A-018X-6-W-5	pmagpy-2.135	318-U1359A-018X-6-W-57	u	SAN	0	0	0	0	7.730e+02
Saiko	This study		0.5	67.0	-29.0	318-U1359A-018X-6-W-57:LP-IRM-3D	SIO-flo	U1359A	7.788e-09	4	2.730e+02	11	LP-IRM-3D	g	318-U1359A-018X-6-W-57	318-U1359A-018X-6-W-5	pmagpy-2.135	318-U1359A-018X-6-W-57	u	SAN	0	0	0	0	8.230e+02
Saiko	This study		0.4	61.9	-30.0	318-U1359A-018X-6-W-57:LP-IRM-3D	SIO-flo	U1359A	2.996e-09	4	2.730e+02	12	LP-IRM-3D	g	318-U1359A-018X-6-W-57	318-U1359A-018X-6-W-5	pmagpy-2.135	318-U1359A-018X-6-W-57	u	SAN	0	0	0	0	8.480e+02
Saiko	This study		0.4	48.0	-27.4	318-U1359A-018X-6-W-57:LP-IRM-3D	SIO-flo	U1359A	9.025e-10	4	2.730e+02	13	LP-IRM-3D	g	318-U1359A-018X-6-W-57	318-U1359A-018X-6-W-5	pmagpy-2.135	318-U1359A-018X-6-W-57	u	SAN	0	0	0	0	8.730e+02
Saiko	This study		0.6	37.9	-15.0	318-U1359A-018X-6-W-57:LP-IRM-3D	SIO-flo	U1359A	3.661e-10	4	2.730e+02	14	LP-IRM-3D	g	318-U1359A-018X-6-W-57	318-U1359A-018X-6-W-5	pmagpy-2.135	318-U1359A-018X-6-W-57	u	SAN	0	0	0	0	8.980e+02
Saiko	This study		0.4	57.9	-36.8	318-U1359A-022X-2-W-95:LP-IRM-3D	SIO-flo	U1359A	5.718e-08	4	2.730e+02	1	LP-IRM-3D	g	318-U1359A-022X-2-W-95	318-U1359A-022X-2-W-9	pmagpy-2.135	318-U1359A-022X-2-W-95	u	SAN	0	0	0	0	2.730e+02
Saiko	This study		0.8	55.3	-33.3	318-U1359A-022X-2-W-95:LP-IRM-3D	SIO-flo	U1359A	4.700e-08	4	2.730e+02	2	LP-IRM-3D	g	318-U1359A-022X-2-W-95	318-U1359A-022X-2-W-9	pmagpy-2.135	318-U1359A-022X-2-W-95	u	SAN	0	0	0	0	3.730e+02
Saiko	This study		0.4	58.6	-30.6	318-U1359A-022X-2-W-95:LP-IRM-3D	SIO-flo	U1359A	3.196e-08	4	2.730e+02	3	LP-IRM-3D	g	318-U1359A-022X-2-W-95	318-U1359A-022X-2-W-9	pmagpy-2.135	318-U1359A-022X-2-W-95	u	SAN	0	0	0	0	4.730e+02
Saiko	This study		0.4	66.1	-31.2	318-U1359A-022X-2-W-95:LP-IRM-3D	SIO-flo	U1359A	2.051e-08	4	2.730e+02	4	LP-IRM-3D	g	318-U1359A-022X-2-W-95	318-U1359A-022X-2-W-9	pmagpy-2.135	318-U1359A-022X-2-W-95	u	SAN	0	0	0	0	5.730e+02
Saiko	This study		0.4	70.0	-31.2	318-U1359A-022X-2-W-95:LP-IRM-3D	SIO-flo	U1359A	1.783e-08	4	2.730e+02	5	LP-IRM-3D	g	318-U1359A-022X-2-W-95	318-U1359A-022X-2-W-9	pmagpy-2.135	318-U1359A-022X-2-W-95	u	SAN	0	0	0	0	5.980e+02
Saiko	This study		0.5	68.3	-31.4	318-U1359A-022X-2-W-95:LP-IRM-3D	SIO-flo	U1359A	1.553e-08	4	2.730e+02	6	LP-IRM-3D	g	318-U1359A-022X-2-W-95	318-U1359A-022X-2-W-9	pmagpy-2.135	318-U1359A-022X-2-W-95	u	SAN	0	0	0	0	6.230e+02
Saiko	This study		0.4	70.8	-31.3	318-U1359A-022X-2-W-95:LP-IRM-3D	SIO-flo	U1359A	1.367e-08	4	2.730e+02	7	LP-IRM-3D	g	318-U1359A-022X-2-W-95	318-U1359A-022X-2-W-9	pmagpy-2.135	318-U1359A-022X-2-W-95	u	SAN	0	0	0	0	6.480e+02
Saiko	This study		0.4	71.7	-30.5	318-U1359A-022X-2-W-95:LP-IRM-3D	SIO-flo	U1359A	1.210e-08	4	2.730e+02	8	LP-IRM-3D	g	318-U1359A-022X-2-W-95	318-U1359A-022X-2-W-9	pmagpy-2.135	318-U1359A-022X-2-W-95	u	SAN	0	0	0	0	6.730e+02
Saiko	This study		0.4	73.7	-29.8	318-U1359A-022X-2-W-95:LP-IRM-3D	SIO-flo	U1359A	9.130e-09	4	2.730e+02	9	LP-IRM-3D	g	318-U1359A-022X-2-W-95	318-U1359A-022X-2-W-9	pmagpy-2.135	318-U1359A-022X-2-W-95	u	SAN	0	0	0	0	7.230e+02
Saiko	This study		0.5	73.8	-28.8	318-U1359A-022X-2-W-95:LP-IRM-3D	SIO-flo	U1359A	6.041e-09	4	2.730e+02	10	LP-IRM-3D	g	318-U1359A-022X-2-W-95	318-U1359A-022X-2-W-9	pmagpy-2.135	318-U1359A-022X-2-W-95	u	SAN	0	0	0	0	7.730e+02
Saiko	This study		0.3	71.9	-27.4	318-U1359A-022X-2-W-95:LP-IRM-3D	SIO-flo	U1359A	2.294e-09	4	2.730e+02	11	LP-IRM-3D	g	318-U1359A-022X-2-W-95	318-U1359A-022X-2-W-9	pmagpy-2.135	318-U1359A-022X-2-W-95	u	SAN	0	0	0	0	8.230e+02
Saiko	This study		0.8	54.0	-31.5	318-U1359A-022X-2-W-95:LP-IRM-3D	SIO-flo	U1359A	5.633e-10	4	2.730e+02	12	LP-IRM-3D	g	318-U1359A-022X-2-W-95	318-U1359A-022X-2-W-9	pmagpy-2.135	318-U1359A-022X-2-W-95	u	SAN	0	0	0	0	8.480e+02
Saiko	This study		1.3	52.2	-48.7	318-U1359A-022X-2-W-95:LP-IRM-3D	SIO-flo	U1359A	1.500e-10	4	2.730e+02	13	LP-IRM-3D	g	318-U1359A-022X-2-W-95	318-U1359A-022X-2-W-9	pmagpy-2.135	318-U1359A-022X-2-W-95	u	SAN	0	0	0	0	8.730e+02
Saiko	This study		3.3	33.4	-62.1	318-U1359A-022X-2-W-95:LP-IRM-3D	SIO-flo	U1359A	3.134e-11	4	2.730e+02	14	LP-IRM-3D	g	318-U1359A-022X-2-W-95	318-U1359A-022X-2-W-9	pmagpy-2.135	318-U1359A-022X-2-W-95	u	SAN	0	0	0	0	8.980e+02
