tab	measurements
analysts	citations	description	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	meas_temp	measurement	method_codes	quality	sequence	specimen	standard	timestamp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_mw_integral	treat_mw_power	treat_mw_time	treat_step_num
Elliot Hurst	This study	Step Type-I:Step Number-6	122.97	61.17	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	7.38e-08	273.0	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_15	LT-M-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	244	NVPATF06A3	u	2013:09:12:14:15:07		3e-05	0	90	93.7	20	5	15
Elliot Hurst	This study	Step Type-I:Step Number-7	119.37	68.98	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	8.254e-08	273.0	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_16	LT-M-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	245	NVPATF06A3	u	2013:09:12:14:17:02		3e-05	0	90	107.02	23	5	16
Elliot Hurst	This study	Step Type-Z:Step Number-7	123.43	29.48	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	3.93e-08	273.0	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_17	LT-M-Z:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	246	NVPATF06A3	u	2013:09:12:14:19:11		0.0	0	0	106.12	23	5	17
Elliot Hurst	This study	Step Type-P:Step Number-5	122.52	59.59	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	6.647e-08	273.0	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_18	LT-PMRM-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	247	NVPATF06A3	u	2013:09:12:14:21:28		3e-05	0	90	82.19	18	5	18
Elliot Hurst	This study	Step Type-Z:Step Number-8	117.9	16.95	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	2.177e-08	273.0	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_19	LT-M-Z:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	248	NVPATF06A3	u	2013:09:12:14:23:30		0.0	0	0	115.7	25	5	19
Elliot Hurst	This study	Step Type-I:Step Number-8	126.25	73.75	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	7.674e-08	273.0	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_20	LT-M-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	249	NVPATF06A3	u	2013:09:12:14:26:18		3e-05	0	90	116.1	25	5	20
Elliot Hurst	This study	Step Type-I:Step Number-9	122.12	75.38	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	7.671e-08	273.0	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_21	LT-M-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	250	NVPATF06A3	u	2013:09:12:14:28:31		3e-05	0	90	125.04	28	5	21
Elliot Hurst	This study	Step Type-Z:Step Number-9	113.56	32.77	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	1.1950000000000001e-08	273.0	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_22	LT-M-Z:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	251	NVPATF06A3	u	2013:09:12:14:30:41		0.0	0	0	128.7	28	5	22
Elliot Hurst	This study	Step Type-P:Step Number-7	101.35	78.89	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	6.517999999999999e-08	273.0	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_23	LT-PMRM-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	252	NVPATF06A3	u	2013:09:12:14:32:56		3e-05	0	90	106.07	23	5	23
Elliot Hurst	This study	Step Type-Z:Step Number-10	78.08	25.71	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	1.0529999999999999e-08	273.0	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_24	LT-M-Z:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	253	NVPATF06A3	u	2013:09:12:14:35:33		0.0	0	0	138.27	30	5	24
Elliot Hurst	This study	Step Type-I:Step Number-10	64.46	85.53	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	7.046e-08	273.0	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_25	LT-M-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	254	NVPATF06A3	u	2013:09:12:14:37:43		3e-05	0	90	138.2	30	5	25
Elliot Hurst	This study	Step Type-I:Step Number-11	47.11	87.42	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	6.63e-08	273.0	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_26	LT-M-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	255	NVPATF06A3	u	2013:09:12:14:40:08		3e-05	0	90	154.75	30	6	26
Elliot Hurst	This study	Step Type-Z:Step Number-11	121.08	17.04	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	6.153e-09	273.0	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_27	LT-M-Z:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	256	NVPATF06A3	u	2013:09:12:14:42:21		0.0	0	0	149.94	30	6	27
Elliot Hurst	This study	Step Type-P:Step Number-9	105.5	83.95	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	6.52e-08	273.0	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_28	LT-PMRM-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	257	NVPATF06A3	u	2013:09:12:14:44:47		3e-05	0	90	124.99	28	5	28
Elliot Hurst	This study	Step Type-Z:Step Number-12	68.77	-77.22	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	4.749e-09	273.0	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_29	LT-M-Z:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	258	NVPATF06A3	u	2013:09:12:14:48:00		0.0	0	0	167.99	30	6	29
Elliot Hurst	This study	Step Type-I:Step Number-12	133.84	89.16	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	6.494e-08	273.0	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_30	LT-M-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	259	NVPATF06A3	u	2013:09:12:14:50:04		3e-05	0	90	166.28	30	6	30
Elliot Hurst	This study	Step Type-I:Step Number-13	209.23	85.93	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	7.408e-08	273.0	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_31	LT-M-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	260	NVPATF06A3	u	2013:09:12:14:52:39		3e-05	0	90	182.81	30	6	31
Elliot Hurst	This study	Step Type-Z:Step Number-13	107.36	-45.3	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	4.365e-09	273.0	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_32	LT-M-Z:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	261	NVPATF06A3	u	2013:09:12:14:55:11		0.0	0	0	181.66	30	6	32
Elliot Hurst	This study	Step Type-P:Step Number-11	96.65	86.61	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	6.557e-08	273.0	NVPATF06A3  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_33	LT-PMRM-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	262	NVPATF06A3	u	2013:09:12:14:57:19		3e-05	0	90	150.42	30	6	33
Elliot Hurst	This study	Step Type-NRM:Step Number-0	317.45	-28.04	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	2.572e-07	273.0	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_0	LT-NO:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	263	NVPATF12A2	u	2013:09:17:11:22:42		0.0	999	99	0.0	0	0	0
Elliot Hurst	This study	Step Type-Z:Step Number-1	311.27	-31.9	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	2.6809999999999997e-07	273.0	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_1	LT-M-Z:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	264	NVPATF12A2	u	2013:09:17:11:24:49		0.0	0	0	23.21	5	5	1
Elliot Hurst	This study	Step Type-I:Step Number-1	311.13	-33.63	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	2.736e-07	273.0	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_2	LT-M-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	265	NVPATF12A2	u	2013:09:17:11:26:47		3e-05	0	-90	23.65	5	5	2
Elliot Hurst	This study	Step Type-I:Step Number-2	310.15	-42.21	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	2.788e-07	273.0	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_3	LT-M-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	266	NVPATF12A2	u	2013:09:17:11:28:43		3e-05	0	-90	47.44	10	5	3
Elliot Hurst	This study	Step Type-Z:Step Number-2	310.19	-36.07	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	2.527e-07	273.0	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_4	LT-M-Z:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	267	NVPATF12A2	u	2013:09:17:11:30:30		0.0	0	0	47.4	10	5	4
Elliot Hurst	This study	Step Type-P:Step Number-1	310.23	-38.34	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	2.6e-07	273.0	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_5	LT-PMRM-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	268	NVPATF12A2	u	2013:09:17:11:32:25		3e-05	0	-90	23.6	5	5	5
Elliot Hurst	This study	Step Type-Z:Step Number-3	310.35	-35.69	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	2.208e-07	273.0	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_6	LT-M-Z:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	269	NVPATF12A2	u	2013:09:17:11:34:23		0.0	0	0	56.52	12	5	6
Elliot Hurst	This study	Step Type-I:Step Number-3	309.63	-49.95	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	2.719e-07	273.0	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_7	LT-M-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	270	NVPATF12A2	u	2013:09:17:11:36:27		3e-05	0	-90	58.04	12	5	7
Elliot Hurst	This study	Step Type-I:Step Number-4	309.5	-55.18	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	2.6739999999999997e-07	273.0	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_8	LT-M-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	271	NVPATF12A2	u	2013:09:17:11:38:16		3e-05	0	-90	66.02	14	5	8
Elliot Hurst	This study	Step Type-Z:Step Number-4	310.0	-38.21	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	1.921e-07	273.0	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_9	LT-M-Z:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	272	NVPATF12A2	u	2013:09:17:11:39:58		0.0	0	0	66.23	14	5	9
Elliot Hurst	This study	Step Type-P:Step Number-2	309.93	-46.74	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	2.21e-07	273.0	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_10	LT-PMRM-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	273	NVPATF12A2	u	2013:09:17:11:41:54		3e-05	0	-90	46.93	10	5	10
Elliot Hurst	This study	Step Type-Z:Step Number-5	310.71	-37.73	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	1.7010000000000002e-07	273.0	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_11	LT-M-Z:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	274	NVPATF12A2	u	2013:09:17:11:43:54		0.0	0	0	74.4	16	5	11
Elliot Hurst	This study	Step Type-I:Step Number-5	311.22	-59.54	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	2.559e-07	273.0	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_12	LT-M-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	275	NVPATF12A2	u	2013:09:17:11:45:47		3e-05	0	-90	75.28	16	5	12
Elliot Hurst	This study	Step Type-I:Step Number-6	313.0	-64.76	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	2.6e-07	273.0	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_13	LT-M-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	276	NVPATF12A2	u	2013:09:17:11:48:55		3e-05	0	-90	85.38	18	5	13
Elliot Hurst	This study	Step Type-Z:Step Number-6	313.81	-40.79	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	1.45e-07	273.0	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_14	LT-M-Z:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	277	NVPATF12A2	u	2013:09:17:11:50:48		0.0	0	0	84.4	18	5	14
Elliot Hurst	This study	Step Type-P:Step Number-4	312.55	-61.03	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	2.2510000000000002e-07	273.0	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_15	LT-PMRM-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	278	NVPATF12A2	u	2013:09:17:11:54:36		3e-05	0	-90	66.6	14	5	15
Elliot Hurst	This study	Step Type-Z:Step Number-7	316.52	-39.41	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	1.2210000000000001e-07	273.0	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_16	LT-M-Z:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	279	NVPATF12A2	u	2013:09:17:11:57:45		0.0	0	0	92.38	20	5	16
Elliot Hurst	This study	Step Type-I:Step Number-7	312.54	-68.57	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	2.476e-07	273.0	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_17	LT-M-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	280	NVPATF12A2	u	2013:09:17:12:00:07		3e-05	0	-90	89.75	20	5	17
Elliot Hurst	This study	Step Type-I:Step Number-8	312.17	-70.49	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	2.606e-07	273.0	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_18	LT-M-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	281	NVPATF12A2	u	2013:09:17:12:02:37		3e-05	0	-90	94.11	21	5	18
Elliot Hurst	This study	Step Type-Z:Step Number-8	313.31	-43.26	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	1.261e-07	273.0	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_19	LT-M-Z:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	282	NVPATF12A2	u	2013:09:17:13:17:53		0.0	0	0	90.86	21	5	19
Elliot Hurst	This study	Step Type-P:Step Number-6	310.68	-68.92	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	2.456e-07	273.0	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_20	LT-PMRM-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	283	NVPATF12A2	u	2013:09:17:13:19:58		3e-05	0	-90	85.64	18	5	20
Elliot Hurst	This study	Step Type-Z:Step Number-9	312.23	-40.78	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	1.126e-07	273.0	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_21	LT-M-Z:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	284	NVPATF12A2	u	2013:09:17:13:21:57		0.0	0	0	98.09	23	5	21
Elliot Hurst	This study	Step Type-I:Step Number-9	312.16	-71.81	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	2.557e-07	273.0	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_22	LT-M-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	285	NVPATF12A2	u	2013:09:17:13:24:25		3e-05	0	-90	99.95	23	5	22
Elliot Hurst	This study	Step Type-I:Step Number-10	309.56	-74.61	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	2.5469999999999997e-07	273.0	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_23	LT-M-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	286	NVPATF12A2	u	2013:09:17:13:26:42		3e-05	0	-90	108.08	25	5	23
Elliot Hurst	This study	Step Type-Z:Step Number-10	312.05	-42.27	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	9.575e-08	273.0	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_24	LT-M-Z:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	287	NVPATF12A2	u	2013:09:17:13:29:17		0.0	0	0	106.87	25	5	24
Elliot Hurst	This study	Step Type-P:Step Number-8	312.76	-74.23	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	2.425e-07	273.0	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_25	LT-PMRM-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	288	NVPATF12A2	u	2013:09:17:13:31:47		3e-05	0	-90	98.58	21	5	25
Elliot Hurst	This study	Step Type-Z:Step Number-11	313.3	-41.73	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	6.316e-08	273.0	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_26	LT-M-Z:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	289	NVPATF12A2	u	2013:09:17:13:34:05		0.0	0	0	117.67	25	6	26
Elliot Hurst	This study	Step Type-I:Step Number-11	312.91	-79.19	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	2.55e-07	273.0	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_27	LT-M-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	290	NVPATF12A2	u	2013:09:17:13:36:22		3e-05	0	-90	115.24	25	6	27
Elliot Hurst	This study	Step Type-I:Step Number-12	310.87	-82.96	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	2.757e-07	273.0	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_28	LT-M-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	291	NVPATF12A2	u	2013:09:17:13:43:18		3e-05	0	-90	131.04	25	6	28
Elliot Hurst	This study	Step Type-Z:Step Number-12	313.62	-46.38	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	4.85e-08	273.0	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_29	LT-M-Z:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	292	NVPATF12A2	u	2013:09:17:13:46:13		0.0	0	0	127.3	25	6	29
Elliot Hurst	This study	Step Type-P:Step Number-10	304.82	-83.72	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	2.436e-07	273.0	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_30	LT-PMRM-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	293	NVPATF12A2	u	2013:09:17:13:48:19		3e-05	0	-90	104.78	25	5	30
Elliot Hurst	This study	Step Type-Z:Step Number-13	320.81	-38.19	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	2.918e-08	273.0	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_31	LT-M-Z:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	294	NVPATF12A2	u	2013:09:17:13:52:14		0.0	0	0	139.11	25	6	31
Elliot Hurst	This study	Step Type-I:Step Number-13	331.92	-86.85	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	2.981e-07	273.0	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_32	LT-M-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	295	NVPATF12A2	u	2013:09:17:13:58:52		3e-05	0	-90	139.88	25	6	32
Elliot Hurst	This study	Step Type-I:Step Number-14	296.98	-87.27	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	3.0620000000000003e-07	273.0	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_33	LT-M-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	296	NVPATF12A2	u	2013:09:17:14:03:35		3e-05	0	-90	150.38	25	7	33
Elliot Hurst	This study	Step Type-Z:Step Number-14	306.9	-40.69	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	2.6389999999999997e-08	273.0	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_34	LT-M-Z:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	297	NVPATF12A2	u	2013:09:17:14:06:28		0.0	0	0	147.73	25	7	34
Elliot Hurst	This study	Step Type-P:Step Number-12	311.26	-86.61	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	2.926e-07	273.0	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_35	LT-PMRM-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	298	NVPATF12A2	u	2013:09:17:14:09:10		3e-05	0	-90	126.0	25	6	35
Elliot Hurst	This study	Step Type-Z:Step Number-15	321.8	-52.65	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	2.505e-08	273.0	NVPATF12A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_36	LT-M-Z:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	299	NVPATF12A2	u	2013:09:17:14:16:30		0.0	0	0	161.97	25	8	36
